t,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,body0_node0_x,body0_node0_y,body0_node0_z,body0_node0_vx,body0_node0_vy,body0_node0_vz,body0_node1_x,body0_node1_y,body0_node1_z,body0_node1_vx,body0_node1_vy,body0_node1_vz,body0_node2_x,body0_node2_y,body0_node2_z,body0_node2_vx,body0_node2_vy,body0_node2_vz,body0_node3_x,body0_node3_y,body0_node3_z,body0_node3_vx,body0_node3_vy,body0_node3_vz,body0_node4_x,body0_node4_y,body0_node4_z,body0_node4_vx,body0_node4_vy,body0_node4_vz,body0_node5_x,body0_node5_y,body0_node5_z,body0_node5_vx,body0_node5_vy,body0_node5_vz,body0_node6_x,body0_node6_y,body0_node6_z,body0_node6_vx,body0_node6_vy,body0_node6_vz,body0_node7_x,body0_node7_y,body0_node7_z,body0_node7_vx,body0_node7_vy,body0_node7_vz,body1_node0_x,body1_node0_y,body1_node0_z,body1_node0_vx,body1_node0_vy,body1_node0_vz,body1_node1_x,body1_node1_y,body1_node1_z,body1_node1_vx,body1_node1_vy,body1_node1_vz,body1_node2_x,body1_node2_y,body1_node2_z,body1_node2_vx,body1_node2_vy,body1_node2_vz,body1_node3_x,body1_node3_y,body1_node3_z,body1_node3_vx,body1_node3_vy,body1_node3_vz,body1_node4_x,body1_node4_y,body1_node4_z,body1_node4_vx,body1_node4_vy,body1_node4_vz,body1_node5_x,body1_node5_y,body1_node5_z,body1_node5_vx,body1_node5_vy,body1_node5_vz,body1_node6_x,body1_node6_y,body1_node6_z,body1_node6_vx,body1_node6_vy,body1_node6_vz,body1_node7_x,body1_node7_y,body1_node7_z,body1_node7_vx,body1_node7_vy,body1_node7_vz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1428571428571428,0,0,0,0,0,1.2857142857142856,0,0,0,0,0,1.4285714285714286,0,0,0,0,0,1.5714285714285714,0,0,0,0,0,1.7142857142857142,0,0,0,0,0,1.8571428571428572,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0.2857142857142857,0,0,0,0,0,0.42857142857142855,0,0,0,0,0,0.5714285714285714,0,0,0,0,0,0.71428571428571419,0,0,0,0,0,0.8571428571428571,0,0,0,0,0,1,0,0,0,0,0
0.010000000000000002,-0.00046026167405557091,0.0014541736720584031,-0.12315341874120175,0.23659074237515368,1.2976306600413995e-05,7.4004869153795205e-05,4.7141745836316544e-07,2.6460783834536527e-05,-0.00046138758942681764,-5.3126063445342041e-06,0.0023451481234682842,0.013340614410106049,0.00026914810688707225,0.0040834890460305058,-0.061596290568145071,-0.0011065703154507435,1.0000002373739905,-1.2274987999784705e-06,-0.0005638507374849652,-0.00034179579637609017,-0.00097374767255170949,-0.2350445218619393,1.1428573775081576,2.2135934452761913e-06,-0.00053574204969193077,-0.00034329537149611585,-0.0002139077410291308,-0.22863684338491416,1.285714519553284,3.9767918136900587e-06,-0.00051570500558786609,-0.00034445422761577704,0.00028950410105160339,-0.22367397152299318,1.4285716630640359,4.272978873331003e-06,-0.00050183474276609054,-0.00034534560922197955,0.00048764300256173376,-0.21983156102547549,1.5714288076100611,3.3758961331298506e-06,-0.00049229973363125413,-0.00034604268791481763,0.00037548151818916822,-0.21679137980989216,1.7142859527964607,1.6336342842204896e-06,-0.00048543215657868323,-0.0003466159194025789,6.8271872709885868e-06,-0.21425476643946301,1.8571430982931483,-5.7025112124992332e-07,-0.00047985016602615938,-0.00034712736104965136,-0.00051751905165694394,-0.21196572555222781,2.0000002438714177,-2.9085148119853626e-06,-0.00047460446676103282,-0.00034762211207559161,-0.0010906418428110812,-0.2097426695604665,0,0,0,0,0,0,0.14285703560167523,-2.1981281126157359e-06,-0.00017762650062807403,-4.3344097378251767e-05,-0.00046579319755654175,-0.029806664540132123,0.28571414496318087,-6.3781569701520667e-06,-0.00030453018882126316,-7.686916453319562e-05,-0.0013576794189179477,-0.052861024667935935,0.42857131098504742,-9.876742203489096e-06,-0.00039246994713246225,-0.00010279927110906836,-0.0021177030836683343,-0.07069251811102234,0.57142851710822018,-1.0975041859079695e-05,-0.00045283302825303048,-0.00012330858969939221,-0.0023847904581287358,-0.084796269628414564,0.71428574808959533,-9.2800546600684764e-06,-0.00049610173791136882,-0.00014042670030546135,-0.0020743392416845384,-0.096567971226979382,0.85714299114171044,-5.5948857417808706e-06,-0.00053106969804147207,-0.00015588307185328704,-0.0013513921243201305,-0.10719693594421117,1.0000002373739905,-1.2274987999784705e-06,-0.0005638507374849652,-0.00017089789818804511,-0.00048687383627585464,-0.11752226093096964
0.020000000000000011,-0.0025429143545259575,0.0044443521534772486,-0.29387713650842495,0.35869837580990876,3.5876747402709411e-05,0.00021286038249988411,4.117048031521663e-06,7.1343659259583039e-05,-0.0010729875818951662,-1.8677690410185281e-05,0.0019496516746274487,0.013704930614788165,0.00039810225057707775,0.0046903373140099423,-0.059233708561188106,-0.0014533215569408726,0.99999934103314703,-9.9922027094298982e-06,-0.0023704493790951868,-0.0021686038365841638,-0.0024287291555098334,-0.48794278297426785,1.1428564307378068,2.6215828900536672e-06,-0.002247098327186605,-0.0021807395557180047,-0.0014419900970966428,-0.47538835007841429,1.285713542957589,1.1268936981534903e-05,-0.0021468178048644777,-0.0021914383139129768,-0.00063716516819852399,-0.46431371021913037,1.428570672784212,1.5213304477027753e-05,-0.0020644124457764946,-0.002200996159704106,-0.0001341177881799961,-0.45439767810696929,1.5714278153429888,1.4387890270563226e-05,-0.0019947913565240517,-0.0022097142588990951,1.4330615295873178e-05,-0.44532068200648622,1.7142849659786341,9.6248470323478477e-06,-0.0019331856629722119,-0.0022178898506999161,-0.00015300715570457329,-0.4367767454679411,1.8571421206258056,2.4734902990773271e-06,-0.0018755161131718805,-0.0022257913469396883,-0.00052028480587279697,-0.4284979434157975,1.999999276352159,-5.4257321924211375e-06,-0.0018188945422322319,-0.00223361797365799,-0.00095184677271370325,-0.4202905605755291,0,0,0,0,0,0,0.14285604124011334,-7.9230274692390808e-06,-0.00056532159454997471,-0.00021079775035645455,-0.00063150225764455081,-0.047430166459383777,0.28571260538907967,-2.313995440369657e-05,-0.001012987028640968,-0.00039281611696614748,-0.0018556408351280305,-0.08838487974434231,0.42856957376339966,-3.6208516544574491e-05,-0.0013697004683161473,-0.00055241703760398203,-0.0029316539967721949,-0.12429559615437345,0.57142683043872389,-4.1010750684886677e-05,-0.0016615452621017884,-0.00069588235402393006,-0.0033777293579782268,-0.15657575012869204,0.71428426733233008,-3.6097608060692946e-05,-0.0019128403673939467,-0.00082916190419347923,-0.0030759315271083206,-0.18656407419516757,0.85714179246763211,-2.4237658391618506e-05,-0.0021442808095700717,-0.00095740629418700934,-0.0022374570461879788,-0.21541947115547486,0.99999934103314703,-9.9922027094298982e-06,-0.0023704493790951868,-0.0010843019182920819,-0.0012143645777549159,-0.24397139148713393
0.03000000000000002,-0.0063403307011241803,0.0086128554746403314,-0.46557641798845412,0.47494768970122286,5.031858219866901e-05,0.00034364651531502819,7.9166522167317944e-06,0.00011834146004602035,-0.0016379164592358673,-3.3311367191448884e-05,0.00095789644537627684,0.012413358236872426,0.00035477717705180174,0.0046641884225614482,-0.053731455929139305,-0.0014522194615847624,0.99999019975279391,-2.4492916300343566e-05,-0.0054442889483616308,-0.0063870510671665999,-0.0032805612439705113,-0.7415535012731207,1.1428470708460172,-2.0958497580679098e-06,-0.0051656701074524669,-0.0064261126277077932,-0.0023236758780084523,-0.72306290866137624,1.2857040211093069,1.5058162102146604e-05,-0.00492426397606038,-0.0064623323255273007,-0.0014439155409671637,-0.70591697002347509,1.4285610334888681,2.4977671337732443e-05,-0.0047118052149811556,-0.0064963040724583983,-0.0007686030655508824,-0.68982320478555281,1.5714180909624322,2.6986052845927865e-05,-0.0045201485679076236,-0.0065286283478142391,-0.00036435480546882304,-0.67449086309644146,1.7142751771590476,2.2190948480072033e-05,-0.0043416009889432373,-0.0065598929351516344,-0.00021414013357259789,-0.65964191589259147,1.8571322776769468,1.3169915143474938e-05,-0.0041695229363584493,-0.0065906242889188435,-0.00022903822211835017,-0.64503323197256113,1.9999893820610635,2.8057761115616529e-06,-0.0039991752499209119,-0.0066212105068057863,-0.00029783912687368348,-0.63048922669660179,0,0,0,0,0,0,0.14285275622538543,-1.435978834048478e-05,-0.0011245073005484007,-0.00055466610775339604,-0.00064568591785856423,-0.064398200345771331,0.28570705744474267,-4.21113755741613e-05,-0.0020696367196333127,-0.0010587873973744611,-0.0019080765980687663,-0.12292801378448896,0.42856255673992516,-6.6322174942241499e-05,-0.0028756663705032754,-0.0015234325690515742,-0.003041057156480907,-0.1768745456476927,0.57141891376437526,-7.5992769952232736e-05,-0.0035821113875744975,-0.0019595738235210301,-0.0035575428038649983,-0.2275116974256185,0.71427580914716426,-6.8459631428903972e-05,-0.0042260515793497086,-0.0023776615630118655,-0.0033346224939019204,-0.27605278842339709,0.85713296918397841,-4.8595897175359061e-05,-0.0048392647396970582,-0.0027867961886227123,-0.0025792022382616943,-0.32355439924868573,0.99999019975279391,-2.4492916300343566e-05,-0.0054442889483616308,-0.0031935255335832995,-0.0016402806219852546,-0.37077675063656029
0.040000000000000029,-0.011852848082381014,0.013945024010166358,-0.63681508460011726,0.59161999443713897,5.5915914361629186e-05,0.00046109601572557929,1.1184555816150775e-05,0.00016407671865144812,-0.0021487522983139459,-4.7515775058899393e-05,0.00021158719393114567,0.011087829916602161,0.00029972429627999941,0.0044650623662027197,-0.048520385818043812,-0.0013836999678983944,0.99996076662421396,-4.2024100403949873e-05,-0.0097858745544411145,-0.013875219502865951,-0.0036673165398810378,-0.9949298095345398,1.1428170581481458,-1.0367967691980479e-05,-0.0092928211412688245,-0.013964628677632009,-0.0027734425848862715,-0.97053907035985532,1.2856735336703151,1.5675210252473229e-05,-0.0088497248002327687,-0.014049629596316306,-0.0018817796237900375,-0.94735353376915998,1.4285301535400512,3.2859051238387223e-05,-0.0084455396114259361,-0.014131158758238328,-0.0011150786272501284,-0.92510940923808493,1.5713868781867659,3.9815019771774479e-05,-0.0080693597314581249,-0.014210156422629513,-0.00054409284774432714,-0.90354515057857587,1.7142436695630388,3.773728412690032e-05,-0.007710857074318715,-0.014287534236225925,-0.00016743829201049782,-0.88241157492197719,1.8571004942062874,2.9965099097296763e-05,-0.0073610921759730587,-0.014364100902212686,7.940332250736524e-05,-0.86149162034095039,1.9999573278293461,2.0366866090056133e-05,-0.0070136676915185433,-0.014440447741188408,0.00028321390664493799,-0.84062906457734388,0,0,0,0,0,0,0.14284518630000545,-2.0726444949004397e-05,-0.0018534404152540471,-0.0011351889820982145,-0.00062452218026419135,-0.081399314620673305,0.28569365185262008,-6.0962216669797382e-05,-0.0034717403216877017,-0.0021965179032342672,-0.0018522046535775832,-0.15750245526945986,0.42854466514838135,-9.6456240136948005e-05,-0.0049073529846477828,-0.0032000696405621708,-0.0029683839798188127,-0.22946265299256416,0.57139750659003408,-0.0001114251940209869,-0.0062118774984578256,-0.0041618247019238244,-0.0035053808902337615,-0.2984257983915819,0.71425149827589296,-0.00010198568574796047,-0.0074339231550066311,-0.0050970547251940803,-0.0033428704873423982,-0.36548695217953209,0.85710605675757567,-7.5020244011086968e-05,-0.0086153264230902551,-0.0060191055802285183,-0.0026753762545335493,-0.43160308687499321,0.99996076662421396,-4.2024100403949873e-05,-0.0097858745544411145,-0.0069376097514329748,-0.0018336582699405198,-0.4974649047672699
0.050000000000000037,-0.019073871679758665,0.020447979421971289,-0.80722400477399137,0.70910077683621919,5.5467744969290923e-05,0.00056564314134819216,1.3937726620244187e-05,0.00020738632550086706,-0.0026100973819723297,-6.0926646974598114e-05,-0.00026103551504012899,0.0098320046714444956,0.00025226017665530174,0.0041877726588880476,-0.043837172626724631,-0.0012967873407377288,0.99989428568556071,-6.0629621207718951e-05,-0.015393540342016227,-0.025519147735572342,-0.0037309811079857362,-1.2478294516228299,1.1427493722455504,-2.0353868907764357e-05,-0.014627256652661562,-0.025689265460921637,-0.002900405801283765,-1.2175842933405812,1.2856048048577504,1.453924115494011e-05,-0.013922309478630055,-0.02585337652060515,-0.0020257325078560356,-1.1884107945606694,1.4284605087188815,3.9615317733947381e-05,-0.013265155299797105,-0.026012772890190671,-0.0012213608648360525,-1.1600731120667587,1.5713164092736753,5.2798281558331776e-05,-0.012642414778215344,-0.026168744956275608,-0.00055740769270149317,-1.1323379393204425,1.7141724349666951,5.524323835392587e-05,-0.012041407111640182,-0.026322534804089207,-4.220270184476598e-05,-1.1049837139298184,1.8570285229837329,5.0839864261943593e-05,-0.011451146945688932,-0.02647523609179208,0.00037081287774335661,-1.0778180927285803,1.9998846278090285,4.4225157467727122e-05,-0.01086376674341626,-0.026627643385105579,0.00074944250421652998,-1.0507030636410299,0,0,0,0,0,0,0.14283071747093889,-2.6807974077200938e-05,-0.002752763345009083,-0.002013850792279023,-0.00059034479520655222,-0.098472815621378676,0.28566727275764969,-7.9019011808061185e-05,-0.0052200705090819435,-0.0039298929581051828,-0.0017544085587070674,-0.19216300738810052,0.42850836956058197,-0.00012544394123113108,-0.007465307651270273,-0.0057693374576793452,-0.0028203799608558606,-0.28210774398268168,0.57135273027430877,-0.0001457556651368256,-0.0095509468296396741,-0.0075532962610325993,-0.0033480137742098121,-0.36933935368894866,0.71419914803480888,-0.00013489470513967022,-0.011536001005185873,-0.00930199337081806,-0.0032227984444650765,-0.45484674516489204,0.85704658107343679,-0.0001016208519706564,-0.013471410342962493,-0.011033147048212084,-0.0026256165444633753,-0.53949630189465103,0.99989428568556071,-6.0629621207718951e-05,-0.015393540342016227,-0.012759573867786171,-0.0018654905539928672,-0.62391472581141494
0.060000000000000046,-0.027993371894797794,0.028129396272689382,-0.9764418915669536,0.82728697540693641,5.1383523747674387e-05,0.00065788957810291519,1.6253167652480245e-05,0.00024770513286352414,-0.003027225806866843,-7.3432738250680624e-05,-0.0005267038130149904,0.0086219142503538883,0.00021179753029121318,0.0038719696524852219,-0.039672800642680903,-0.0012040880756273051,0.99976931006250902,-7.8975660460098621e-05,-0.02226448941590551,-0.042204953093898934,-0.0035787436291865211,-1.4999902720722109,1.1426222336492442,-3.0693048457793651e-05,-0.021166799624354842,-0.042492579336134442,-0.0028071660572941701,-1.4639714692309704,1.2854757285047911,1.2788291986712004e-05,-0.020140510745077864,-0.042772715376161341,-0.0019664572222303448,-1.4288944100468379,1.4283296707254387,4.5941321179201805e-05,-0.019169859530002099,-0.043046986898107056,-0.0011604125874271143,-1.3945509533227385,1.571183936992945,6.6005767053314477e-05,-0.018239272773048001,-0.043317011437868563,-0.00045528493455325426,-1.3607355621294399,1.7140384091855276,7.4023794288072481e-05,-0.017333988924353273,-0.043584337743091478,0.00013529928185435558,-1.3272535404726247,1.856892983825507,7.4282676896638084e-05,-0.016441218766905297,-0.043850321981600757,0.0006450219345547248,-1.2939363252114546,1.9997475860675218,7.2021642643345433e-05,-0.015551802023238937,-0.044115944704977129,0.0011271530964184991,-1.260663259211076,0,0,0,0,0,0,0.14280610961242277,-3.2513411576233332e-05,-0.0038231283330675703,-0.0032526179749369933,-0.00055011078300496721,-0.11560006500464494,0.28562152958860693,-9.5983193011876046e-05,-0.0073153605497362079,-0.0063835104484141003,-0.0016362164748554924,-0.22687393000980841,0.42844419961235103,-0.00015273636371412603,-0.010549921568718798,-0.0094189970122621671,-0.0026337362474300212,-0.33475700967223315,0.57127208619813785,-0.00017819544961400203,-0.013599082729531781,-0.012385306987342658,-0.0031331393111499028,-0.44018151036228853,0.71410326454156903,-0.0001661924162823337,-0.016531252777148925,-0.015307610283016138,-0.0030274206647637946,-0.54404198630695755,0.85693606951298418,-0.00012722802904578735,-0.01940561145494072,-0.018207998355904566,-0.002483978878143115,-0.64712358160899852,0.99976931006250902,-7.8975660460098621e-05,-0.02226448941590551,-0.02110247654694947,-0.0017893718145932619,-0.74999513603610546
0.070000000000000048,-0.038597170477170678,0.03699549926899736,-1.1439931118554767,0.94600618562357441,4.5426257630760965e-05,0.00073811205978502662,1.8188937489255733e-05,0.00028478291908555758,-0.0034051958756805552,-8.5010808130350034e-05,-0.0006440791133837363,0.0074209035545856486,0.0001759313774331082,0.0035430891642295272,-0.036001356798392996,-0.001112044174608596,0.99955975272052344,-9.6188922363599542e-05,-0.030394452799611667,-0.064810661969183669,-0.0032889194755824332,-1.7510533032459701,1.1424091612135505,-4.0463486315011612e-05,-0.028908222344990769,-0.065258165389750017,-0.0025710923533312268,-1.7093906770328255,1.285259431827489,1.1212049366434511e-05,-0.0275021603568502,-0.065696984340007647,-0.0017743353923468457,-1.6685398874049244,1.4281103770050629,5.2333156564477883e-05,-0.026158562557490501,-0.066129016345754743,-0.00099005519926126341,-1.62832090648857,1.5709618103130847,7.9506551314270678e-05,-0.024859940329228097,-0.066556144153307156,-0.00027823021509323074,-1.5885562039145089,1.7138135534943015,9.362516264455593e-05,-0.023589719543338862,-0.066980163353855704,0.00034537788373232604,-1.5490779451641785,1.8566654506836704,9.9263965808899315e-05,-0.022333543366503082,-0.067402639773480266,0.0009051242959096698,-1.50974113053824,1.9995173893296396,0.00010213543827037948,-0.021081130496393416,-0.067824701437975338,0.0014428082683099184,-1.470442166674196,0,0,0,0,0,0,0.14276749509413778,-3.7803326745421197e-05,-0.0050649387530543781,-0.0049134330659039126,-0.00050777956699803715,-0.13275104649324401,0.28554875880348096,-0.00011171737441017074,-0.0097578773073143804,-0.0096816377523491638,-0.0015101142286277867,-0.26157831523373087,0.42834075232611912,-0.00017806332053237495,-0.014160917958319323,-0.014335950100754337,-0.0024302805091196557,-0.38732844282675782,0.57114047312357652,-0.00020832569632312284,-0.018355183236783354,-0.018907626033297566,-0.002890160661021548,-0.51084590121742013,0.71394507464135826,-0.00019530745961770298,-0.022417581301019091,-0.023426695781472037,-0.0027910258929673346,-0.63294204666185949,0.85675209019446286,-0.00015111894825893329,-0.026414757002176079,-0.027919550250538369,-0.0022875570009988355,-0.75432990816530698,0.99955975272052344,-9.6188922363599542e-05,-0.030394452799611667,-0.032405330984591835,-0.0016444597377912144,-0.87552665162298515
0.080000000000000057,-0.050865639894980219,0.04705060455467084,-1.3092606303130836,1.0650495602642136,3.8850637230528146e-05,0.0008062120577448606,1.9779710906425865e-05,0.00031858368796440853,-0.0037488197693221468,-9.5690538662085301e-05,-0.00065645437753823418,0.0061911292629002988,0.0001424620463319009,0.00321907217148608,-0.032800148612168817,-0.0010250315738546338,0.99923498031814795,-0.00011173077195504523,-0.039777151215593311,-0.09419622637419392,-0.0029181295984260849,-2.0005419217095777,1.1420790769177431,-4.907215386189235e-05,-0.037846848218134679,-0.094850182675408581,-0.0022484806056925861,-1.953428733087603,1.2849243905834009,1.0328861520899257e-05,-0.036004164971030032,-0.095494763825627688,-0.0015009341076536763,-1.9069936473733178,1.4277706558519492,5.912229438106707e-05,-0.03422974266477994,-0.096132028801536817,-0.00075288080491961765,-1.8610858887311252,1.5706176091367454,9.3354465856567218e-05,-0.032504461993102612,-0.09676401617748101,-5.6104146202586242e-05,-1.8155569378587928,1.7134649987951258,0.00011375954710485258,-0.030810208407259419,-0.097392664269734197,0.00057374391815817323,-1.7702666106221623,1.8563126051477445,0.00012511948303241485,-0.029131295357266326,-0.098019657951537581,0.0011540294954983218,-1.7250940032545539,1.9991602697860367,0.00013351573542896237,-0.027456492260128081,-0.09864620756371574,0.0017170068448248059,-1.6799528708061491,0,0,0,0,0,0,0.14271038334722336,-4.2671262159900951e-05,-0.0064782599115447981,-0.0070575140734303781,-0.00046609950041057673,-0.14988766865103226,0.28544003754722447,-0.00012618838066337423,-0.012547244947301897,-0.013946807898528689,-0.0013847990959234516,-0.29620267126412975,0.42818471840515698,-0.00020133733674411577,-0.018297093428525674,-0.020704127429426886,-0.0022252874449164976,-0.43971480036203414,0.57094022869266925,-0.00023597465071506439,-0.023816946200832152,-0.02736564736324373,-0.0026397820770899397,-0.58119233510917545,0.71370258424276112,-0.00022195809837764909,-0.029191419107268305,-0.033966152559456494,-0.0025379524068097118,-0.72137403726176907,0.8564683279580787,-0.00017288595361241582,-0.034493934071940638,-0.040536238573763463,-0.002062925026257767,-0.86090969603270018,0.99923498031814795,-0.00011173077195504523,-0.039777151215593311,-0.047098113187096953,-0.0014590647992130427,-1.0002709608547888
0.090000000000000066,-0.064772219329487582,0.058296750543385685,-1.4714733526984523,1.1841696064890834,3.254305508551192e-05,0.00086171560245679581,2.1039909738932796e-05,0.00034922341792646596,-0.0040627032372485706,-0.00010553874509695175,-0.00059478842426286341,0.004895572581078235,0.0001095352752088888,0.0029126485250467004,-0.030050404369018267,-0.00094617660148431501,0.99875996134694167,-0.00012530349004326297,-0.050403676295027997,-0.13119096178344042,-0.0025069298053948747,-2.247849303745157,1.1415964704175643,-5.6164913267013866e-05,-0.047976082599099336,-0.13210018005022317,-0.0018797854501432236,-2.1955577401634248,1.2844346092896337,1.0457543699141005e-05,-0.045642185767247739,-0.13300010137151891,-0.0011834800831716282,-2.1438028969158571,1.4272740217108195,6.6516686679223735e-05,-0.043381274214233795,-0.13389277633592606,-0.00047975307944575268,-2.0924651442731994,1.5701143542642648,0.00010758872567993302,-0.041172896727657379,-0.13478023159182259,0.00018944963063152764,-2.0414267610307713,1.71295526997518,0.00013425854899202507,-0.038997682449303198,-0.13566438922037083,0.00081017908653527077,-1.990576793240058,1.8557964750635847,0.00015145288103522416,-0.036838862094996414,-0.13654691546777731,0.0013942263075198923,-1.9398196962464738,1.9986377579374208,0.00016553251718997983,-0.034684433235859818,-0.13742900441077865,0.0019653348861380605,-1.8890874106422717,0,0,0,0,0,0,0.14262967337724575,-4.7134105639047009e-05,-0.0080627358896043951,-0.0097444495195142169,-0.00042703588864360822,-0.16696313351202752,0.28528521306221633,-0.00013943692525793296,-0.015682273855972685,-0.019298014765701508,-0.0012664912703005912,-0.33065562188920095,0.4279609320075709,-0.00022260073274200161,-0.022956056781083041,-0.028701787095410231,-0.0020296834207535739,-0.49178153175795458,0.57065120210331333,-0.00026114654016848082,-0.02998051770394872,-0.037996793023038898,-0.0023968175939211595,-0.65104381872263883,0.7133506755269956,-0.00024606954043257301,-0.036847287166819453,-0.047222504197851498,-0.0022856200776492676,-0.80911879705147405,0.85605470692900132,-0.00019234743774420351,-0.043635959417342496,-0.056413658009118461,-0.0018291102030600264,-0.96660166335880038,0.99875996134694167,-0.00012530349004326297,-0.050403676295027997,-0.065595480891720223,-0.001253464902697438,-1.1239246518725785
