"(No Title)"
	"2026-05-"	"8 15:48:46"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"  rev2_Acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".MODEL_1.Last_Run.rev2_Acc.TIME"	".MODEL_1.Last_Run.rev2_Acc.Q"
2.110000e+00	-1.969357e+01
2.120000e+00	-1.742383e+01
2.130000e+00	-1.521532e+01
2.140000e+00	-1.307393e+01
2.150000e+00	-1.100981e+01
2.160000e+00	-9.035521e+00
2.170000e+00	-7.164450e+00
2.180000e+00	-5.409442e+00
2.190000e+00	-3.781770e+00
2.200000e+00	-2.290387e+00
2.210000e+00	-9.414821e-01
2.220000e+00	2.617148e-01
2.230000e+00	1.318895e+00
2.240000e+00	2.232463e+00
2.250000e+00	3.007199e+00
2.260000e+00	3.649848e+00
2.270000e+00	4.168662e+00
2.280000e+00	4.572954e+00
2.290000e+00	4.872677e+00
2.300000e+00	5.078045e+00
2.310000e+00	5.199230e+00
2.320000e+00	5.246116e+00
2.330000e+00	5.228135e+00
2.340000e+00	5.154171e+00
2.350000e+00	5.032535e+00
2.360000e+00	4.871012e+00
2.370000e+00	4.676981e+00
2.380000e+00	4.457610e+00
2.390000e+00	4.220139e+00
2.400000e+00	3.972267e+00
2.410000e+00	3.722661e+00
2.420000e+00	3.481609e+00
2.430000e+00	3.261837e+00
2.440000e+00	3.079481e+00
2.450000e+00	2.955154e+00
2.460000e+00	2.914940e+00
2.470000e+00	2.990940e+00
2.480000e+00	3.220733e+00
2.490000e+00	3.644781e+00
2.500000e+00	4.300643e+00
2.510000e+00	5.213295e+00
2.520000e+00	6.382423e+00
2.530000e+00	7.770349e+00
2.540000e+00	9.297061e+00
2.550000e+00	1.084868e+01
2.560000e+00	1.230021e+01
2.570000e+00	1.354476e+01
2.580000e+00	1.451625e+01
2.590000e+00	1.519668e+01
2.600000e+00	1.560817e+01
2.610000e+00	1.579723e+01
2.620000e+00	1.581908e+01
2.630000e+00	1.572656e+01
2.640000e+00	1.556428e+01
2.650000e+00	1.536674e+01
2.660000e+00	1.515884e+01
2.670000e+00	1.495744e+01
2.680000e+00	1.477317e+01
2.690000e+00	1.461213e+01
2.700000e+00	1.447715e+01
2.710000e+00	1.436894e+01
2.720000e+00	1.428675e+01
2.730000e+00	1.422898e+01
2.740000e+00	1.419353e+01
2.750000e+00	1.417805e+01
2.760000e+00	1.418018e+01
2.770000e+00	1.419763e+01
2.780000e+00	1.422836e+01
2.790000e+00	1.427058e+01
2.800000e+00	1.432292e+01
2.810000e+00	1.438448e+01
2.820000e+00	1.445487e+01
2.830000e+00	1.453438e+01
2.840000e+00	1.462400e+01
2.850000e+00	1.472556e+01
2.860000e+00	1.484182e+01
2.870000e+00	1.497660e+01
2.880000e+00	1.513484e+01
2.890000e+00	1.532276e+01
2.900000e+00	1.554788e+01
2.910000e+00	1.581909e+01
2.920000e+00	1.614654e+01
2.930000e+00	1.654146e+01
2.940000e+00	1.701555e+01
2.950000e+00	1.757991e+01
2.960000e+00	1.824290e+01
2.970000e+00	1.900640e+01
2.980000e+00	1.985909e+01
2.990000e+00	2.076531e+01
3.000000e+00	2.164718e+01
3.010000e+00	2.235880e+01
3.020000e+00	2.265547e+01
3.030000e+00	2.217411e+01
3.040000e+00	2.046503e+01
3.050000e+00	1.713614e+01
3.060000e+00	1.212738e+01
3.070000e+00	5.964210e+00
3.080000e+00	-3.160767e-01
3.090000e+00	-5.655342e+00
3.100000e+00	-9.480918e+00
3.110000e+00	-1.179994e+01
3.120000e+00	-1.295469e+01
3.130000e+00	-1.335853e+01
3.140000e+00	-1.336047e+01
3.150000e+00	-1.321132e+01
3.160000e+00	-1.307422e+01
3.170000e+00	-1.304695e+01
3.180000e+00	-1.318280e+01
3.190000e+00	-1.350653e+01
3.200000e+00	-1.402507e+01
3.210000e+00	-1.473435e+01
3.220000e+00	-1.562347e+01
3.230000e+00	-1.667735e+01
3.240000e+00	-1.787837e+01
3.250000e+00	-1.920766e+01
3.260000e+00	-2.064589e+01
3.270000e+00	-2.217372e+01
3.280000e+00	-2.377157e+01
3.290000e+00	-2.541819e+01
3.300000e+00	-2.708709e+01
3.310000e+00	-2.873925e+01
3.320000e+00	-3.030930e+01
3.330000e+00	-3.168137e+01
3.340000e+00	-3.264994e+01
3.350000e+00	-3.286542e+01
3.360000e+00	-3.178272e+01
3.370000e+00	-2.867997e+01
3.380000e+00	-2.288307e+01
3.390000e+00	-1.429530e+01
3.400000e+00	-3.957908e+00
3.410000e+00	6.005897e+00
3.420000e+00	1.389904e+01
3.430000e+00	1.893312e+01
3.440000e+00	2.137784e+01
3.450000e+00	2.196020e+01
3.460000e+00	2.138599e+01
3.470000e+00	2.012536e+01
3.480000e+00	1.859711e+01
3.490000e+00	1.694058e+01
3.500000e+00	1.525253e+01
3.510000e+00	1.358799e+01
3.520000e+00	1.197500e+01
3.530000e+00	1.042677e+01
3.540000e+00	8.948786e+00
3.550000e+00	7.542731e+00
3.560000e+00	6.208571e+00
3.570000e+00	4.945550e+00
3.580000e+00	3.752631e+00
3.590000e+00	2.628650e+00
3.600000e+00	1.572333e+00
3.610000e+00	5.822649e-01
3.620000e+00	-3.431619e-01
3.630000e+00	-1.205777e+00
3.640000e+00	-2.007650e+00
3.650000e+00	-2.751091e+00
3.660000e+00	-3.438629e+00
3.670000e+00	-4.072978e+00
3.680000e+00	-4.656999e+00
3.690000e+00	-5.193648e+00
3.700000e+00	-5.685929e+00
3.710000e+00	-6.136845e+00
3.720000e+00	-6.549353e+00
3.730000e+00	-6.926329e+00
3.740000e+00	-7.270526e+00
3.750000e+00	-7.584555e+00
3.760000e+00	-7.870862e+00
3.770000e+00	-8.131714e+00
3.780000e+00	-8.369195e+00
3.790000e+00	-8.585199e+00
3.800000e+00	-8.781437e+00
3.810000e+00	-8.959445e+00
3.820000e+00	-9.120591e+00
3.830000e+00	-9.266091e+00
3.840000e+00	-9.397022e+00
3.850000e+00	-9.514340e+00
3.860000e+00	-9.618893e+00
3.870000e+00	-9.711443e+00
3.880000e+00	-9.792675e+00
3.890000e+00	-9.863219e+00
3.900000e+00	-9.923655e+00
3.910000e+00	-9.974531e+00
3.920000e+00	-1.001637e+01
3.930000e+00	-1.004967e+01
3.940000e+00	-1.007492e+01
3.950000e+00	-1.009259e+01
3.960000e+00	-1.010314e+01
3.970000e+00	-1.010701e+01
3.980000e+00	-1.010460e+01
3.990000e+00	-1.009628e+01
4.000000e+00	-1.008237e+01
4.010000e+00	-1.006312e+01
4.020000e+00	-1.003869e+01
4.030000e+00	-1.000915e+01
4.040000e+00	-9.974426e+00
4.050000e+00	-9.934294e+00
4.060000e+00	-9.888352e+00
4.070000e+00	-9.835987e+00
4.080000e+00	-9.776353e+00
4.090000e+00	-9.708332e+00
4.100000e+00	-9.630513e+00
4.110000e+00	-9.541158e+00
4.120000e+00	-9.438175e+00
4.130000e+00	-9.319091e+00
4.140000e+00	-9.181035e+00
4.150000e+00	-9.020721e+00
4.160000e+00	-8.834438e+00
4.170000e+00	-8.618051e+00
4.180000e+00	-8.367021e+00
4.190000e+00	-8.076424e+00
4.200000e+00	-7.741003e+00
4.210000e+00	-7.355229e+00
4.220000e+00	-6.913389e+00
4.230000e+00	-6.409690e+00
4.240000e+00	-5.838391e+00
4.250000e+00	-5.193954e+00
4.260000e+00	-4.471211e+00
4.270000e+00	-3.665543e+00
4.280000e+00	-2.773062e+00
4.290000e+00	-1.790785e+00
4.300000e+00	-7.167870e-01
4.310000e+00	4.496924e-01
4.320000e+00	1.708191e+00
4.330000e+00	3.057054e+00
4.340000e+00	4.493555e+00
4.350000e+00	6.014147e+00
4.360000e+00	7.614839e+00
4.370000e+00	9.291727e+00
4.380000e+00	1.104168e+01
4.390000e+00	1.286321e+01
4.400000e+00	1.475741e+01
4.410000e+00	1.672916e+01
4.420000e+00	1.878822e+01
4.430000e+00	2.095033e+01
4.440000e+00	2.323777e+01
4.450000e+00	2.567851e+01
4.460000e+00	2.830201e+01
4.470000e+00	3.112688e+01
4.480000e+00	3.413027e+01
4.490000e+00	3.717668e+01
4.500000e+00	3.986395e+01
4.510000e+00	4.122721e+01
4.520000e+00	3.923109e+01
4.530000e+00	3.095122e+01
4.540000e+00	1.414416e+01
4.550000e+00	-8.535850e+00
4.560000e+00	-2.917276e+01
4.570000e+00	-4.185096e+01
4.580000e+00	-4.676661e+01
4.590000e+00	-4.691082e+01
4.600000e+00	-4.483306e+01
4.610000e+00	-4.196156e+01
4.620000e+00	-3.894080e+01
4.630000e+00	-3.601093e+01
4.640000e+00	-3.323358e+01
4.650000e+00	-3.061075e+01
4.660000e+00	-2.809243e+01
4.670000e+00	-2.566866e+01
4.680000e+00	-2.332160e+01
4.690000e+00	-2.104218e+01
4.700000e+00	-1.883072e+01
4.710000e+00	-1.669496e+01
4.720000e+00	-1.464809e+01
4.730000e+00	-1.270665e+01
4.740000e+00	-1.088874e+01
4.750000e+00	-9.212342e+00
4.760000e+00	-7.694062e+00
4.770000e+00	-6.348153e+00
4.780000e+00	-5.185958e+00
4.790000e+00	-4.215691e+00
4.800000e+00	-3.442521e+00
4.810000e+00	-2.868892e+00
4.820000e+00	-2.495005e+00
4.830000e+00	-2.319354e+00
4.840000e+00	-2.339197e+00
4.850000e+00	-2.550804e+00
4.860000e+00	-2.949236e+00
4.870000e+00	-3.527289e+00
4.880000e+00	-4.272955e+00
4.890000e+00	-5.164352e+00
4.900000e+00	-6.160406e+00
4.910000e+00	-7.184748e+00
4.920000e+00	-8.099956e+00
4.930000e+00	-8.671471e+00
4.940000e+00	-8.530852e+00
4.950000e+00	-7.175409e+00
4.960000e+00	-4.084637e+00
4.970000e+00	9.648454e-01
4.980000e+00	7.484973e+00
4.990000e+00	1.419977e+01
5.000000e+00	1.966970e+01
5.010000e+00	2.310021e+01
5.020000e+00	2.455050e+01
5.030000e+00	2.447810e+01
5.040000e+00	2.364023e+01
5.050000e+00	2.240659e+01
5.060000e+00	2.104466e+01
5.070000e+00	1.971048e+01
5.080000e+00	1.848094e+01
5.090000e+00	1.738639e+01
5.100000e+00	1.643204e+01
5.110000e+00	1.561081e+01
5.120000e+00	1.491047e+01
5.130000e+00	1.431744e+01
5.140000e+00	1.381853e+01
5.150000e+00	1.340178e+01
5.160000e+00	1.305664e+01
5.170000e+00	1.277399e+01
5.180000e+00	1.254602e+01
5.190000e+00	1.236603e+01
5.200000e+00	1.222830e+01
5.210000e+00	1.212790e+01
5.220000e+00	1.206053e+01
5.230000e+00	1.202244e+01
5.240000e+00	1.201029e+01
5.250000e+00	1.202103e+01
5.260000e+00	1.205186e+01
5.270000e+00	1.210016e+01
5.280000e+00	1.216339e+01
5.290000e+00	1.223907e+01
5.300000e+00	1.232474e+01
5.310000e+00	1.241793e+01
5.320000e+00	1.251610e+01
5.330000e+00	1.261668e+01
5.340000e+00	1.271700e+01
5.350000e+00	1.281434e+01
5.360000e+00	1.290591e+01
5.370000e+00	1.298887e+01
5.380000e+00	1.306036e+01
5.390000e+00	1.311756e+01
5.400000e+00	1.315770e+01
5.410000e+00	1.317815e+01
5.420000e+00	1.317648e+01
5.430000e+00	1.315053e+01
5.440000e+00	1.309850e+01
5.450000e+00	1.301906e+01
5.460000e+00	1.291142e+01
5.470000e+00	1.277545e+01
5.480000e+00	1.261178e+01
5.490000e+00	1.242187e+01
5.500000e+00	1.220812e+01
5.510000e+00	1.197392e+01
5.520000e+00	1.172374e+01
5.530000e+00	1.146314e+01
5.540000e+00	1.119883e+01
5.550000e+00	1.093868e+01
5.560000e+00	1.069169e+01
5.570000e+00	1.046802e+01
5.580000e+00	1.027901e+01
5.590000e+00	1.013716e+01
5.600000e+00	1.005625e+01
5.610000e+00	1.005144e+01
5.620000e+00	1.013955e+01
5.630000e+00	1.033943e+01
5.640000e+00	1.067257e+01
5.650000e+00	1.116396e+01
5.660000e+00	1.184331e+01
5.670000e+00	1.274668e+01
5.680000e+00	1.391873e+01
5.690000e+00	1.541536e+01
5.700000e+00	1.730680e+01
5.710000e+00	1.967995e+01
5.720000e+00	2.263721e+01
5.730000e+00	2.628367e+01
5.740000e+00	3.068118e+01
5.750000e+00	3.571613e+01
5.760000e+00	4.076302e+01
5.770000e+00	4.404925e+01
5.780000e+00	4.125583e+01
5.790000e+00	2.704571e+01
5.800000e+00	1.663223e+00
5.810000e+00	-2.324940e+01
5.820000e+00	-3.670349e+01
5.830000e+00	-3.917025e+01
5.840000e+00	-3.597593e+01
5.850000e+00	-3.100220e+01
5.860000e+00	-2.604283e+01
5.870000e+00	-2.171322e+01
5.880000e+00	-1.813342e+01
5.890000e+00	-1.532190e+01
5.900000e+00	-1.303678e+01
5.910000e+00	-1.126921e+01
5.920000e+00	-9.950987e+00
5.930000e+00	-9.021187e+00
5.940000e+00	-8.431980e+00
5.950000e+00	-8.144830e+00
5.960000e+00	-8.127359e+00
5.970000e+00	-8.350826e+00
5.980000e+00	-8.788229e+00
5.990000e+00	-9.412983e+00
6.000000e+00	-1.019813e+01
6.010000e+00	-1.111603e+01
6.020000e+00	-1.213840e+01
6.030000e+00	-1.323673e+01
6.040000e+00	-1.438287e+01
6.050000e+00	-1.554981e+01
6.060000e+00	-1.671249e+01
6.070000e+00	-1.784863e+01
6.080000e+00	-1.893944e+01
6.090000e+00	-1.997024e+01
6.100000e+00	-2.093092e+01
6.110000e+00	-2.181620e+01
6.120000e+00	-2.262578e+01
6.130000e+00	-2.336427e+01
6.140000e+00	-2.404113e+01
6.150000e+00	-2.467047e+01
6.160000e+00	-2.527094e+01
6.170000e+00	-2.586557e+01
6.180000e+00	-2.648181e+01
6.190000e+00	-2.715147e+01
6.200000e+00	-2.791070e+01
6.210000e+00	-2.879939e+01
6.220000e+00	-2.985927e+01
6.230000e+00	-3.112878e+01
6.240000e+00	-3.263061e+01
6.250000e+00	-3.434365e+01
6.260000e+00	-3.614371e+01
6.270000e+00	-3.768864e+01
6.280000e+00	-3.823136e+01
6.290000e+00	-3.643409e+01
6.300000e+00	-3.045090e+01
6.310000e+00	-1.952793e+01
6.320000e+00	-5.475531e+00
6.330000e+00	7.401851e+00
6.340000e+00	1.581344e+01
6.350000e+00	1.950371e+01
6.360000e+00	1.995540e+01
6.370000e+00	1.870994e+01
6.380000e+00	1.677747e+01
6.390000e+00	1.469079e+01
6.400000e+00	1.269080e+01
6.410000e+00	1.086718e+01
6.420000e+00	9.251284e+00
6.430000e+00	7.803992e+00
6.440000e+00	6.518301e+00
6.450000e+00	5.370897e+00
6.460000e+00	4.338504e+00
6.470000e+00	3.400575e+00
6.480000e+00	2.539342e+00
6.490000e+00	1.739593e+00
6.500000e+00	9.883615e-01
6.510000e+00	2.746069e-01
6.520000e+00	-4.110566e-01
6.530000e+00	-1.076557e+00
6.540000e+00	-1.728475e+00
6.550000e+00	-2.372057e+00
6.560000e+00	-3.011132e+00
6.570000e+00	-3.647908e+00
6.580000e+00	-4.282676e+00
6.590000e+00	-4.913384e+00
6.600000e+00	-5.535136e+00
6.610000e+00	-6.139634e+00
6.620000e+00	-6.714634e+00
6.630000e+00	-7.243541e+00
6.640000e+00	-7.705300e+00
6.650000e+00	-8.074757e+00
6.660000e+00	-8.323705e+00
6.670000e+00	-8.422732e+00
6.680000e+00	-8.343895e+00
6.690000e+00	-8.064040e+00
6.700000e+00	-7.568407e+00
6.710000e+00	-6.853937e+00
6.720000e+00	-5.931694e+00
6.730000e+00	-4.827880e+00
6.740000e+00	-3.583108e+00
6.750000e+00	-2.249939e+00
6.760000e+00	-8.889156e-01
6.770000e+00	4.364431e-01
6.780000e+00	1.665080e+00
6.790000e+00	2.743581e+00
6.800000e+00	3.630415e+00
6.810000e+00	4.298649e+00
6.820000e+00	4.736774e+00
6.830000e+00	4.947648e+00
6.840000e+00	4.945877e+00
6.850000e+00	4.754254e+00
6.860000e+00	4.399935e+00
6.870000e+00	3.910950e+00
6.880000e+00	3.313447e+00
6.890000e+00	2.629801e+00
6.900000e+00	1.877537e+00
6.910000e+00	1.068892e+00
6.920000e+00	2.108021e-01
6.930000e+00	-6.949109e-01
6.940000e+00	-1.651319e+00
6.950000e+00	-2.666277e+00
6.960000e+00	-3.752522e+00
6.970000e+00	-4.928076e+00
6.980000e+00	-6.217025e+00
6.990000e+00	-7.650747e+00
7.000000e+00	-9.269674e+00
7.010000e+00	-1.112557e+01
7.020000e+00	-1.328409e+01
7.030000e+00	-1.582674e+01
7.040000e+00	-1.884940e+01
7.050000e+00	-2.244938e+01
7.060000e+00	-2.667998e+01
7.070000e+00	-3.141783e+01
7.080000e+00	-3.601834e+01
7.090000e+00	-3.858898e+01
7.100000e+00	-3.463981e+01
7.110000e+00	-1.832181e+01
7.120000e+00	1.003202e+01
7.130000e+00	3.723557e+01
7.140000e+00	5.146156e+01
7.150000e+00	5.404639e+01
7.160000e+00	5.106850e+01
7.170000e+00	4.656861e+01
7.180000e+00	4.226879e+01
7.190000e+00	3.869004e+01
7.200000e+00	3.588346e+01
7.210000e+00	3.380425e+01
7.220000e+00	3.221121e+01
7.230000e+00	3.105759e+01
7.240000e+00	3.025085e+01
7.250000e+00	2.970952e+01
7.260000e+00	2.936638e+01
7.270000e+00	2.916438e+01
7.280000e+00	2.905349e+01
7.290000e+00	2.898856e+01
7.300000e+00	2.892792e+01
7.310000e+00	2.883255e+01
7.320000e+00	2.866594e+01
7.330000e+00	2.839441e+01
7.340000e+00	2.798779e+01
7.350000e+00	2.742051e+01
7.360000e+00	2.667275e+01
7.370000e+00	2.573161e+01
7.380000e+00	2.459202e+01
7.390000e+00	2.325721e+01
7.400000e+00	2.173863e+01
7.410000e+00	2.005519e+01
7.420000e+00	1.823187e+01
7.430000e+00	1.629790e+01
7.440000e+00	1.428472e+01
7.450000e+00	1.222391e+01
7.460000e+00	1.014557e+01
7.470000e+00	8.077073e+00
7.480000e+00	6.042537e+00
7.490000e+00	4.062824e+00
7.500000e+00	2.156028e+00
7.510000e+00	3.382556e-01
7.520000e+00	-1.375520e+00
7.530000e+00	-2.970723e+00
7.540000e+00	-4.432733e+00
7.550000e+00	-5.746839e+00
7.560000e+00	-6.898630e+00
7.570000e+00	-7.874751e+00
7.580000e+00	-8.663928e+00
7.590000e+00	-9.258045e+00
7.600000e+00	-9.653088e+00
7.610000e+00	-9.849748e+00
7.620000e+00	-9.853555e+00
7.630000e+00	-9.674494e+00
7.640000e+00	-9.326155e+00
7.650000e+00	-8.824529e+00
7.660000e+00	-8.186632e+00
7.670000e+00	-7.429095e+00
7.680000e+00	-6.566886e+00
7.690000e+00	-5.612215e+00
7.700000e+00	-4.573656e+00
7.710000e+00	-3.455462e+00
7.720000e+00	-2.256990e+00
7.730000e+00	-9.721682e-01
7.740000e+00	4.111025e-01
7.750000e+00	1.911701e+00
7.760000e+00	3.556244e+00
7.770000e+00	5.380228e+00
7.780000e+00	7.429121e+00
7.790000e+00	9.758656e+00
7.800000e+00	1.243227e+01
7.810000e+00	1.551052e+01
7.820000e+00	1.901982e+01
7.830000e+00	2.287100e+01
7.840000e+00	2.666529e+01
7.850000e+00	2.928994e+01
7.860000e+00	2.824442e+01
7.870000e+00	1.972947e+01
7.880000e+00	1.616850e+00
7.890000e+00	-2.092682e+01
7.900000e+00	-3.788435e+01
7.910000e+00	-4.509164e+01
7.920000e+00	-4.532270e+01
7.930000e+00	-4.242391e+01
7.940000e+00	-3.872851e+01
7.950000e+00	-3.524855e+01
7.960000e+00	-3.230857e+01
7.970000e+00	-2.994787e+01
7.980000e+00	-2.810769e+01
7.990000e+00	-2.673546e+01
8.000000e+00	-2.568761e+01
8.010000e+00	-2.493290e+01
8.020000e+00	-2.441823e+01
8.030000e+00	-2.409670e+01
8.040000e+00	-2.392934e+01
8.050000e+00	-2.388286e+01
8.060000e+00	-2.392789e+01
8.070000e+00	-2.403768e+01
8.080000e+00	-2.418710e+01
8.090000e+00	-2.435196e+01
8.100000e+00	-2.450858e+01
8.110000e+00	-2.463366e+01
8.120000e+00	-2.470430e+01
8.130000e+00	-2.469840e+01
8.140000e+00	-2.459512e+01
8.150000e+00	-2.437562e+01
8.160000e+00	-2.402384e+01
8.170000e+00	-2.352735e+01
8.180000e+00	-2.287811e+01
8.190000e+00	-2.207306e+01
8.200000e+00	-2.111441e+01
8.210000e+00	-2.000952e+01
8.220000e+00	-1.877051e+01
8.230000e+00	-1.741334e+01
8.240000e+00	-1.595676e+01
8.250000e+00	-1.442101e+01
8.260000e+00	-1.282662e+01
