"(No Title)"
	"2026-04-"	"7 13:13:25"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"Hinge1_ang_acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".Rigid_Pend.Last_Run.Hinge1_ang_acc.TIME"	".Rigid_Pend.Last_Run.Hinge1_ang_acc.Q"
4.580000e+00	1.339408e+02
4.590000e+00	4.917993e+01
4.600000e+00	-5.694302e+01
4.610000e+00	-1.414682e+02
4.620000e+00	-1.642749e+02
4.630000e+00	-1.504560e+02
4.640000e+00	-1.432768e+02
4.650000e+00	-9.031856e+01
4.660000e+00	-9.152210e+01
4.670000e+00	-7.179356e+01
4.680000e+00	-6.323879e+01
4.690000e+00	-5.468677e+01
4.700000e+00	-4.733964e+01
4.710000e+00	-4.145517e+01
4.720000e+00	-3.654267e+01
4.730000e+00	-3.234978e+01
4.740000e+00	-2.875882e+01
4.750000e+00	-2.565510e+01
4.760000e+00	-2.294360e+01
4.770000e+00	-2.055586e+01
4.780000e+00	-1.844012e+01
4.790000e+00	-1.655679e+01
4.800000e+00	-1.487687e+01
4.810000e+00	-1.338011e+01
4.820000e+00	-1.205346e+01
4.830000e+00	-1.088966e+01
4.840000e+00	-9.885910e+00
4.850000e+00	-9.042233e+00
4.860000e+00	-8.359407e+00
4.870000e+00	-7.836475e+00
4.880000e+00	-7.467892e+00
4.890000e+00	-7.240652e+00
4.900000e+00	-7.131986e+00
4.910000e+00	-7.108385e+00
4.920000e+00	-7.126648e+00
4.930000e+00	-7.137311e+00
4.940000e+00	-7.090057e+00
4.950000e+00	-6.939971e+00
4.960000e+00	-6.653009e+00
4.970000e+00	-6.209270e+00
4.980000e+00	-5.603430e+00
4.990000e+00	-4.842701e+00
5.000000e+00	-3.943297e+00
5.010000e+00	-2.926525e+00
5.020000e+00	-1.815315e+00
5.030000e+00	-6.315924e-01
5.040000e+00	6.054366e-01
5.050000e+00	1.880211e+00
5.060000e+00	3.181168e+00
5.070000e+00	4.500724e+00
5.080000e+00	5.835052e+00
5.090000e+00	7.183793e+00
5.100000e+00	8.549786e+00
5.110000e+00	9.938869e+00
5.120000e+00	1.135978e+01
5.130000e+00	1.282421e+01
5.140000e+00	1.434694e+01
5.150000e+00	1.594625e+01
5.160000e+00	1.764436e+01
5.170000e+00	1.946832e+01
5.180000e+00	2.145101e+01
5.190000e+00	2.363265e+01
5.200000e+00	2.606274e+01
5.210000e+00	2.880274e+01
5.220000e+00	3.192954e+01
5.230000e+00	3.553995e+01
5.240000e+00	3.975657e+01
5.250000e+00	4.473459e+01
5.260000e+00	5.066893e+01
5.270000e+00	5.779819e+01
5.280000e+00	6.639615e+01
5.290000e+00	7.672517e+01
5.300000e+00	8.888598e+01
5.310000e+00	1.024037e+02
5.320000e+00	1.152067e+02
5.330000e+00	1.215180e+02
5.340000e+00	1.092619e+02
5.350000e+00	6.323099e+01
5.360000e+00	-1.451224e+01
5.370000e+00	-7.619591e+01
5.380000e+00	-1.211098e+02
5.390000e+00	-1.303059e+02
5.400000e+00	-1.217103e+02
5.410000e+00	-1.183476e+02
5.420000e+00	-8.448767e+01
5.430000e+00	-8.514509e+01
5.440000e+00	-7.234972e+01
5.450000e+00	-6.683536e+01
5.460000e+00	-6.145996e+01
5.470000e+00	-5.703371e+01
5.480000e+00	-5.370927e+01
5.490000e+00	-5.115793e+01
5.500000e+00	-4.920023e+01
5.510000e+00	-4.773433e+01
5.520000e+00	-4.665842e+01
5.530000e+00	-4.588249e+01
5.540000e+00	-4.533237e+01
5.550000e+00	-4.494430e+01
5.560000e+00	-4.466270e+01
5.570000e+00	-4.443977e+01
5.580000e+00	-4.423495e+01
5.590000e+00	-4.401456e+01
5.600000e+00	-4.375171e+01
5.610000e+00	-4.342624e+01
5.620000e+00	-4.302457e+01
5.630000e+00	-4.253961e+01
5.640000e+00	-4.197046e+01
5.650000e+00	-4.132211e+01
5.660000e+00	-4.060492e+01
5.670000e+00	-3.983413e+01
5.680000e+00	-3.902919e+01
5.690000e+00	-3.821305e+01
5.700000e+00	-3.741151e+01
5.710000e+00	-3.665247e+01
5.720000e+00	-3.596544e+01
5.730000e+00	-3.538107e+01
5.740000e+00	-3.493099e+01
5.750000e+00	-3.464778e+01
5.760000e+00	-3.456526e+01
5.770000e+00	-3.471896e+01
5.780000e+00	-3.514678e+01
5.790000e+00	-3.588966e+01
5.800000e+00	-3.699205e+01
5.810000e+00	-3.850161e+01
5.820000e+00	-4.046721e+01
5.830000e+00	-4.293317e+01
5.840000e+00	-4.592604e+01
5.850000e+00	-4.942640e+01
5.860000e+00	-5.331260e+01
5.870000e+00	-5.725376e+01
5.880000e+00	-6.052274e+01
5.890000e+00	-6.171743e+01
5.900000e+00	-5.849581e+01
5.910000e+00	-4.776756e+01
5.920000e+00	-2.721888e+01
5.930000e+00	1.635200e+00
5.940000e+00	3.185995e+01
5.950000e+00	5.505919e+01
5.960000e+00	6.741754e+01
5.970000e+00	7.045083e+01
5.980000e+00	6.773455e+01
5.990000e+00	6.239238e+01
6.000000e+00	5.632238e+01
6.010000e+00	5.042024e+01
6.020000e+00	4.503532e+01
6.030000e+00	4.027116e+01
6.040000e+00	3.612340e+01
6.050000e+00	3.254218e+01
6.060000e+00	2.946313e+01
6.070000e+00	2.682183e+01
6.080000e+00	2.455973e+01
6.090000e+00	2.262605e+01
6.100000e+00	2.097788e+01
6.110000e+00	1.957951e+01
6.120000e+00	1.840146e+01
6.130000e+00	1.741952e+01
6.140000e+00	1.661389e+01
6.150000e+00	1.596834e+01
6.160000e+00	1.546961e+01
6.170000e+00	1.510677e+01
6.180000e+00	1.487080e+01
6.190000e+00	1.475415e+01
6.200000e+00	1.475039e+01
6.210000e+00	1.485391e+01
6.220000e+00	1.505964e+01
6.230000e+00	1.536281e+01
6.240000e+00	1.575876e+01
6.250000e+00	1.624273e+01
6.260000e+00	1.680975e+01
6.270000e+00	1.745445e+01
6.280000e+00	1.817105e+01
6.290000e+00	1.895325e+01
6.300000e+00	1.979421e+01
6.310000e+00	2.068658e+01
6.320000e+00	2.162253e+01
6.330000e+00	2.259381e+01
6.340000e+00	2.359186e+01
6.350000e+00	2.460790e+01
6.360000e+00	2.563312e+01
6.370000e+00	2.665880e+01
6.380000e+00	2.767655e+01
6.390000e+00	2.867852e+01
6.400000e+00	2.965766e+01
6.410000e+00	3.060806e+01
6.420000e+00	3.152536e+01
6.430000e+00	3.240716e+01
6.440000e+00	3.325357e+01
6.450000e+00	3.406773e+01
6.460000e+00	3.485647e+01
6.470000e+00	3.563093e+01
6.480000e+00	3.640715e+01
6.490000e+00	3.720680e+01
6.500000e+00	3.805774e+01
6.510000e+00	3.899488e+01
6.520000e+00	4.006099e+01
6.530000e+00	4.130801e+01
6.540000e+00	4.279868e+01
6.550000e+00	4.460903e+01
6.560000e+00	4.683182e+01
6.570000e+00	4.958139e+01
6.580000e+00	5.300012e+01
6.590000e+00	5.726683e+01
6.600000e+00	6.260636e+01
6.610000e+00	6.929761e+01
6.620000e+00	7.767119e+01
6.630000e+00	8.807075e+01
6.640000e+00	1.007081e+02
6.650000e+00	1.152303e+02
6.660000e+00	1.295788e+02
6.670000e+00	1.374510e+02
6.680000e+00	1.247478e+02
6.690000e+00	7.259154e+01
6.700000e+00	-1.692207e+01
6.710000e+00	-8.566926e+01
6.720000e+00	-1.311176e+02
6.730000e+00	-1.385392e+02
6.740000e+00	-1.263938e+02
6.750000e+00	-1.212525e+02
6.760000e+00	-8.358689e+01
6.770000e+00	-8.378452e+01
6.780000e+00	-6.937004e+01
6.790000e+00	-6.270465e+01
6.800000e+00	-5.614549e+01
6.810000e+00	-5.048696e+01
6.820000e+00	-4.592269e+01
6.830000e+00	-4.211013e+01
6.840000e+00	-3.886244e+01
6.850000e+00	-3.608670e+01
6.860000e+00	-3.369229e+01
6.870000e+00	-3.160214e+01
6.880000e+00	-2.975796e+01
6.890000e+00	-2.811353e+01
6.900000e+00	-2.663138e+01
6.910000e+00	-2.528153e+01
6.920000e+00	-2.404014e+01
6.930000e+00	-2.288824e+01
6.940000e+00	-2.181091e+01
6.950000e+00	-2.079655e+01
6.960000e+00	-1.983629e+01
6.970000e+00	-1.892351e+01
6.980000e+00	-1.805343e+01
6.990000e+00	-1.722274e+01
7.000000e+00	-1.642930e+01
7.010000e+00	-1.567189e+01
7.020000e+00	-1.495001e+01
7.030000e+00	-1.426365e+01
7.040000e+00	-1.361319e+01
7.050000e+00	-1.299920e+01
7.060000e+00	-1.242237e+01
7.070000e+00	-1.188343e+01
7.080000e+00	-1.138303e+01
7.090000e+00	-1.092179e+01
7.100000e+00	-1.050020e+01
7.110000e+00	-1.011870e+01
7.120000e+00	-9.777637e+00
7.130000e+00	-9.477270e+00
7.140000e+00	-9.217796e+00
7.150000e+00	-8.999332e+00
7.160000e+00	-8.821921e+00
7.170000e+00	-8.685533e+00
7.180000e+00	-8.590078e+00
7.190000e+00	-8.535425e+00
7.200000e+00	-8.521419e+00
7.210000e+00	-8.547903e+00
7.220000e+00	-8.614726e+00
7.230000e+00	-8.721742e+00
7.240000e+00	-8.868804e+00
7.250000e+00	-9.055748e+00
7.260000e+00	-9.282383e+00
7.270000e+00	-9.548475e+00
7.280000e+00	-9.853744e+00
7.290000e+00	-1.019786e+01
7.300000e+00	-1.058042e+01
7.310000e+00	-1.100096e+01
7.320000e+00	-1.145894e+01
7.330000e+00	-1.195368e+01
7.340000e+00	-1.248442e+01
7.350000e+00	-1.305024e+01
7.360000e+00	-1.365010e+01
7.370000e+00	-1.428286e+01
7.380000e+00	-1.494728e+01
7.390000e+00	-1.564216e+01
7.400000e+00	-1.636634e+01
7.410000e+00	-1.711888e+01
7.420000e+00	-1.789918e+01
7.430000e+00	-1.870717e+01
7.440000e+00	-1.954350e+01
7.450000e+00	-2.040987e+01
7.460000e+00	-2.130923e+01
7.470000e+00	-2.224623e+01
7.480000e+00	-2.322754e+01
7.490000e+00	-2.426233e+01
7.500000e+00	-2.536277e+01
7.510000e+00	-2.654465e+01
7.520000e+00	-2.782809e+01
7.530000e+00	-2.923841e+01
7.540000e+00	-3.080733e+01
7.550000e+00	-3.257441e+01
7.560000e+00	-3.458905e+01
7.570000e+00	-3.691314e+01
7.580000e+00	-3.962464e+01
7.590000e+00	-4.282236e+01
7.600000e+00	-4.663244e+01
7.610000e+00	-5.121653e+01
7.620000e+00	-5.678184e+01
7.630000e+00	-6.359137e+01
7.640000e+00	-7.196851e+01
7.650000e+00	-8.227872e+01
7.660000e+00	-9.483930e+01
7.670000e+00	-1.096263e+02
7.680000e+00	-1.254550e+02
7.690000e+00	-1.379862e+02
7.700000e+00	-1.361207e+02
7.710000e+00	-1.007045e+02
7.720000e+00	-2.118930e+01
7.730000e+00	5.761579e+01
7.740000e+00	1.206529e+02
7.750000e+00	1.393191e+02
7.760000e+00	1.315633e+02
7.770000e+00	1.284435e+02
7.780000e+00	8.889267e+01
7.790000e+00	8.961199e+01
7.800000e+00	7.458202e+01
7.810000e+00	6.784701e+01
7.820000e+00	6.126601e+01
7.830000e+00	5.568237e+01
7.840000e+00	5.129806e+01
7.850000e+00	4.774193e+01
7.860000e+00	4.480825e+01
7.870000e+00	4.239040e+01
7.880000e+00	4.038405e+01
7.890000e+00	3.869912e+01
7.900000e+00	3.726544e+01
7.910000e+00	3.602570e+01
7.920000e+00	3.493210e+01
7.930000e+00	3.394531e+01
7.940000e+00	3.303319e+01
7.950000e+00	3.216973e+01
7.960000e+00	3.133432e+01
7.970000e+00	3.051110e+01
7.980000e+00	2.968837e+01
7.990000e+00	2.885807e+01
8.000000e+00	2.801528e+01
8.010000e+00	2.715765e+01
8.020000e+00	2.628500e+01
8.030000e+00	2.539886e+01
8.040000e+00	2.450212e+01
8.050000e+00	2.359864e+01
8.060000e+00	2.269302e+01
8.070000e+00	2.179036e+01
8.080000e+00	2.089602e+01
8.090000e+00	2.001555e+01
8.100000e+00	1.915449e+01
8.110000e+00	1.831832e+01
8.120000e+00	1.751238e+01
8.130000e+00	1.674179e+01
8.140000e+00	1.601143e+01
8.150000e+00	1.532588e+01
8.160000e+00	1.468941e+01
8.170000e+00	1.410597e+01
8.180000e+00	1.357917e+01
8.190000e+00	1.311229e+01
8.200000e+00	1.270833e+01
8.210000e+00	1.237002e+01
8.220000e+00	1.209986e+01
8.230000e+00	1.190021e+01
8.240000e+00	1.177339e+01
8.250000e+00	1.172168e+01
