"(No Title)"
	"2026-05-"	"9 09:42:20"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"  rev1_acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".Flex_Pend_Alu.Last_Run.rev1_acc.TIME"	".Flex_Pend_Alu.Last_Run.rev1_acc.Q"
7.400000e-01	-8.552259e+00
7.500000e-01	-8.997418e+00
7.600000e-01	-9.366992e+00
7.700000e-01	-9.664795e+00
7.800000e-01	-9.895194e+00
7.900000e-01	-1.006285e+01
8.000000e-01	-1.017253e+01
8.100000e-01	-1.022888e+01
8.200000e-01	-1.023638e+01
8.300000e-01	-1.019922e+01
8.400000e-01	-1.012124e+01
8.500000e-01	-1.000593e+01
8.600000e-01	-9.856394e+00
8.700000e-01	-9.675371e+00
8.800000e-01	-9.465256e+00
8.900000e-01	-9.228118e+00
9.000000e-01	-8.965731e+00
9.100000e-01	-8.679610e+00
9.200000e-01	-8.371045e+00
9.300000e-01	-8.041140e+00
9.400000e-01	-7.690850e+00
9.500000e-01	-7.321022e+00
9.600000e-01	-6.932434e+00
9.700000e-01	-6.525829e+00
9.800000e-01	-6.101962e+00
9.900000e-01	-5.661629e+00
1.000000e+00	-5.205709e+00
1.010000e+00	-4.735192e+00
1.020000e+00	-4.251211e+00
1.030000e+00	-3.755065e+00
1.040000e+00	-3.248238e+00
1.050000e+00	-2.732413e+00
1.060000e+00	-2.209471e+00
1.070000e+00	-1.681492e+00
1.080000e+00	-1.150736e+00
1.090000e+00	-6.196272e-01
1.100000e+00	-9.071725e-02
1.110000e+00	4.333471e-01
1.120000e+00	9.498685e-01
1.130000e+00	1.456144e+00
1.140000e+00	1.949511e+00
1.150000e+00	2.427393e+00
1.160000e+00	2.887341e+00
1.170000e+00	3.327068e+00
1.180000e+00	3.744476e+00
1.190000e+00	4.137679e+00
1.200000e+00	4.505006e+00
1.210000e+00	4.845011e+00
1.220000e+00	5.156456e+00
1.230000e+00	5.438305e+00
1.240000e+00	5.689696e+00
1.250000e+00	5.909923e+00
1.260000e+00	6.098404e+00
1.270000e+00	6.254660e+00
1.280000e+00	6.378282e+00
1.290000e+00	6.468913e+00
1.300000e+00	6.526229e+00
1.310000e+00	6.549922e+00
1.320000e+00	6.539700e+00
1.330000e+00	6.495278e+00
1.340000e+00	6.416391e+00
1.350000e+00	6.302802e+00
1.360000e+00	6.154327e+00
1.370000e+00	5.970857e+00
1.380000e+00	5.752391e+00
1.390000e+00	5.499068e+00
1.400000e+00	5.211207e+00
1.410000e+00	4.889344e+00
1.420000e+00	4.534266e+00
1.430000e+00	4.147047e+00
1.440000e+00	3.729071e+00
1.450000e+00	3.282058e+00
1.460000e+00	2.808066e+00
1.470000e+00	2.309497e+00
1.480000e+00	1.789083e+00
1.490000e+00	1.249859e+00
1.500000e+00	6.951333e-01
1.510000e+00	1.284381e-01
1.520000e+00	-4.465205e-01
1.530000e+00	-1.025921e+00
1.540000e+00	-1.605888e+00
1.550000e+00	-2.182551e+00
1.560000e+00	-2.752100e+00
1.570000e+00	-3.310838e+00
1.580000e+00	-3.855224e+00
1.590000e+00	-4.381902e+00
1.600000e+00	-4.887723e+00
1.610000e+00	-5.369762e+00
1.620000e+00	-5.825313e+00
1.630000e+00	-6.251882e+00
1.640000e+00	-6.647173e+00
1.650000e+00	-7.009068e+00
1.660000e+00	-7.335594e+00
1.670000e+00	-7.624903e+00
1.680000e+00	-7.875243e+00
1.690000e+00	-8.084930e+00
1.700000e+00	-8.252332e+00
1.710000e+00	-8.375854e+00
1.720000e+00	-8.453933e+00
1.730000e+00	-8.485046e+00
1.740000e+00	-8.467723e+00
1.750000e+00	-8.400584e+00
1.760000e+00	-8.282379e+00
1.770000e+00	-8.112055e+00
1.780000e+00	-7.888821e+00
1.790000e+00	-7.612247e+00
1.800000e+00	-7.282347e+00
1.810000e+00	-6.899694e+00
1.820000e+00	-6.465509e+00
1.830000e+00	-5.981764e+00
1.840000e+00	-5.451252e+00
1.850000e+00	-4.877639e+00
1.860000e+00	-4.265481e+00
1.870000e+00	-3.620199e+00
1.880000e+00	-2.948008e+00
1.890000e+00	-2.255801e+00
1.900000e+00	-1.550985e+00
1.910000e+00	-8.412870e-01
1.920000e+00	-1.345307e-01
1.930000e+00	5.615955e-01
1.940000e+00	1.239765e+00
1.950000e+00	1.893221e+00
1.960000e+00	2.515949e+00
1.970000e+00	3.102806e+00
1.980000e+00	3.649610e+00
1.990000e+00	4.153168e+00
2.000000e+00	4.611272e+00
2.010000e+00	5.022645e+00
2.020000e+00	5.386866e+00
2.030000e+00	5.704266e+00
2.040000e+00	5.975815e+00
2.050000e+00	6.203007e+00
2.060000e+00	6.387742e+00
2.070000e+00	6.532217e+00
2.080000e+00	6.638830e+00
2.090000e+00	6.710098e+00
2.100000e+00	6.748581e+00
2.110000e+00	6.756826e+00
2.120000e+00	6.737321e+00
2.130000e+00	6.692464e+00
2.140000e+00	6.624531e+00
2.150000e+00	6.535669e+00
2.160000e+00	6.427877e+00
2.170000e+00	6.303009e+00
2.180000e+00	6.162773e+00
2.190000e+00	6.008728e+00
2.200000e+00	5.842300e+00
2.210000e+00	5.664780e+00
2.220000e+00	5.477340e+00
2.230000e+00	5.281038e+00
2.240000e+00	5.076829e+00
2.250000e+00	4.865575e+00
2.260000e+00	4.648056e+00
2.270000e+00	4.424981e+00
2.280000e+00	4.196994e+00
2.290000e+00	3.964686e+00
2.300000e+00	3.728606e+00
2.310000e+00	3.489266e+00
2.320000e+00	3.247150e+00
2.330000e+00	3.002725e+00
2.340000e+00	2.756445e+00
2.350000e+00	2.508758e+00
2.360000e+00	2.260114e+00
2.370000e+00	2.010967e+00
2.380000e+00	1.761784e+00
2.390000e+00	1.513045e+00
2.400000e+00	1.265249e+00
2.410000e+00	1.018913e+00
2.420000e+00	7.745786e-01
2.430000e+00	5.328084e-01
2.440000e+00	2.941882e-01
2.450000e+00	5.932563e-02
2.460000e+00	-1.711506e-01
2.470000e+00	-3.965932e-01
2.480000e+00	-6.163384e-01
2.490000e+00	-8.297090e-01
2.500000e+00	-1.036018e+00
2.510000e+00	-1.234572e+00
2.520000e+00	-1.424675e+00
2.530000e+00	-1.605632e+00
2.540000e+00	-1.776755e+00
2.550000e+00	-1.937365e+00
2.560000e+00	-2.086796e+00
2.570000e+00	-2.224403e+00
2.580000e+00	-2.349561e+00
2.590000e+00	-2.461671e+00
2.600000e+00	-2.560165e+00
2.610000e+00	-2.644511e+00
2.620000e+00	-2.714216e+00
2.630000e+00	-2.768828e+00
2.640000e+00	-2.807946e+00
2.650000e+00	-2.831222e+00
2.660000e+00	-2.838365e+00
2.670000e+00	-2.829149e+00
2.680000e+00	-2.803419e+00
2.690000e+00	-2.761094e+00
2.700000e+00	-2.702176e+00
2.710000e+00	-2.626754e+00
2.720000e+00	-2.535011e+00
2.730000e+00	-2.427229e+00
2.740000e+00	-2.303795e+00
2.750000e+00	-2.165204e+00
2.760000e+00	-2.012064e+00
2.770000e+00	-1.845098e+00
2.780000e+00	-1.665142e+00
2.790000e+00	-1.473150e+00
2.800000e+00	-1.270185e+00
2.810000e+00	-1.057421e+00
2.820000e+00	-8.361347e-01
2.830000e+00	-6.076960e-01
2.840000e+00	-3.735612e-01
2.850000e+00	-1.352603e-01
2.860000e+00	1.056156e-01
2.870000e+00	3.474282e-01
2.880000e+00	5.885074e-01
2.890000e+00	8.271669e-01
2.900000e+00	1.061721e+00
2.910000e+00	1.290500e+00
2.920000e+00	1.511869e+00
2.930000e+00	1.724241e+00
2.940000e+00	1.926093e+00
2.950000e+00	2.115980e+00
2.960000e+00	2.292551e+00
2.970000e+00	2.454557e+00
2.980000e+00	2.600864e+00
2.990000e+00	2.730463e+00
3.000000e+00	2.842476e+00
3.010000e+00	2.936167e+00
3.020000e+00	3.010944e+00
3.030000e+00	3.066364e+00
3.040000e+00	3.102140e+00
3.050000e+00	3.118141e+00
3.060000e+00	3.114391e+00
3.070000e+00	3.091073e+00
3.080000e+00	3.048528e+00
3.090000e+00	2.987247e+00
3.100000e+00	2.907873e+00
3.110000e+00	2.811191e+00
3.120000e+00	2.698126e+00
3.130000e+00	2.569726e+00
3.140000e+00	2.427161e+00
3.150000e+00	2.271699e+00
3.160000e+00	2.104702e+00
3.170000e+00	1.927604e+00
3.180000e+00	1.741893e+00
3.190000e+00	1.549096e+00
3.200000e+00	1.350755e+00
3.210000e+00	1.148409e+00
3.220000e+00	9.435757e-01
3.230000e+00	7.377276e-01
3.240000e+00	5.322768e-01
3.250000e+00	3.285561e-01
3.260000e+00	1.278043e-01
3.270000e+00	-6.884785e-02
3.280000e+00	-2.603876e-01
3.290000e+00	-4.459290e-01
3.300000e+00	-6.247182e-01
3.310000e+00	-7.961362e-01
3.320000e+00	-9.596990e-01
3.330000e+00	-1.115055e+00
3.340000e+00	-1.261983e+00
3.350000e+00	-1.400379e+00
3.360000e+00	-1.530257e+00
3.370000e+00	-1.651734e+00
3.380000e+00	-1.765020e+00
3.390000e+00	-1.870408e+00
3.400000e+00	-1.968264e+00
3.410000e+00	-2.059011e+00
3.420000e+00	-2.143123e+00
3.430000e+00	-2.221111e+00
3.440000e+00	-2.293509e+00
3.450000e+00	-2.360873e+00
3.460000e+00	-2.423761e+00
3.470000e+00	-2.482732e+00
3.480000e+00	-2.538334e+00
3.490000e+00	-2.591097e+00
3.500000e+00	-2.641529e+00
3.510000e+00	-2.690106e+00
3.520000e+00	-2.737270e+00
3.530000e+00	-2.783423e+00
3.540000e+00	-2.828922e+00
3.550000e+00	-2.874078e+00
3.560000e+00	-2.919151e+00
3.570000e+00	-2.964345e+00
3.580000e+00	-3.009809e+00
3.590000e+00	-3.055634e+00
3.600000e+00	-3.101850e+00
3.610000e+00	-3.148425e+00
3.620000e+00	-3.195261e+00
3.630000e+00	-3.242197e+00
3.640000e+00	-3.289004e+00
3.650000e+00	-3.335387e+00
3.660000e+00	-3.380980e+00
3.670000e+00	-3.425352e+00
3.680000e+00	-3.467998e+00
3.690000e+00	-3.508346e+00
3.700000e+00	-3.545756e+00
3.710000e+00	-3.579519e+00
3.720000e+00	-3.608860e+00
3.730000e+00	-3.632941e+00
3.740000e+00	-3.650862e+00
3.750000e+00	-3.661669e+00
3.760000e+00	-3.664357e+00
3.770000e+00	-3.657877e+00
3.780000e+00	-3.641146e+00
3.790000e+00	-3.613060e+00
3.800000e+00	-3.572499e+00
3.810000e+00	-3.518353e+00
3.820000e+00	-3.449529e+00
3.830000e+00	-3.364977e+00
3.840000e+00	-3.263710e+00
3.850000e+00	-3.144827e+00
3.860000e+00	-3.007543e+00
3.870000e+00	-2.851211e+00
3.880000e+00	-2.675355e+00
3.890000e+00	-2.479694e+00
3.900000e+00	-2.264175e+00
3.910000e+00	-2.028992e+00
3.920000e+00	-1.774615e+00
3.930000e+00	-1.501801e+00
3.940000e+00	-1.211611e+00
3.950000e+00	-9.054122e-01
3.960000e+00	-5.848776e-01
3.970000e+00	-2.519731e-01
3.980000e+00	9.106153e-02
3.990000e+00	4.417404e-01
4.000000e+00	7.973681e-01
4.010000e+00	1.155082e+00
4.020000e+00	1.511899e+00
4.030000e+00	1.864771e+00
4.040000e+00	2.210631e+00
4.050000e+00	2.546451e+00
4.060000e+00	2.869289e+00
4.070000e+00	3.176334e+00
4.080000e+00	3.464946e+00
4.090000e+00	3.732693e+00
4.100000e+00	3.977369e+00
4.110000e+00	4.197021e+00
4.120000e+00	4.389955e+00
4.130000e+00	4.554749e+00
4.140000e+00	4.690244e+00
4.150000e+00	4.795550e+00
4.160000e+00	4.870031e+00
4.170000e+00	4.913301e+00
4.180000e+00	4.925213e+00
4.190000e+00	4.905845e+00
4.200000e+00	4.855494e+00
4.210000e+00	4.774663e+00
4.220000e+00	4.664053e+00
4.230000e+00	4.524554e+00
4.240000e+00	4.357242e+00
4.250000e+00	4.163366e+00
4.260000e+00	3.944346e+00
4.270000e+00	3.701766e+00
4.280000e+00	3.437363e+00
4.290000e+00	3.153022e+00
4.300000e+00	2.850766e+00
4.310000e+00	2.532738e+00
4.320000e+00	2.201194e+00
4.330000e+00	1.858478e+00
4.340000e+00	1.507010e+00
4.350000e+00	1.149257e+00
4.360000e+00	7.877166e-01
4.370000e+00	4.248860e-01
4.380000e+00	6.324098e-02
4.390000e+00	-2.947913e-01
4.400000e+00	-6.468570e-01
4.410000e+00	-9.906985e-01
4.420000e+00	-1.324175e+00
4.430000e+00	-1.645283e+00
4.440000e+00	-1.952169e+00
4.450000e+00	-2.243142e+00
4.460000e+00	-2.516682e+00
4.470000e+00	-2.771444e+00
4.480000e+00	-3.006260e+00
4.490000e+00	-3.220135e+00
4.500000e+00	-3.412240e+00
4.510000e+00	-3.581912e+00
4.520000e+00	-3.728635e+00
4.530000e+00	-3.852036e+00
4.540000e+00	-3.951872e+00
4.550000e+00	-4.028016e+00
4.560000e+00	-4.080451e+00
4.570000e+00	-4.109257e+00
4.580000e+00	-4.114600e+00
4.590000e+00	-4.096729e+00
4.600000e+00	-4.055964e+00
4.610000e+00	-3.992695e+00
4.620000e+00	-3.907377e+00
4.630000e+00	-3.800529e+00
4.640000e+00	-3.672730e+00
4.650000e+00	-3.524623e+00
4.660000e+00	-3.356912e+00
4.670000e+00	-3.170363e+00
4.680000e+00	-2.965804e+00
4.690000e+00	-2.744126e+00
4.700000e+00	-2.506279e+00
4.710000e+00	-2.253272e+00
4.720000e+00	-1.986170e+00
4.730000e+00	-1.706083e+00
4.740000e+00	-1.414167e+00
4.750000e+00	-1.111608e+00
4.760000e+00	-7.996216e-01
4.770000e+00	-4.794336e-01
4.780000e+00	-1.522753e-01
4.790000e+00	1.806297e-01
4.800000e+00	5.180763e-01
4.810000e+00	8.588873e-01
4.820000e+00	1.201923e+00
4.830000e+00	1.546090e+00
4.840000e+00	1.890343e+00
4.850000e+00	2.233694e+00
4.860000e+00	2.575211e+00
4.870000e+00	2.914017e+00
4.880000e+00	3.249288e+00
4.890000e+00	3.580251e+00
4.900000e+00	3.906174e+00
4.910000e+00	4.226355e+00
4.920000e+00	4.540118e+00
4.930000e+00	4.846797e+00
4.940000e+00	5.145723e+00
4.950000e+00	5.436208e+00
4.960000e+00	5.717534e+00
4.970000e+00	5.988934e+00
4.980000e+00	6.249576e+00
4.990000e+00	6.498542e+00
5.000000e+00	6.734817e+00
5.010000e+00	6.957267e+00
5.020000e+00	7.164619e+00
5.030000e+00	7.355449e+00
5.040000e+00	7.528160e+00
5.050000e+00	7.680970e+00
5.060000e+00	7.811898e+00
5.070000e+00	7.918750e+00
5.080000e+00	7.999119e+00
5.090000e+00	8.050381e+00
5.100000e+00	8.069706e+00
5.110000e+00	8.054073e+00
5.120000e+00	8.000304e+00
5.130000e+00	7.905108e+00
5.140000e+00	7.765148e+00
5.150000e+00	7.577127e+00
5.160000e+00	7.337893e+00
5.170000e+00	7.044572e+00
5.180000e+00	6.694719e+00
5.190000e+00	6.286490e+00
5.200000e+00	5.818822e+00
5.210000e+00	5.291621e+00
5.220000e+00	4.705929e+00
5.230000e+00	4.064080e+00
5.240000e+00	3.369794e+00
5.250000e+00	2.628231e+00
5.260000e+00	1.845957e+00
5.270000e+00	1.030841e+00
5.280000e+00	1.918575e-01
5.290000e+00	-6.611754e-01
5.300000e+00	-1.517924e+00
5.310000e+00	-2.367900e+00
5.320000e+00	-3.200830e+00
5.330000e+00	-4.007005e+00
5.340000e+00	-4.777581e+00
5.350000e+00	-5.504818e+00
5.360000e+00	-6.182231e+00
5.370000e+00	-6.804670e+00
5.380000e+00	-7.368313e+00
5.390000e+00	-7.870601e+00
5.400000e+00	-8.310122e+00
5.410000e+00	-8.686449e+00
5.420000e+00	-8.999982e+00
5.430000e+00	-9.251764e+00
5.440000e+00	-9.443321e+00
5.450000e+00	-9.576510e+00
5.460000e+00	-9.653387e+00
5.470000e+00	-9.676106e+00
5.480000e+00	-9.646832e+00
5.490000e+00	-9.567685e+00
5.500000e+00	-9.440701e+00
5.510000e+00	-9.267814e+00
5.520000e+00	-9.050855e+00
5.530000e+00	-8.791562e+00
5.540000e+00	-8.491602e+00
5.550000e+00	-8.152610e+00
5.560000e+00	-7.776219e+00
5.570000e+00	-7.364113e+00
5.580000e+00	-6.918067e+00
5.590000e+00	-6.439998e+00
5.600000e+00	-5.932004e+00
5.610000e+00	-5.396407e+00
5.620000e+00	-4.835786e+00
5.630000e+00	-4.252993e+00
5.640000e+00	-3.651168e+00
5.650000e+00	-3.033735e+00
5.660000e+00	-2.404380e+00
5.670000e+00	-1.767022e+00
5.680000e+00	-1.125766e+00
5.690000e+00	-4.848368e-01
5.700000e+00	1.514832e-01
5.710000e+00	7.789352e-01
5.720000e+00	1.393361e+00
5.730000e+00	1.990782e+00
5.740000e+00	2.567466e+00
5.750000e+00	3.119994e+00
5.760000e+00	3.645304e+00
5.770000e+00	4.140729e+00
5.780000e+00	4.604009e+00
5.790000e+00	5.033297e+00
5.800000e+00	5.427143e+00
5.810000e+00	5.784471e+00
5.820000e+00	6.104536e+00
5.830000e+00	6.386887e+00
5.840000e+00	6.631312e+00
5.850000e+00	6.837790e+00
5.860000e+00	7.006439e+00
5.870000e+00	7.137472e+00
5.880000e+00	7.231153e+00
5.890000e+00	7.287762e+00
5.900000e+00	7.307571e+00
5.910000e+00	7.290826e+00
5.920000e+00	7.237737e+00
5.930000e+00	7.148481e+00
5.940000e+00	7.023212e+00
5.950000e+00	6.862080e+00
5.960000e+00	6.665260e+00
5.970000e+00	6.432982e+00
5.980000e+00	6.165575e+00
5.990000e+00	5.863504e+00
6.000000e+00	5.527416e+00
6.010000e+00	5.158178e+00
6.020000e+00	4.756917e+00
6.030000e+00	4.325047e+00
6.040000e+00	3.864287e+00
6.050000e+00	3.376673e+00
6.060000e+00	2.864551e+00
6.070000e+00	2.330559e+00
6.080000e+00	1.777592e+00
6.090000e+00	1.208760e+00
6.100000e+00	6.273325e-01
6.110000e+00	3.667443e-02
6.120000e+00	-5.598197e-01
6.130000e+00	-1.158793e+00
6.140000e+00	-1.756988e+00
6.150000e+00	-2.351306e+00
6.160000e+00	-2.938853e+00
6.170000e+00	-3.516975e+00
6.180000e+00	-4.083282e+00
6.190000e+00	-4.635658e+00
6.200000e+00	-5.172258e+00
6.210000e+00	-5.691496e+00
6.220000e+00	-6.192018e+00
6.230000e+00	-6.672674e+00
6.240000e+00	-7.132475e+00
6.250000e+00	-7.570555e+00
6.260000e+00	-7.986119e+00
6.270000e+00	-8.378396e+00
6.280000e+00	-8.746590e+00
6.290000e+00	-9.089833e+00
6.300000e+00	-9.407128e+00
6.310000e+00	-9.697310e+00
6.320000e+00	-9.958991e+00
6.330000e+00	-1.019052e+01
6.340000e+00	-1.038995e+01
6.350000e+00	-1.055498e+01
6.360000e+00	-1.068293e+01
6.370000e+00	-1.077074e+01
6.380000e+00	-1.081493e+01
6.390000e+00	-1.081161e+01
6.400000e+00	-1.075653e+01
6.410000e+00	-1.064509e+01
6.420000e+00	-1.047247e+01
6.430000e+00	-1.023373e+01
6.440000e+00	-9.923984e+00
6.450000e+00	-9.538663e+00
6.460000e+00	-9.073756e+00
6.470000e+00	-8.526152e+00
6.480000e+00	-7.894004e+00
6.490000e+00	-7.177101e+00
6.500000e+00	-6.377226e+00
6.510000e+00	-5.498462e+00
6.520000e+00	-4.547388e+00
6.530000e+00	-3.533147e+00
6.540000e+00	-2.467332e+00
6.550000e+00	-1.363680e+00
6.560000e+00	-2.375864e-01
6.570000e+00	8.945367e-01
6.580000e+00	2.016001e+00
6.590000e+00	3.110605e+00
6.600000e+00	4.163357e+00
6.610000e+00	5.161072e+00
6.620000e+00	6.092807e+00
6.630000e+00	6.950113e+00
6.640000e+00	7.727086e+00
6.650000e+00	8.420262e+00
6.660000e+00	9.028376e+00
6.670000e+00	9.552036e+00
6.680000e+00	9.993359e+00
6.690000e+00	1.035559e+01
6.700000e+00	1.064276e+01
6.710000e+00	1.085936e+01
6.720000e+00	1.101009e+01
6.730000e+00	1.109964e+01
6.740000e+00	1.113253e+01
6.750000e+00	1.111303e+01
6.760000e+00	1.104503e+01
6.770000e+00	1.093204e+01
6.780000e+00	1.077716e+01
6.790000e+00	1.058311e+01
6.800000e+00	1.035221e+01
6.810000e+00	1.008642e+01
6.820000e+00	9.787419e+00
6.830000e+00	9.456603e+00
6.840000e+00	9.095158e+00
6.850000e+00	8.704111e+00
6.860000e+00	8.284389e+00
6.870000e+00	7.836873e+00
6.880000e+00	7.362461e+00
6.890000e+00	6.862128e+00
6.900000e+00	6.336981e+00
6.910000e+00	5.788319e+00
6.920000e+00	5.217678e+00
6.930000e+00	4.626876e+00
6.940000e+00	4.018044e+00
6.950000e+00	3.393647e+00
6.960000e+00	2.756489e+00
6.970000e+00	2.109701e+00
6.980000e+00	1.456715e+00
6.990000e+00	8.012195e-01
7.000000e+00	1.470996e-01
7.010000e+00	-5.016347e-01
7.020000e+00	-1.140933e+00
7.030000e+00	-1.766788e+00
7.040000e+00	-2.375324e+00
7.050000e+00	-2.962876e+00
7.060000e+00	-3.526063e+00
7.070000e+00	-4.061845e+00
7.080000e+00	-4.567563e+00
7.090000e+00	-5.040965e+00
7.100000e+00	-5.480203e+00
7.110000e+00	-5.883830e+00
7.120000e+00	-6.250762e+00
7.130000e+00	-6.580244e+00
7.140000e+00	-6.871799e+00
7.150000e+00	-7.125170e+00
7.160000e+00	-7.340265e+00
7.170000e+00	-7.517103e+00
7.180000e+00	-7.655758e+00
7.190000e+00	-7.756316e+00
7.200000e+00	-7.818837e+00
7.210000e+00	-7.843325e+00
7.220000e+00	-7.829717e+00
7.230000e+00	-7.777868e+00
7.240000e+00	-7.687566e+00
7.250000e+00	-7.558540e+00
7.260000e+00	-7.390497e+00
7.270000e+00	-7.183151e+00
7.280000e+00	-6.936277e+00
7.290000e+00	-6.649760e+00
7.300000e+00	-6.323659e+00
7.310000e+00	-5.958264e+00
7.320000e+00	-5.554157e+00
7.330000e+00	-5.112271e+00
7.340000e+00	-4.633937e+00
7.350000e+00	-4.120915e+00
7.360000e+00	-3.575426e+00
7.370000e+00	-3.000143e+00
7.380000e+00	-2.398187e+00
7.390000e+00	-1.773084e+00
7.400000e+00	-1.128713e+00
7.410000e+00	-4.692400e-01
7.420000e+00	2.009714e-01
7.430000e+00	8.774466e-01
7.440000e+00	1.555695e+00
7.450000e+00	2.231300e+00
7.460000e+00	2.900005e+00
7.470000e+00	3.557781e+00
7.480000e+00	4.200883e+00
7.490000e+00	4.825891e+00
7.500000e+00	5.429727e+00
7.510000e+00	6.009658e+00
7.520000e+00	6.563281e+00
7.530000e+00	7.088496e+00
7.540000e+00	7.583465e+00
7.550000e+00	8.046559e+00
7.560000e+00	8.476308e+00
7.570000e+00	8.871336e+00
7.580000e+00	9.230304e+00
7.590000e+00	9.551846e+00
7.600000e+00	9.834518e+00
7.610000e+00	1.007674e+01
7.620000e+00	1.027675e+01
7.630000e+00	1.043258e+01
7.640000e+00	1.054200e+01
7.650000e+00	1.060255e+01
7.660000e+00	1.061150e+01
7.670000e+00	1.056590e+01
7.680000e+00	1.046263e+01
7.690000e+00	1.029847e+01
7.700000e+00	1.007021e+01
7.710000e+00	9.774803e+00
7.720000e+00	9.409544e+00
7.730000e+00	8.972287e+00
7.740000e+00	8.461686e+00
7.750000e+00	7.877458e+00
7.760000e+00	7.220644e+00
7.770000e+00	6.493842e+00
7.780000e+00	5.701405e+00
7.790000e+00	4.849545e+00
7.800000e+00	3.946353e+00
7.810000e+00	3.001682e+00
7.820000e+00	2.026915e+00
7.830000e+00	1.034601e+00
7.840000e+00	3.799087e-02
7.850000e+00	-9.494839e-01
7.860000e+00	-1.914763e+00
7.870000e+00	-2.845673e+00
7.880000e+00	-3.731374e+00
7.890000e+00	-4.562696e+00
7.900000e+00	-5.332352e+00
7.910000e+00	-6.035021e+00
7.920000e+00	-6.667308e+00
7.930000e+00	-7.227608e+00
7.940000e+00	-7.715896e+00
7.950000e+00	-8.133475e+00
7.960000e+00	-8.482705e+00
7.970000e+00	-8.766737e+00
7.980000e+00	-8.989264e+00
7.990000e+00	-9.154306e+00
8.000000e+00	-9.266024e+00
8.010000e+00	-9.328576e+00
8.020000e+00	-9.346004e+00
8.030000e+00	-9.322154e+00
8.040000e+00	-9.260617e+00
8.050000e+00	-9.164702e+00
8.060000e+00	-9.037413e+00
8.070000e+00	-8.881454e+00
8.080000e+00	-8.699232e+00
8.090000e+00	-8.492875e+00
8.100000e+00	-8.264249e+00
8.110000e+00	-8.014988e+00
8.120000e+00	-7.746515e+00
8.130000e+00	-7.460070e+00
8.140000e+00	-7.156742e+00
8.150000e+00	-6.837493e+00
8.160000e+00	-6.503191e+00
8.170000e+00	-6.154635e+00
8.180000e+00	-5.792585e+00
8.190000e+00	-5.417788e+00
8.200000e+00	-5.031005e+00
8.210000e+00	-4.633033e+00
8.220000e+00	-4.224732e+00
8.230000e+00	-3.807039e+00
8.240000e+00	-3.380991e+00
8.250000e+00	-2.947734e+00
