"(No Title)"
	"2026-04-"	"8 11:14:46"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"JOINT_1_Hinge2"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".pendulum.Last_Run.JOINT_1_Hinge2.TIME"	".pendulum.Last_Run.JOINT_1_Hinge2.Q"
1.470000e+00	-5.150105e+00
1.480000e+00	-5.183948e+00
1.490000e+00	-5.249048e+00
1.500000e+00	-5.337629e+00
1.510000e+00	-5.442798e+00
1.520000e+00	-5.558345e+00
1.530000e+00	-5.678531e+00
1.540000e+00	-5.797880e+00
1.550000e+00	-5.910990e+00
1.560000e+00	-6.012355e+00
1.570000e+00	-6.096226e+00
1.580000e+00	-6.156473e+00
1.590000e+00	-6.186493e+00
1.600000e+00	-6.179134e+00
1.610000e+00	-6.126653e+00
1.620000e+00	-6.020718e+00
1.630000e+00	-5.852440e+00
1.640000e+00	-5.612465e+00
1.650000e+00	-5.291114e+00
1.660000e+00	-4.878582e+00
1.670000e+00	-4.365192e+00
1.680000e+00	-3.741708e+00
1.690000e+00	-2.999694e+00
1.700000e+00	-2.131911e+00
1.710000e+00	-1.132718e+00
1.720000e+00	1.530485e-03
1.730000e+00	1.272146e+00
1.740000e+00	2.677854e+00
1.750000e+00	4.214673e+00
1.760000e+00	5.875978e+00
1.770000e+00	7.652777e+00
1.780000e+00	9.534236e+00
1.790000e+00	1.150847e+01
1.800000e+00	1.356363e+01
1.810000e+00	1.568919e+01
1.820000e+00	1.787754e+01
1.830000e+00	2.012571e+01
1.840000e+00	2.243712e+01
1.850000e+00	2.482340e+01
1.860000e+00	2.730560e+01
1.870000e+00	2.991437e+01
1.880000e+00	3.268698e+01
1.890000e+00	3.565732e+01
1.900000e+00	3.882893e+01
1.910000e+00	4.210962e+01
1.920000e+00	4.516308e+01
1.930000e+00	4.710361e+01
1.940000e+00	4.599723e+01
1.950000e+00	3.853774e+01
1.960000e+00	2.144755e+01
1.970000e+00	-3.816136e+00
1.980000e+00	-2.823820e+01
1.990000e+00	-4.303613e+01
2.000000e+00	-4.791751e+01
2.010000e+00	-4.731441e+01
2.020000e+00	-4.462880e+01
2.030000e+00	-4.139175e+01
2.040000e+00	-3.815934e+01
2.050000e+00	-3.510146e+01
2.060000e+00	-3.224351e+01
2.070000e+00	-2.956070e+01
2.080000e+00	-2.701610e+01
2.090000e+00	-2.457581e+01
2.100000e+00	-2.221448e+01
2.110000e+00	-1.991641e+01
2.120000e+00	-1.767494e+01
2.130000e+00	-1.549098e+01
2.140000e+00	-1.337120e+01
2.150000e+00	-1.132629e+01
2.160000e+00	-9.369207e+00
2.170000e+00	-7.513640e+00
2.180000e+00	-5.772717e+00
2.190000e+00	-4.157974e+00
2.200000e+00	-2.678612e+00
2.210000e+00	-1.341050e+00
2.220000e+00	-1.487276e-01
2.230000e+00	8.978562e-01
2.240000e+00	1.800934e+00
2.250000e+00	2.565128e+00
2.260000e+00	3.197029e+00
2.270000e+00	3.704739e+00
2.280000e+00	4.097416e+00
2.290000e+00	4.384855e+00
2.300000e+00	4.577112e+00
2.310000e+00	4.684207e+00
2.320000e+00	4.715894e+00
2.330000e+00	4.681510e+00
2.340000e+00	4.589914e+00
2.350000e+00	4.449492e+00
2.360000e+00	4.268268e+00
2.370000e+00	4.054091e+00
2.380000e+00	3.814941e+00
2.390000e+00	3.559357e+00
2.400000e+00	3.297025e+00
2.410000e+00	3.039545e+00
2.420000e+00	2.801426e+00
2.430000e+00	2.601279e+00
2.440000e+00	2.463171e+00
2.450000e+00	2.417912e+00
2.460000e+00	2.503816e+00
2.470000e+00	2.766072e+00
2.480000e+00	3.253416e+00
2.490000e+00	4.010553e+00
2.500000e+00	5.065386e+00
2.510000e+00	6.412406e+00
2.520000e+00	7.997659e+00
2.530000e+00	9.714514e+00
2.540000e+00	1.141843e+01
2.550000e+00	1.296000e+01
2.560000e+00	1.422289e+01
2.570000e+00	1.514873e+01
2.580000e+00	1.573892e+01
2.590000e+00	1.603824e+01
2.600000e+00	1.611213e+01
2.610000e+00	1.602812e+01
2.620000e+00	1.584495e+01
2.630000e+00	1.560857e+01
2.640000e+00	1.535219e+01
2.650000e+00	1.509837e+01
2.660000e+00	1.486138e+01
2.670000e+00	1.464956e+01
2.680000e+00	1.446707e+01
2.690000e+00	1.431524e+01
2.700000e+00	1.419362e+01
2.710000e+00	1.410059e+01
2.720000e+00	1.403384e+01
2.730000e+00	1.399073e+01
2.740000e+00	1.396843e+01
2.750000e+00	1.396414e+01
2.760000e+00	1.397515e+01
2.770000e+00	1.399896e+01
2.780000e+00	1.403330e+01
2.790000e+00	1.407624e+01
2.800000e+00	1.412623e+01
2.810000e+00	1.418216e+01
2.820000e+00	1.424349e+01
2.830000e+00	1.431024e+01
2.840000e+00	1.438318e+01
2.850000e+00	1.446384e+01
2.860000e+00	1.455470e+01
2.870000e+00	1.465922e+01
2.880000e+00	1.478204e+01
2.890000e+00	1.492902e+01
2.900000e+00	1.510743e+01
2.910000e+00	1.532599e+01
2.920000e+00	1.559494e+01
2.930000e+00	1.592607e+01
2.940000e+00	1.633244e+01
2.950000e+00	1.682802e+01
2.960000e+00	1.742659e+01
2.970000e+00	1.813974e+01
2.980000e+00	1.897313e+01
2.990000e+00	1.991961e+01
3.000000e+00	2.094729e+01
3.010000e+00	2.197970e+01
3.020000e+00	2.286544e+01
3.030000e+00	2.333891e+01
3.040000e+00	2.298762e+01
3.050000e+00	2.127364e+01
3.060000e+00	1.769259e+01
3.070000e+00	1.211956e+01
3.080000e+00	5.172802e+00
3.090000e+00	-1.838416e+00
3.100000e+00	-7.574453e+00
3.110000e+00	-1.137986e+01
3.120000e+00	-1.338815e+01
3.130000e+00	-1.412729e+01
3.140000e+00	-1.413827e+01
3.150000e+00	-1.382049e+01
3.160000e+00	-1.342743e+01
3.170000e+00	-1.310703e+01
3.180000e+00	-1.294012e+01
3.190000e+00	-1.296688e+01
3.200000e+00	-1.320320e+01
3.210000e+00	-1.365042e+01
3.220000e+00	-1.430090e+01
3.230000e+00	-1.514136e+01
3.240000e+00	-1.615493e+01
3.250000e+00	-1.732253e+01
3.260000e+00	-1.862400e+01
3.270000e+00	-2.003900e+01
3.280000e+00	-2.154779e+01
3.290000e+00	-2.313158e+01
3.300000e+00	-2.477235e+01
3.310000e+00	-2.645136e+01
3.320000e+00	-2.814535e+01
3.330000e+00	-2.981884e+01
3.340000e+00	-3.140941e+01
3.350000e+00	-3.280162e+01
3.360000e+00	-3.378445e+01
3.370000e+00	-3.399075e+01
3.380000e+00	-3.283775e+01
3.390000e+00	-2.954165e+01
3.400000e+00	-2.336050e+01
3.410000e+00	-1.418752e+01
3.420000e+00	-3.195622e+00
3.430000e+00	7.336259e+00
3.440000e+00	1.532735e+01
3.450000e+00	2.006099e+01
3.460000e+00	2.205896e+01
3.470000e+00	2.224978e+01
3.480000e+00	2.141131e+01
3.490000e+00	2.004670e+01
3.500000e+00	1.844547e+01
3.510000e+00	1.676466e+01
3.520000e+00	1.508599e+01
3.530000e+00	1.345001e+01
3.540000e+00	1.187542e+01
3.550000e+00	1.036969e+01
3.560000e+00	8.934794e+00
3.570000e+00	7.570230e+00
3.580000e+00	6.274560e+00
3.590000e+00	5.046117e+00
3.600000e+00	3.883302e+00
3.610000e+00	2.784646e+00
3.620000e+00	1.748783e+00
3.630000e+00	7.743782e-01
3.640000e+00	-1.399503e-01
3.650000e+00	-9.956908e-01
3.660000e+00	-1.794484e+00
3.670000e+00	-2.538144e+00
3.680000e+00	-3.228667e+00
3.690000e+00	-3.868218e+00
3.700000e+00	-4.459109e+00
3.710000e+00	-5.003771e+00
3.720000e+00	-5.504719e+00
3.730000e+00	-5.964515e+00
3.740000e+00	-6.385734e+00
3.750000e+00	-6.770930e+00
3.760000e+00	-7.122611e+00
3.770000e+00	-7.443209e+00
3.780000e+00	-7.735068e+00
3.790000e+00	-8.000421e+00
3.800000e+00	-8.241387e+00
3.810000e+00	-8.459966e+00
3.820000e+00	-8.658032e+00
3.830000e+00	-8.837340e+00
3.840000e+00	-8.999531e+00
3.850000e+00	-9.146136e+00
3.860000e+00	-9.278584e+00
3.870000e+00	-9.398216e+00
3.880000e+00	-9.506288e+00
3.890000e+00	-9.603986e+00
3.900000e+00	-9.692428e+00
3.910000e+00	-9.772680e+00
3.920000e+00	-9.845755e+00
3.930000e+00	-9.912623e+00
3.940000e+00	-9.974208e+00
3.950000e+00	-1.003139e+01
3.960000e+00	-1.008502e+01
3.970000e+00	-1.013589e+01
3.980000e+00	-1.018472e+01
3.990000e+00	-1.023221e+01
4.000000e+00	-1.027895e+01
4.010000e+00	-1.032544e+01
4.020000e+00	-1.037210e+01
4.030000e+00	-1.041919e+01
4.040000e+00	-1.046684e+01
4.050000e+00	-1.051497e+01
4.060000e+00	-1.056332e+01
4.070000e+00	-1.061136e+01
4.080000e+00	-1.065828e+01
4.090000e+00	-1.070295e+01
4.100000e+00	-1.074387e+01
4.110000e+00	-1.077911e+01
4.120000e+00	-1.080630e+01
4.130000e+00	-1.082255e+01
4.140000e+00	-1.082441e+01
4.150000e+00	-1.080786e+01
4.160000e+00	-1.076823e+01
4.170000e+00	-1.070022e+01
4.180000e+00	-1.059787e+01
4.190000e+00	-1.045456e+01
4.200000e+00	-1.026308e+01
4.210000e+00	-1.001565e+01
4.220000e+00	-9.704030e+00
4.230000e+00	-9.319641e+00
4.240000e+00	-8.853746e+00
4.250000e+00	-8.297653e+00
4.260000e+00	-7.642971e+00
4.270000e+00	-6.881909e+00
4.280000e+00	-6.007606e+00
4.290000e+00	-5.014495e+00
4.300000e+00	-3.898676e+00
4.310000e+00	-2.658280e+00
4.320000e+00	-1.293803e+00
4.330000e+00	1.916268e-01
4.340000e+00	1.792093e+00
4.350000e+00	3.498869e+00
4.360000e+00	5.300588e+00
4.370000e+00	7.183621e+00
4.380000e+00	9.132699e+00
4.390000e+00	1.113177e+01
4.400000e+00	1.316510e+01
4.410000e+00	1.521856e+01
4.420000e+00	1.728112e+01
4.430000e+00	1.934646e+01
4.440000e+00	2.141466e+01
4.450000e+00	2.349400e+01
4.460000e+00	2.560296e+01
4.470000e+00	2.777219e+01
4.480000e+00	3.004676e+01
4.490000e+00	3.248812e+01
4.500000e+00	3.517506e+01
4.510000e+00	3.820053e+01
4.520000e+00	4.165671e+01
4.530000e+00	4.558712e+01
4.540000e+00	4.985352e+01
4.550000e+00	5.379717e+01
4.560000e+00	5.548989e+01
4.570000e+00	5.060135e+01
4.580000e+00	3.274021e+01
4.590000e+00	3.082222e-01
4.600000e+00	-3.396362e+01
4.610000e+00	-5.371553e+01
4.620000e+00	-5.825637e+01
4.630000e+00	-5.579137e+01
4.640000e+00	-5.154677e+01
4.650000e+00	-4.728901e+01
4.660000e+00	-4.345588e+01
4.670000e+00	-4.008924e+01
4.680000e+00	-3.711664e+01
4.690000e+00	-3.444066e+01
4.700000e+00	-3.196969e+01
4.710000e+00	-2.962779e+01
4.720000e+00	-2.735677e+01
4.730000e+00	-2.511530e+01
4.740000e+00	-2.287726e+01
4.750000e+00	-2.062965e+01
4.760000e+00	-1.837062e+01
4.770000e+00	-1.610735e+01
4.780000e+00	-1.385394e+01
4.790000e+00	-1.162938e+01
4.800000e+00	-9.455483e+00
4.810000e+00	-7.355067e+00
4.820000e+00	-5.350271e+00
4.830000e+00	-3.461213e+00
4.840000e+00	-1.704958e+00
4.850000e+00	-9.483547e-02
4.860000e+00	1.359915e+00
4.870000e+00	2.654201e+00
4.880000e+00	3.786893e+00
4.890000e+00	4.760443e+00
4.900000e+00	5.580390e+00
4.910000e+00	6.254773e+00
4.920000e+00	6.793539e+00
4.930000e+00	7.207945e+00
4.940000e+00	7.510016e+00
4.950000e+00	7.712063e+00
4.960000e+00	7.826280e+00
4.970000e+00	7.864411e+00
4.980000e+00	7.837518e+00
4.990000e+00	7.755805e+00
5.000000e+00	7.628518e+00
5.010000e+00	7.463908e+00
5.020000e+00	7.269228e+00
5.030000e+00	7.050778e+00
5.040000e+00	6.813980e+00
5.050000e+00	6.563467e+00
5.060000e+00	6.303196e+00
5.070000e+00	6.036579e+00
5.080000e+00	5.766620e+00
5.090000e+00	5.496077e+00
5.100000e+00	5.227641e+00
5.110000e+00	4.964147e+00
5.120000e+00	4.708820e+00
5.130000e+00	4.465575e+00
5.140000e+00	4.239373e+00
5.150000e+00	4.036655e+00
5.160000e+00	3.865845e+00
5.170000e+00	3.737913e+00
5.180000e+00	3.666937e+00
5.190000e+00	3.670552e+00
5.200000e+00	3.770079e+00
5.210000e+00	3.989973e+00
5.220000e+00	4.356150e+00
5.230000e+00	4.892666e+00
5.240000e+00	5.616483e+00
5.250000e+00	6.530675e+00
5.260000e+00	7.617599e+00
5.270000e+00	8.834788e+00
5.280000e+00	1.011670e+01
5.290000e+00	1.138392e+01
5.300000e+00	1.255805e+01
5.310000e+00	1.357704e+01
5.320000e+00	1.440523e+01
5.330000e+00	1.503502e+01
5.340000e+00	1.548148e+01
5.350000e+00	1.577344e+01
5.360000e+00	1.594490e+01
5.370000e+00	1.602886e+01
5.380000e+00	1.605380e+01
5.390000e+00	1.604241e+01
5.400000e+00	1.601173e+01
5.410000e+00	1.597388e+01
5.420000e+00	1.593706e+01
5.430000e+00	1.590653e+01
5.440000e+00	1.588548e+01
5.450000e+00	1.587570e+01
5.460000e+00	1.587814e+01
5.470000e+00	1.589333e+01
5.480000e+00	1.592175e+01
5.490000e+00	1.596402e+01
5.500000e+00	1.602114e+01
5.510000e+00	1.609464e+01
5.520000e+00	1.618665e+01
5.530000e+00	1.629994e+01
5.540000e+00	1.643792e+01
5.550000e+00	1.660449e+01
5.560000e+00	1.680376e+01
5.570000e+00	1.703959e+01
5.580000e+00	1.731468e+01
5.590000e+00	1.762925e+01
5.600000e+00	1.797887e+01
5.610000e+00	1.835121e+01
5.620000e+00	1.872118e+01
5.630000e+00	1.904425e+01
5.640000e+00	1.924800e+01
5.650000e+00	1.922335e+01
5.660000e+00	1.881969e+01
5.670000e+00	1.785252e+01
5.680000e+00	1.613619e+01
5.690000e+00	1.355076e+01
5.700000e+00	1.013061e+01
5.710000e+00	6.125286e+00
5.720000e+00	1.966090e+00
5.730000e+00	-1.876252e+00
5.740000e+00	-5.061525e+00
5.750000e+00	-7.466486e+00
5.760000e+00	-9.155631e+00
5.770000e+00	-1.029296e+01
5.780000e+00	-1.106230e+01
5.790000e+00	-1.162335e+01
5.800000e+00	-1.209757e+01
5.810000e+00	-1.256984e+01
5.820000e+00	-1.309544e+01
5.830000e+00	-1.370750e+01
5.840000e+00	-1.442308e+01
5.850000e+00	-1.524770e+01
5.860000e+00	-1.617853e+01
5.870000e+00	-1.720648e+01
5.880000e+00	-1.831752e+01
5.890000e+00	-1.949312e+01
5.900000e+00	-2.070992e+01
5.910000e+00	-2.193813e+01
5.920000e+00	-2.313828e+01
5.930000e+00	-2.425554e+01
5.940000e+00	-2.521062e+01
5.950000e+00	-2.588668e+01
5.960000e+00	-2.611313e+01
5.970000e+00	-2.565163e+01
5.980000e+00	-2.419886e+01
5.990000e+00	-2.143395e+01
6.000000e+00	-1.714149e+01
6.010000e+00	-1.140249e+01
6.020000e+00	-4.745327e+00
6.030000e+00	1.924994e+00
6.040000e+00	7.671514e+00
6.050000e+00	1.191138e+01
6.060000e+00	1.454710e+01
6.070000e+00	1.582033e+01
6.080000e+00	1.608944e+01
6.090000e+00	1.568433e+01
6.100000e+00	1.485573e+01
6.110000e+00	1.377680e+01
6.120000e+00	1.256137e+01
6.130000e+00	1.128242e+01
6.140000e+00	9.986224e+00
6.150000e+00	8.702066e+00
6.160000e+00	7.448487e+00
6.170000e+00	6.237252e+00
6.180000e+00	5.075787e+00
6.190000e+00	3.968674e+00
6.200000e+00	2.918558e+00
6.210000e+00	1.926706e+00
6.220000e+00	9.933523e-01
6.230000e+00	1.179212e-01
6.240000e+00	-7.008105e-01
6.250000e+00	-1.464595e+00
6.260000e+00	-2.175608e+00
6.270000e+00	-2.836364e+00
6.280000e+00	-3.449622e+00
6.290000e+00	-4.018313e+00
6.300000e+00	-4.545462e+00
6.310000e+00	-5.034116e+00
6.320000e+00	-5.487288e+00
6.330000e+00	-5.907897e+00
6.340000e+00	-6.298725e+00
6.350000e+00	-6.662373e+00
6.360000e+00	-7.001237e+00
6.370000e+00	-7.317484e+00
6.380000e+00	-7.613033e+00
6.390000e+00	-7.889557e+00
6.400000e+00	-8.148472e+00
6.410000e+00	-8.390952e+00
6.420000e+00	-8.617933e+00
6.430000e+00	-8.830131e+00
6.440000e+00	-9.028063e+00
6.450000e+00	-9.212065e+00
6.460000e+00	-9.382318e+00
6.470000e+00	-9.538875e+00
6.480000e+00	-9.681683e+00
6.490000e+00	-9.810615e+00
6.500000e+00	-9.925489e+00
6.510000e+00	-1.002610e+01
6.520000e+00	-1.011222e+01
6.530000e+00	-1.018366e+01
6.540000e+00	-1.024024e+01
6.550000e+00	-1.028183e+01
6.560000e+00	-1.030837e+01
6.570000e+00	-1.031983e+01
6.580000e+00	-1.031629e+01
6.590000e+00	-1.029788e+01
6.600000e+00	-1.026479e+01
6.610000e+00	-1.021728e+01
6.620000e+00	-1.015569e+01
6.630000e+00	-1.008038e+01
6.640000e+00	-9.991752e+00
6.650000e+00	-9.890209e+00
6.660000e+00	-9.776156e+00
6.670000e+00	-9.649965e+00
6.680000e+00	-9.511952e+00
6.690000e+00	-9.362346e+00
6.700000e+00	-9.201265e+00
6.710000e+00	-9.028688e+00
6.720000e+00	-8.844424e+00
6.730000e+00	-8.648084e+00
6.740000e+00	-8.439062e+00
6.750000e+00	-8.216506e+00
6.760000e+00	-7.979301e+00
6.770000e+00	-7.726053e+00
6.780000e+00	-7.455082e+00
6.790000e+00	-7.164411e+00
6.800000e+00	-6.851772e+00
6.810000e+00	-6.514612e+00
6.820000e+00	-6.150107e+00
6.830000e+00	-5.755190e+00
6.840000e+00	-5.326577e+00
6.850000e+00	-4.860814e+00
6.860000e+00	-4.354322e+00
6.870000e+00	-3.803462e+00
6.880000e+00	-3.204596e+00
6.890000e+00	-2.554160e+00
6.900000e+00	-1.848745e+00
6.910000e+00	-1.085173e+00
6.920000e+00	-2.605777e-01
6.930000e+00	6.275279e-01
6.940000e+00	1.581179e+00
6.950000e+00	2.601901e+00
6.960000e+00	3.690654e+00
6.970000e+00	4.847762e+00
6.980000e+00	6.072819e+00
6.990000e+00	7.364506e+00
7.000000e+00	8.720246e+00
7.010000e+00	1.013555e+01
7.020000e+00	1.160278e+01
7.030000e+00	1.310896e+01
7.040000e+00	1.463185e+01
7.050000e+00	1.613327e+01
7.060000e+00	1.754803e+01
7.070000e+00	1.876631e+01
7.080000e+00	1.960819e+01
7.090000e+00	1.979246e+01
7.100000e+00	1.891379e+01
7.110000e+00	1.646723e+01
7.120000e+00	1.198788e+01
7.130000e+00	5.351766e+00
7.140000e+00	-2.879951e+00
7.150000e+00	-1.142976e+01
7.160000e+00	-1.883463e+01
7.170000e+00	-2.417346e+01
7.180000e+00	-2.733531e+01
7.190000e+00	-2.873724e+01
7.200000e+00	-2.892375e+01
7.210000e+00	-2.834654e+01
7.220000e+00	-2.731735e+01
7.230000e+00	-2.603413e+01
7.240000e+00	-2.461899e+01
7.250000e+00	-2.314792e+01
7.260000e+00	-2.167027e+01
7.270000e+00	-2.022057e+01
7.280000e+00	-1.882525e+01
7.290000e+00	-1.750622e+01
7.300000e+00	-1.628249e+01
7.310000e+00	-1.517070e+01
7.320000e+00	-1.418492e+01
7.330000e+00	-1.333583e+01
7.340000e+00	-1.262955e+01
7.350000e+00	-1.206575e+01
7.360000e+00	-1.163494e+01
7.370000e+00	-1.131439e+01
7.380000e+00	-1.106221e+01
7.390000e+00	-1.080923e+01
7.400000e+00	-1.044900e+01
7.410000e+00	-9.828534e+00
7.420000e+00	-8.746850e+00
7.430000e+00	-6.975100e+00
7.440000e+00	-4.316518e+00
7.450000e+00	-7.124471e-01
7.460000e+00	3.642782e+00
7.470000e+00	8.271865e+00
7.480000e+00	1.255115e+01
7.490000e+00	1.596199e+01
7.500000e+00	1.827738e+01
7.510000e+00	1.956376e+01
7.520000e+00	2.005243e+01
7.530000e+00	2.000560e+01
7.540000e+00	1.964249e+01
7.550000e+00	1.911959e+01
7.560000e+00	1.853792e+01
7.570000e+00	1.795770e+01
7.580000e+00	1.741177e+01
7.590000e+00	1.691567e+01
7.600000e+00	1.647450e+01
7.610000e+00	1.608744e+01
7.620000e+00	1.575049e+01
7.630000e+00	1.545824e+01
7.640000e+00	1.520491e+01
7.650000e+00	1.498491e+01
7.660000e+00	1.479320e+01
7.670000e+00	1.462545e+01
7.680000e+00	1.447811e+01
7.690000e+00	1.434838e+01
7.700000e+00	1.423420e+01
7.710000e+00	1.413422e+01
7.720000e+00	1.404768e+01
7.730000e+00	1.397437e+01
7.740000e+00	1.391458e+01
7.750000e+00	1.386900e+01
7.760000e+00	1.383863e+01
7.770000e+00	1.382476e+01
7.780000e+00	1.382879e+01
7.790000e+00	1.385219e+01
7.800000e+00	1.389634e+01
7.810000e+00	1.396233e+01
7.820000e+00	1.405071e+01
7.830000e+00	1.416117e+01
7.840000e+00	1.429207e+01
7.850000e+00	1.443981e+01
7.860000e+00	1.459803e+01
7.870000e+00	1.475665e+01
7.880000e+00	1.490068e+01
7.890000e+00	1.500915e+01
7.900000e+00	1.505428e+01
7.910000e+00	1.500163e+01
7.920000e+00	1.481197e+01
7.930000e+00	1.444577e+01
7.940000e+00	1.387086e+01
7.950000e+00	1.307243e+01
7.960000e+00	1.206277e+01
7.970000e+00	1.088634e+01
7.980000e+00	9.616131e+00
7.990000e+00	8.340601e+00
8.000000e+00	7.145442e+00
8.010000e+00	6.097254e+00
8.020000e+00	5.234911e+00
8.030000e+00	4.569809e+00
8.040000e+00	4.092193e+00
8.050000e+00	3.779499e+00
8.060000e+00	3.603684e+00
8.070000e+00	3.536298e+00
8.080000e+00	3.551302e+00
8.090000e+00	3.626232e+00
8.100000e+00	3.742329e+00
8.110000e+00	3.884136e+00
8.120000e+00	4.038889e+00
8.130000e+00	4.195872e+00
8.140000e+00	4.345819e+00
8.150000e+00	4.480409e+00
8.160000e+00	4.591856e+00
8.170000e+00	4.672577e+00
8.180000e+00	4.714958e+00
8.190000e+00	4.711178e+00
8.200000e+00	4.653111e+00
8.210000e+00	4.532290e+00
8.220000e+00	4.339929e+00
8.230000e+00	4.067019e+00
8.240000e+00	3.704475e+00
8.250000e+00	3.243350e+00
8.260000e+00	2.675106e+00
8.270000e+00	1.991925e+00
