time,frame,link,body_index,node,x,y,z
3.6072144288577155,360,1,0,5,-1.3857861022405655,4.892799215731937e-05,-0.5366606253398313
3.6072144288577155,360,1,0,6,-1.5236815342462946,5.58273747546456e-05,-0.49925241962308087
3.6072144288577155,360,1,0,7,-1.6615696519664618,6.295936177482367e-05,-0.4618152368513764
3.6172344689378755,361,0,1,0,0.0,0.0,0.0
3.6172344689378755,361,0,1,1,-0.09974669968450482,-1.4033213506976978e-06,-0.10227123046602558
3.6172344689378755,361,0,1,2,-0.2004603553654939,-3.382135754878343e-06,-0.20360992650638846
3.6172344689378755,361,0,1,3,-0.3019076941872823,-3.5125576846160363e-06,-0.304241056960715
3.6172344689378755,361,0,1,4,-0.4038663707882172,-3.4143563599242077e-07,-0.4043790521700772
3.6172344689378755,361,0,1,5,-0.5061366238840369,6.232934215002934e-06,-0.5042165623431358
3.6172344689378755,361,0,1,6,-0.6085555544241312,1.5118573109991872e-05,-0.6039106876717862
3.6172344689378755,361,0,1,7,-0.7110130032031602,2.477722661795599e-05,-0.7035676659286435
3.6172344689378755,361,1,0,0,-0.7110130032031602,2.477722661795599e-05,-0.7035676659286435
3.6172344689378755,361,1,0,1,-0.8479824220310286,2.8853572767206707e-05,-0.662975194705317
3.6172344689378755,361,1,0,2,-0.9847379082663238,3.2597263064814743e-05,-0.621652326108691
3.6172344689378755,361,1,0,3,-1.1213310722950183,3.680898926438011e-05,-0.5797752656789634
3.6172344689378755,361,1,0,4,-1.2578111067343243,4.198167723586891e-05,-0.5375119643028665
3.6172344689378755,361,1,0,5,-1.3942222074393749,4.8178631135897815e-05,-0.4950133131371838
3.6172344689378755,361,1,0,6,-1.5306004145789556,5.5081041432134074e-05,-0.45240235858215005
3.6172344689378755,361,1,0,7,-1.6669700999239903,6.222114752120994e-05,-0.4097623093944792
3.627254509018036,362,0,1,0,0.0,0.0,0.0
3.627254509018036,362,0,1,1,-0.10201202006025403,-1.3924920524856254e-06,-0.10001175377163142
3.627254509018036,362,0,1,2,-0.20496577135273547,-3.3599413747063075e-06,-0.19907363959742277
3.627254509018036,362,0,1,3,-0.308634066338845,-3.5012638070248976e-06,-0.29741480795388464
3.627254509018036,362,0,1,4,-0.41280035991919656,-3.7653613321945857e-07,-0.39525367492587926
3.627254509018036,362,0,1,5,-0.5172701019375053,6.1160053026533906e-06,-0.492786471615221
3.627254509018036,362,0,1,6,-0.6218846428643617,1.4896087956746723e-05,-0.5901732183094951
3.627254509018036,362,0,1,7,-0.7265366972066656,2.4441309315217254e-05,-0.6875221274662073
3.627254509018036,362,1,0,0,-0.7265366972066656,2.4441309315217254e-05,-0.6875221274662073
3.627254509018036,362,1,0,1,-0.8619728047157671,2.837197555194697e-05,-0.6420750683525176
3.627254509018036,362,1,0,2,-0.9971668178301395,3.200830666079185e-05,-0.5958987784292429
3.627254509018036,362,1,0,3,-1.1321771408623684,3.6148423359785556e-05,-0.5491691818088613
3.627254509018036,362,1,0,4,-1.2670594420827261,4.128029744943833e-05,-0.5020539611338801
3.627254509018036,362,1,0,5,-1.4018637352299468,4.745926630068682e-05,-0.45470376656328915
3.627254509018036,362,1,0,6,-1.5366308047506547,5.435659230724223e-05,-0.4072414479714999
3.627254509018036,362,1,0,7,-1.6713882306805008,6.149546518311706e-05,-0.35975008121638613
3.6372745490981964,363,0,1,0,0.0,0.0,0.0
3.6372745490981964,363,0,1,1,-0.1042282340866475,-1.3758531877849087e-06,-0.09769989622611647
3.6372745490981964,363,0,1,2,-0.20937041040991877,-3.3210318284647834e-06,-0.1944355840297041
3.6372745490981964,363,0,1,3,-0.3152060453553905,-3.4644412544749807e-06,-0.2904396734702803
3.6372745490981964,363,0,1,4,-0.42152498371473984,-3.840026449137282e-07,-0.3859338781461264
3.6372745490981964,363,0,1,5,-0.5281384161984959,6.021099525964501e-06,-0.4811173917260153
3.6372745490981964,363,0,1,6,-0.634892374783684,1.468454079651265e-05,-0.5761526503668543
3.6372745490981964,363,0,1,7,-0.7416827398159751,2.4103372288354566e-05,-0.6711495002313785
3.6372745490981964,363,1,0,0,-0.7416827398159751,2.4103372288354566e-05,-0.6711495002313785
3.6372745490981964,363,1,0,1,-0.8755149033129692,2.790143181388489e-05,-0.6211762208784651
3.6372745490981964,363,1,0,2,-1.0090792059386517,3.144154580520438e-05,-0.5704784501350084
3.6372745490981964,363,1,0,3,-1.1424402680693688,3.5516637301722364e-05,-0.5192309687483432
