frequency_hz,u_x_amp,u_x_amp_norm,u_x_amp_norm_log,u_y_amp,u_y_amp_norm,u_y_amp_norm_log,u_z_amp,u_z_amp_norm,u_z_amp_norm_log,theta_x_amp,theta_x_amp_norm,theta_x_amp_norm_log,theta_y_amp,theta_y_amp_norm,theta_y_amp_norm_log,theta_z_amp,theta_z_amp_norm,theta_z_amp_norm_log
54.90848585690516,1.0443949863406381e-08,1.195079282663311e-07,1.195079282663311e-07,0.0026381007164374176,0.0005698044664982294,0.0005698044664982294,4.165295913195237e-05,7.344231385203042e-06,7.344231385203042e-06,7.290590099942079e-06,5.24818540298929e-07,5.24818540298929e-07,8.174410174503068e-05,1.0491120708378443e-05,1.0491120708378443e-05,0.012575943883122838,0.001978471214910725,0.001978471214910725
56.572379367720465,1.0523309399613335e-08,1.2041602279802742e-07,1.2041602279802742e-07,0.0012736515559778909,0.0002750965271480142,0.0002750965271480142,3.5832717348529826e-05,6.318008920674904e-06,6.318008920674904e-06,7.629832334106126e-06,5.492391443516979e-07,5.492391443516979e-07,6.739854825942283e-05,8.649997862409191e-06,8.649997862409191e-06,0.006122374912527544,0.00096318357046608,0.00096318357046608
58.23627287853578,1.0647410505016403e-08,1.2183608572405194e-07,1.2183608572405194e-07,0.0007081706072051607,0.00015295806278889512,0.00015295806278889512,3.1210633283208684e-05,5.5030450966152015e-06,5.5030450966152015e-06,7.98791834200245e-06,5.750162314447047e-07,5.750162314447047e-07,5.744277483179062e-05,7.372263829679354e-06,7.372263829679354e-06,0.0034428854832525,0.0005416412388727688,0.0005416412388727688
59.900166389351085,1.0737501833578368e-08,1.2286698190528755e-07,1.2286698190528755e-07,0.00043168542732030464,9.323991425978658e-05,9.323991425978658e-05,2.747363039909281e-05,4.84413839610507e-06,4.84413839610507e-06,8.366359044901325e-06,6.022585663671776e-07,6.022585663671776e-07,5.050406120170044e-05,6.48174230335318e-06,6.48174230335318e-06,0.0021290772633874608,0.0003349504513602358,0.0003349504513602358
61.56405990016639,1.0835687703058664e-08,1.2399050222088503e-07,1.2399050222088503e-07,0.00028071326123104134,6.06313735704283e-05,6.06313735704283e-05,2.4421544743088066e-05,4.305995999207196e-06,4.305995999207196e-06,8.766698713144e-06,6.310773145659755e-07,6.310773145659755e-07,4.581143012318646e-05,5.879485283780864e-06,5.879485283780864e-06,0.0014088207941802152,0.000221638344935194,0.000221638344935194
63.2279534109817,1.0987600870692472e-08,1.2572881274302792e-07,1.2572881274302792e-07,0.00019148974651756045,4.1359949669271134e-05,4.1359949669271134e-05,2.1922327652449875e-05,3.865335143939876e-06,3.865335143939876e-06,9.190748129905057e-06,6.616028266121016e-07,6.616028266121016e-07,4.2947953396080515e-05,5.511983783998011e-06,5.511983783998011e-06,0.0009809062111671824,0.00015431801551896726,0.00015431801551896726
64.89184692179701,1.109545280661508e-08,1.2696293983002067e-07,1.2696293983002067e-07,0.0001355376854413802,2.9274840820946558e-05,2.9274840820946558e-05,1.988901149978888e-05,3.506821736594518e-06,3.506821736594518e-06,9.640383959891094e-06,6.939701956075473e-07,6.939701956075473e-07,4.172023419151616e-05,5.354417059352193e-06,5.354417059352193e-06,0.0007107733087807496,0.00011182019773774382,0.00011182019773774382
66.55574043261231,1.1212509941757659e-08,1.2830240008142396e-07,1.2830240008142396e-07,9.880322475540645e-05,2.1340549441223187e-05,2.1340549441223187e-05,1.8267372984779956e-05,3.2208951487702563e-06,3.2208951487702563e-06,1.0117771217029628e-05,7.283352716870194e-07,7.283352716870194e-07,4.208362483704566e-05,5.401054982396925e-06,5.401054982396925e-06,0.0005319839068866617,8.369271176404524e-05,8.369271176404524e-05
68.21963394342762,1.1368336280896063e-08,1.3008548820453023e-07,1.3008548820453023e-07,7.379556472184861e-05,1.5939134591894197e-05,1.5939134591894197e-05,1.703041387789523e-05,3.0027950645429457e-06,3.0027950645429457e-06,1.0625299357625263e-05,7.64870061636347e-07,7.64870061636347e-07,4.410619611874503e-05,5.66063382667602e-06,5.66063382667602e-06,0.0004091017885667266,6.43606651055423e-05,6.43606651055423e-05
69.88352745424294,1.149576148084168e-08,1.315435880473666e-07,1.315435880473666e-07,5.6269963524116985e-05,1.2153772729736081e-05,1.2153772729736081e-05,1.6176799464711123e-05,2.8522861476540306e-06,2.8522861476540306e-06,1.116534189489474e-05,8.037454245663447e-07,8.037454245663447e-07,4.7959778708602774e-05,6.1552065144523695e-06,6.1552065144523695e-06,0.0003220282427085713,5.066209061589606e-05,5.066209061589606e-05
71.54742096505824,1.1644241142898237e-08,1.3324260968517025e-07,1.3324260968517025e-07,4.369806417345062e-05,9.438362981449536e-06,9.438362981449536e-06,1.573239364373706e-05,2.773928709282721e-06,2.773928709282721e-06,1.1741056499323423e-05,8.451886677309052e-07,8.451886677309052e-07,5.393866549763808e-05,6.922542893059181e-06,6.922542893059181e-06,0.00025877784726874813,4.071141908997188e-05,4.071141908997188e-05
73.21131447587355,1.1810602446299411e-08,1.3514624719522972e-07,1.3514624719522972e-07,3.451028696222039e-05,7.453891175831942e-06,7.453891175831942e-06,1.575462990882355e-05,2.7778493977365843e-06,2.7778493977365843e-06,1.2355440610539166e-05,8.894155640467003e-07,8.894155640467003e-07,6.250851859232326e-05,8.022406508294007e-06,8.022406508294007e-06,0.0002119007123156281,3.3336619790278827e-05,3.3336619790278827e-05
74.87520798668885,1.195894496367808e-08,1.3684369951524257e-07,1.3684369951524257e-07,2.7697749437324362e-05,5.982448373938205e-06,5.982448373938205e-06,1.6340118158836874e-05,2.881082427778787e-06,2.881082427778787e-06,1.3012150397765903e-05,9.366893055693646e-07,9.366893055693646e-07,7.438988935634842e-05,9.547273651065736e-06,9.547273651065736e-06,0.0001766028867945014,2.7783499293596964e-05,2.7783499293596964e-05
76.53910149750416,1.2124947172637667e-08,1.3874322798290645e-07,1.3874322798290645e-07,2.259229221005098e-05,4.879718552635323e-06,4.879718552635323e-06,1.763785428319357e-05,3.109898688924108e-06,3.109898688924108e-06,1.3714953280060427e-05,9.872810927563334e-07,9.872810927563334e-07,9.069267937033486e-05,1.1639590212981787e-05,1.1639590212981787e-05,0.0001497073436881451,2.3552241716443798e-05,2.3552241716443798e-05
78.20299500831948,1.2298541592252242e-08,1.407296325250638e-07,1.407296325250638e-07,1.874004474865793e-05,4.0476700277698784e-06,4.0476700277698784e-06,1.9873762106388313e-05,3.5041329702751087e-06,3.5041329702751087e-06,1.4468302609454396e-05,1.0415115034594205e-06,1.0415115034594205e-06,0.00011313676928412297,1.4520087416433709e-05,1.4520087416433709e-05,0.0001290581022749244,2.030366410465703e-05,2.030366410465703e-05
79.86688851913478,1.2481453390973357e-08,1.4282265388255038e-07,1.4282265388255038e-07,1.5825726761197228e-05,3.418205278488524e-06,3.418205278488524e-06,2.339785461442133e-05,4.125499407167724e-06,4.125499407167724e-06,1.5277092262739962e-05,1.099732827032334e-06,1.099732827032334e-06,0.000144431423780755,1.8536475031471922e-05,1.8536475031471922e-05,0.00011316311279747052,1.7803034375809804e-05,1.7803034375809804e-05
81.53078202995009,1.2653543364949092e-08,1.4479184336873383e-07,1.4479184336873383e-07,1.3625994192336625e-05,2.943084129766403e-06,2.943084129766403e-06,2.8774260922475052e-05,5.073464996410146e-06,5.073464996410146e-06,1.6146307571099385e-05,1.1623039362409425e-06,1.1623039362409425e-06,0.00018895951121091688,2.4251254815830564e-05,2.4251254815830564e-05,0.0001009734412514625,1.588533225363681e-05,1.588533225363681e-05
83.19467554076539,1.2855421557213142e-08,1.471018931904169e-07,1.471018931904169e-07,1.1980507558329303e-05,2.587674790093169e-06,2.587674790093169e-06,3.695357967561467e-05,6.5156388718865445e-06,6.5156388718865445e-06,1.708259371608261e-05,1.2297031894119736e-06,1.2297031894119736e-06,0.0002540695185184564,3.260753901744056e-05,3.260753901744056e-05,9.174774902820522e-05,1.4433928949759488e-05,1.4433928949759488e-05
84.8585690515807,1.3062177296135698e-08,1.4946775575572704e-07,1.4946775575572704e-07,1.0772996553447818e-05,2.3268639879732273e-06,2.3268639879732273e-06,4.961554496298074e-05,8.74819100743194e-06,8.74819100743194e-06,1.8091953925911573e-05,1.3023627333853022e-06,1.3023627333853022e-06,0.0003526550326538278,4.5260103628374155e-05,4.5260103628374155e-05,8.495990281518537e-05,1.3366052178957156e-05,1.3366052178957156e-05
86.52246256239602,1.3250014413258124e-08,1.5161713649887622e-07,1.5161713649887622e-07,9.919574848173245e-06,2.142533080346364e-06,2.142533080346364e-06,6.989714855758588e-05,1.2324234409051463e-05,1.2324234409051463e-05,1.91818759834605e-05,1.380821581769465e-06,1.380821581769465e-06,0.0005086666754793855,6.528279568633476e-05,6.528279568633476e-05,8.024253065075017e-05,1.2623906291213377e-05,1.2623906291213377e-05
88.18635607321131,1.3474937156957789e-08,1.5419088029036151e-07,1.5419088029036151e-07,9.361283080139146e-06,2.0219474101128865e-06,2.0219474101128865e-06,0.00010407818426246207,1.8351019550708482e-05,1.8351019550708482e-05,2.036108990974371e-05,1.465708171607651e-06,1.465708171607651e-06,0.000769903893716309,9.881024453632076e-05,9.881024453632076e-05,7.734915391343086e-05,1.216871480484225e-05,1.216871480484225e-05
89.85024958402663,1.369827092683253e-08,1.5674644178756452e-07,1.5674644178756452e-07,9.059282364509577e-06,1.9567181504492246e-06,1.9567181504492246e-06,0.00016592349072468672,2.925555671236586e-05,2.925555671236586e-05,2.163716807800871e-05,1.5575676058092104e-06,1.5575676058092104e-06,0.001240990320462643,0.00015926995308495514,0.00015926995308495514,7.612916692103372e-05,1.1976784149819012e-05,1.1976784149819012e-05
91.51414309484194,1.391392493363155e-08,1.592141253662827e-07,1.592141253662827e-07,8.99193374308134e-06,1.9421714938097724e-06,1.9421714938097724e-06,0.00028953915534524546,5.105141618379082e-05,5.105141618379082e-05,2.302192158979886e-05,1.6572501152863645e-06,1.6572501152863645e-06,0.002181014256488055,0.0002799135759406816,0.0002799135759406816,7.651467436159211e-05,1.2037432907587585e-05,1.2037432907587585e-05
93.17803660565724,1.4158677155061424e-08,1.6201477371333696e-07,1.6201477371333696e-07,9.152966266933025e-06,1.9769529753394405e-06,1.9769529753394405e-06,0.0005755348705271585,0.00010147805456063895,0.00010147805456063895,2.4523679673386426e-05,1.7653552857192495e-06,1.7653552857192495e-06,0.0043541208100093065,0.0005588122692833562,0.0005588122692833562,7.851513623797788e-05,1.2352149343645086e-05,1.2352149343645086e-05
94.84193011647255,1.4418823417582725e-08,1.649915728445815e-07,1.649915728445815e-07,9.550320254652858e-06,2.0627776277391415e-06,2.0627776277391415e-06,0.0014134489569033687,0.0002492186967506252,0.0002492186967506252,2.6156046646900208e-05,1.8828624340471318e-06,1.8828624340471318e-06,0.010718763477610131,0.00137565694756689,0.00137565694756689,8.22173457878775e-05,1.2934587933870818e-05,1.2934587933870818e-05
96.50582362728785,1.4650910774249745e-08,1.6764729979988484e-07,1.6764729979988484e-07,1.0206060011305412e-05,2.204411129399256e-06,2.204411129399256e-06,0.005320231187359601,0.0009380608167348465,0.0009380608167348465,2.792891296493129e-05,2.0104835319856373e-06,2.0104835319856373e-06,0.04039040338308371,0.005183745228172233,0.005183745228172233,8.779604871212702e-05,1.3812240001560007e-05,1.3812240001560007e-05
98.16971713810317,1.4927676868398866e-08,1.7081427617938824e-07,1.7081427617938824e-07,1.1157398415260203e-05,2.409891105333145e-06,2.409891105333145e-06,0.15803759025700606,0.027865118219584206,0.027865118219584206,2.9855507198972977e-05,2.1491708480735528e-06,2.1491708480735528e-06,1.2002312577274739,0.15403889374260907,0.15403889374260907,9.552949933519063e-05,1.502888104193537e-05,1.502888104193537e-05
99.83361064891848,1.5213944654218865e-08,1.7408997842424558e-07,1.7408997842424558e-07,1.2459488422323479e-05,2.6911300653108756e-06,2.6911300653108756e-06,0.3720919465669341,0.06560708792624217,0.06560708792624217,3.1946254063904804e-05,2.2996748131499598e-06,2.2996748131499598e-06,2.825934236420675,0.3626832585512001,0.3626832585512001,0.00010582906682799875,1.664922842897309e-05,1.664922842897309e-05
101.49750415973378,1.5463627203197515e-08,1.769470434755865e-07,1.769470434755865e-07,1.4190672905434617e-05,3.0650493189098335e-06,3.0650493189098335e-06,0.21821671110934074,0.03847587426929316,0.03847587426929316,3.420999673324068e-05,2.4626320096247274e-06,2.4626320096247274e-06,1.657274076793968,0.21269623147542777,0.21269623147542777,0.00011928311652792574,1.8765844907439278e-05,1.8765844907439278e-05
103.16139767054909,1.5773359779634182e-08,1.8049124839907377e-07,1.8049124839907377e-07,1.6461215653634334e-05,3.5554647875984245e-06,3.5554647875984245e-06,0.008385711448080478,0.0014785649444292528,0.0014785649444292528,3.665100699144048e-05,2.638349945073232e-06,2.638349945073232e-06,0.0636990396750071,0.00817519918834893,0.00817519918834893,0.00013672470738783707,2.1509788883278303e-05,2.1509788883278303e-05
104.82529118136439,1.608476298802027e-08,1.8405457001363886e-07,1.8405457001363886e-07,1.942716862099601e-05,4.196082197576847e-06,4.196082197576847e-06,0.0019472234483169089,0.0003433335796822659,0.0003433335796822659,3.9264421969398255e-05,2.826478562253075e-06,2.826478562253075e-06,0.014800156652310197,0.001899467076249762,0.001899467076249762,0.00015933724223224154,2.5067235521208966e-05,2.5067235521208966e-05
106.4891846921797,1.6376707660086732e-08,1.8739523167741254e-07,1.8739523167741254e-07,2.331230174529631e-05,5.035233710395538e-06,5.035233710395538e-06,0.0007627434818018009,0.00013448659434164105,0.00013448659434164105,4.202925893779984e-05,3.0255074038186658e-06,3.0255074038186658e-06,0.005803839844765297,0.0007448706767058045,0.0007448706767058045,0.00018881877692608767,2.9705326173111782e-05,2.9705326173111782e-05
