"(No Title)"
	"2026-04-"	"7 13:13:25"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"Hinge2_ang_acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".Rigid_Pend.Last_Run.Hinge2_ang_acc.TIME"	".Rigid_Pend.Last_Run.Hinge2_ang_acc.Q"
7.000000e-01	1.975661e+01
7.100000e-01	1.882717e+01
7.200000e-01	1.778918e+01
7.300000e-01	1.669621e+01
7.400000e-01	1.558747e+01
7.500000e-01	1.449177e+01
7.600000e-01	1.342999e+01
7.700000e-01	1.241643e+01
7.800000e-01	1.145941e+01
7.900000e-01	1.056125e+01
8.000000e-01	9.717764e+00
8.100000e-01	8.917482e+00
8.200000e-01	8.140558e+00
8.300000e-01	7.357671e+00
8.400000e-01	6.529233e+00
8.500000e-01	5.605616e+00
8.600000e-01	4.529469e+00
8.700000e-01	3.241570e+00
8.800000e-01	1.691493e+00
8.900000e-01	-1.468858e-01
9.000000e-01	-2.257967e+00
9.100000e-01	-4.571886e+00
9.200000e-01	-6.965808e+00
9.300000e-01	-9.284463e+00
9.400000e-01	-1.137550e+01
9.500000e-01	-1.312523e+01
9.600000e-01	-1.447914e+01
9.700000e-01	-1.544088e+01
9.800000e-01	-1.605576e+01
9.900000e-01	-1.638953e+01
1.000000e+00	-1.651118e+01
1.010000e+00	-1.648251e+01
1.020000e+00	-1.635379e+01
1.030000e+00	-1.616324e+01
1.040000e+00	-1.593848e+01
1.050000e+00	-1.569867e+01
1.060000e+00	-1.545651e+01
1.070000e+00	-1.522015e+01
1.080000e+00	-1.499450e+01
1.090000e+00	-1.478237e+01
1.100000e+00	-1.458520e+01
1.110000e+00	-1.440361e+01
1.120000e+00	-1.423780e+01
1.130000e+00	-1.408772e+01
1.140000e+00	-1.395331e+01
1.150000e+00	-1.383453e+01
1.160000e+00	-1.373138e+01
1.170000e+00	-1.364395e+01
1.180000e+00	-1.357238e+01
1.190000e+00	-1.351675e+01
1.200000e+00	-1.347706e+01
1.210000e+00	-1.345308e+01
1.220000e+00	-1.344419e+01
1.230000e+00	-1.344927e+01
1.240000e+00	-1.346640e+01
1.250000e+00	-1.349263e+01
1.260000e+00	-1.352367e+01
1.270000e+00	-1.355361e+01
1.280000e+00	-1.357456e+01
1.290000e+00	-1.357643e+01
1.300000e+00	-1.354693e+01
1.310000e+00	-1.347181e+01
1.320000e+00	-1.333560e+01
1.330000e+00	-1.312300e+01
1.340000e+00	-1.282084e+01
1.350000e+00	-1.242063e+01
1.360000e+00	-1.192106e+01
1.370000e+00	-1.132998e+01
1.380000e+00	-1.066492e+01
1.390000e+00	-9.951769e+00
1.400000e+00	-9.221596e+00
1.410000e+00	-8.506410e+00
1.420000e+00	-7.834902e+00
1.430000e+00	-7.229290e+00
1.440000e+00	-6.703813e+00
1.450000e+00	-6.264850e+00
1.460000e+00	-5.912164e+00
1.470000e+00	-5.640672e+00
1.480000e+00	-5.442226e+00
1.490000e+00	-5.307097e+00
1.500000e+00	-5.225054e+00
1.510000e+00	-5.186056e+00
1.520000e+00	-5.180612e+00
1.530000e+00	-5.199925e+00
1.540000e+00	-5.235875e+00
1.550000e+00	-5.280920e+00
1.560000e+00	-5.327948e+00
1.570000e+00	-5.370115e+00
1.580000e+00	-5.400690e+00
1.590000e+00	-5.412903e+00
1.600000e+00	-5.399832e+00
1.610000e+00	-5.354299e+00
1.620000e+00	-5.268809e+00
1.630000e+00	-5.135524e+00
1.640000e+00	-4.946265e+00
1.650000e+00	-4.692569e+00
1.660000e+00	-4.365787e+00
1.670000e+00	-3.957228e+00
1.680000e+00	-3.458355e+00
1.690000e+00	-2.861019e+00
1.700000e+00	-2.157742e+00
1.710000e+00	-1.342019e+00
1.720000e+00	-4.086279e-01
1.730000e+00	6.460597e-01
1.740000e+00	1.823822e+00
1.750000e+00	3.124389e+00
1.760000e+00	4.545362e+00
1.770000e+00	6.082259e+00
1.780000e+00	7.728741e+00
1.790000e+00	9.477030e+00
1.800000e+00	1.131854e+01
1.810000e+00	1.324470e+01
1.820000e+00	1.524801e+01
1.830000e+00	1.732316e+01
1.840000e+00	1.946827e+01
1.850000e+00	2.168600e+01
1.860000e+00	2.398406e+01
1.870000e+00	2.637480e+01
1.880000e+00	2.887199e+01
1.890000e+00	3.148227e+01
1.900000e+00	3.418468e+01
1.910000e+00	3.688597e+01
1.920000e+00	3.932799e+01
1.930000e+00	4.091275e+01
1.940000e+00	4.043106e+01
1.950000e+00	3.585066e+01
1.960000e+00	2.481037e+01
1.970000e+00	6.790505e+00
1.980000e+00	-1.416969e+01
1.990000e+00	-3.104781e+01
2.000000e+00	-3.996768e+01
2.010000e+00	-4.242843e+01
2.020000e+00	-4.162157e+01
2.030000e+00	-3.951907e+01
2.040000e+00	-3.694195e+01
2.050000e+00	-3.425232e+01
2.060000e+00	-3.161164e+01
2.070000e+00	-2.906787e+01
2.080000e+00	-2.662229e+01
2.090000e+00	-2.426393e+01
2.100000e+00	-2.198094e+01
2.110000e+00	-1.976505e+01
2.120000e+00	-1.761347e+01
2.130000e+00	-1.552864e+01
2.140000e+00	-1.351725e+01
2.150000e+00	-1.158896e+01
2.160000e+00	-9.755038e+00
2.170000e+00	-8.027187e+00
2.180000e+00	-6.416438e+00
2.190000e+00	-4.932318e+00
2.200000e+00	-3.582246e+00
2.210000e+00	-2.371176e+00
2.220000e+00	-1.301476e+00
2.230000e+00	-3.729823e-01
2.240000e+00	4.167933e-01
2.250000e+00	1.072360e+00
2.260000e+00	1.599885e+00
2.270000e+00	2.006816e+00
2.280000e+00	2.301519e+00
2.290000e+00	2.492962e+00
2.300000e+00	2.590481e+00
2.310000e+00	2.603645e+00
2.320000e+00	2.542245e+00
2.330000e+00	2.416434e+00
2.340000e+00	2.237056e+00
2.350000e+00	2.016207e+00
2.360000e+00	1.768090e+00
2.370000e+00	1.510236e+00
2.380000e+00	1.265142e+00
2.390000e+00	1.062326e+00
2.400000e+00	9.406504e-01
2.410000e+00	9.504050e-01
2.420000e+00	1.154053e+00
2.430000e+00	1.623609e+00
2.440000e+00	2.431759e+00
2.450000e+00	3.633954e+00
2.460000e+00	5.241738e+00
2.470000e+00	7.194768e+00
2.480000e+00	9.347840e+00
2.490000e+00	1.149052e+01
2.500000e+00	1.340138e+01
2.510000e+00	1.491302e+01
2.520000e+00	1.595231e+01
2.530000e+00	1.653827e+01
2.540000e+00	1.674942e+01
2.550000e+00	1.668554e+01
2.560000e+00	1.644097e+01
2.570000e+00	1.609217e+01
2.580000e+00	1.569536e+01
2.590000e+00	1.528897e+01
2.600000e+00	1.489764e+01
2.610000e+00	1.453608e+01
2.620000e+00	1.421215e+01
2.630000e+00	1.392926e+01
2.640000e+00	1.368791e+01
2.650000e+00	1.348684e+01
2.660000e+00	1.332377e+01
2.670000e+00	1.319583e+01
2.680000e+00	1.309986e+01
2.690000e+00	1.303262e+01
2.700000e+00	1.299084e+01
2.710000e+00	1.297133e+01
2.720000e+00	1.297099e+01
2.730000e+00	1.298682e+01
2.740000e+00	1.301593e+01
2.750000e+00	1.305559e+01
2.760000e+00	1.310318e+01
2.770000e+00	1.315624e+01
2.780000e+00	1.321253e+01
2.790000e+00	1.326998e+01
2.800000e+00	1.332684e+01
2.810000e+00	1.338162e+01
2.820000e+00	1.343323e+01
2.830000e+00	1.348102e+01
2.840000e+00	1.352486e+01
2.850000e+00	1.356521e+01
2.860000e+00	1.360323e+01
2.870000e+00	1.364087e+01
2.880000e+00	1.368101e+01
2.890000e+00	1.372749e+01
2.900000e+00	1.378534e+01
2.910000e+00	1.386082e+01
2.920000e+00	1.396164e+01
2.930000e+00	1.409704e+01
2.940000e+00	1.427801e+01
2.950000e+00	1.451743e+01
2.960000e+00	1.483024e+01
2.970000e+00	1.523360e+01
2.980000e+00	1.574685e+01
2.990000e+00	1.639127e+01
3.000000e+00	1.718928e+01
3.010000e+00	1.816239e+01
3.020000e+00	1.932685e+01
3.030000e+00	2.068485e+01
3.040000e+00	2.220743e+01
3.050000e+00	2.380299e+01
3.060000e+00	2.526381e+01
3.070000e+00	2.618735e+01
3.080000e+00	2.589728e+01
3.090000e+00	2.346607e+01
3.100000e+00	1.804895e+01
3.110000e+00	9.651562e+00
3.120000e+00	-1.851795e-01
3.130000e+00	-8.905372e+00
3.140000e+00	-1.464948e+01
3.150000e+00	-1.728449e+01
3.160000e+00	-1.778369e+01
3.170000e+00	-1.717240e+01
3.180000e+00	-1.611657e+01
3.190000e+00	-1.498639e+01
3.200000e+00	-1.397892e+01
3.210000e+00	-1.319087e+01
3.220000e+00	-1.266252e+01
3.230000e+00	-1.240457e+01
3.240000e+00	-1.241229e+01
3.250000e+00	-1.267252e+01
3.260000e+00	-1.316735e+01
3.270000e+00	-1.387586e+01
3.280000e+00	-1.477516e+01
3.290000e+00	-1.584110e+01
3.300000e+00	-1.704893e+01
3.310000e+00	-1.837411e+01
3.320000e+00	-1.979322e+01
3.330000e+00	-2.128498e+01
3.340000e+00	-2.283126e+01
3.350000e+00	-2.441788e+01
3.360000e+00	-2.603507e+01
3.370000e+00	-2.767712e+01
3.380000e+00	-2.934065e+01
3.390000e+00	-3.102023e+01
3.400000e+00	-3.269926e+01
3.410000e+00	-3.433219e+01
3.420000e+00	-3.581166e+01
3.430000e+00	-3.691145e+01
3.440000e+00	-3.719965e+01
3.450000e+00	-3.594282e+01
3.460000e+00	-3.210666e+01
3.470000e+00	-2.470038e+01
3.480000e+00	-1.366972e+01
3.490000e+00	-8.120423e-01
3.500000e+00	1.071632e+01
3.510000e+00	1.851114e+01
3.520000e+00	2.232331e+01
3.530000e+00	2.333077e+01
3.540000e+00	2.278476e+01
3.550000e+00	2.148250e+01
3.560000e+00	1.985924e+01
3.570000e+00	1.814570e+01
3.580000e+00	1.645589e+01
3.590000e+00	1.483951e+01
3.600000e+00	1.331416e+01
3.610000e+00	1.188222e+01
3.620000e+00	1.053919e+01
3.630000e+00	9.278078e+00
3.640000e+00	8.091495e+00
3.650000e+00	6.972675e+00
3.660000e+00	5.915801e+00
3.670000e+00	4.916072e+00
3.680000e+00	3.969618e+00
3.690000e+00	3.073353e+00
3.700000e+00	2.224815e+00
3.710000e+00	1.422013e+00
3.720000e+00	6.632894e-01
3.730000e+00	-5.279484e-02
3.740000e+00	-7.275526e-01
3.750000e+00	-1.362242e+00
3.760000e+00	-1.958119e+00
3.770000e+00	-2.516471e+00
3.780000e+00	-3.038640e+00
3.790000e+00	-3.526033e+00
3.800000e+00	-3.980130e+00
3.810000e+00	-4.402484e+00
3.820000e+00	-4.794718e+00
3.830000e+00	-5.158526e+00
3.840000e+00	-5.495670e+00
3.850000e+00	-5.807974e+00
3.860000e+00	-6.097323e+00
3.870000e+00	-6.365649e+00
3.880000e+00	-6.614926e+00
3.890000e+00	-6.847151e+00
3.900000e+00	-7.064338e+00
3.910000e+00	-7.268499e+00
3.920000e+00	-7.461639e+00
3.930000e+00	-7.645749e+00
3.940000e+00	-7.822807e+00
3.950000e+00	-7.994775e+00
3.960000e+00	-8.163607e+00
3.970000e+00	-8.331232e+00
3.980000e+00	-8.499545e+00
3.990000e+00	-8.670376e+00
4.000000e+00	-8.845438e+00
4.010000e+00	-9.026266e+00
4.020000e+00	-9.214143e+00
4.030000e+00	-9.410015e+00
4.040000e+00	-9.614394e+00
4.050000e+00	-9.827256e+00
4.060000e+00	-1.004792e+01
4.070000e+00	-1.027489e+01
4.080000e+00	-1.050572e+01
4.090000e+00	-1.073675e+01
4.100000e+00	-1.096299e+01
4.110000e+00	-1.117788e+01
4.120000e+00	-1.137324e+01
4.130000e+00	-1.153927e+01
4.140000e+00	-1.166476e+01
4.150000e+00	-1.173740e+01
4.160000e+00	-1.174433e+01
4.170000e+00	-1.167281e+01
4.180000e+00	-1.151102e+01
4.190000e+00	-1.124912e+01
4.200000e+00	-1.088021e+01
4.210000e+00	-1.040144e+01
4.220000e+00	-9.814877e+00
4.230000e+00	-9.128170e+00
4.240000e+00	-8.354796e+00
4.250000e+00	-7.513875e+00
4.260000e+00	-6.629529e+00
4.270000e+00	-5.729803e+00
4.280000e+00	-4.845189e+00
4.290000e+00	-4.006830e+00
4.300000e+00	-3.244576e+00
4.310000e+00	-2.585070e+00
4.320000e+00	-2.050142e+00
4.330000e+00	-1.655703e+00
4.340000e+00	-1.411315e+00
4.350000e+00	-1.320468e+00
4.360000e+00	-1.381504e+00
4.370000e+00	-1.589005e+00
4.380000e+00	-1.935449e+00
4.390000e+00	-2.412905e+00
4.400000e+00	-3.014630e+00
4.410000e+00	-3.736479e+00
4.420000e+00	-4.578140e+00
4.430000e+00	-5.544261e+00
4.440000e+00	-6.645606e+00
4.450000e+00	-7.900375e+00
4.460000e+00	-9.335909e+00
4.470000e+00	-1.099100e+01
4.480000e+00	-1.291910e+01
4.490000e+00	-1.519263e+01
4.500000e+00	-1.790857e+01
4.510000e+00	-2.119452e+01
4.520000e+00	-2.521221e+01
4.530000e+00	-3.014750e+01
4.540000e+00	-3.615321e+01
4.550000e+00	-4.314698e+01
4.560000e+00	-5.020442e+01
4.570000e+00	-5.404353e+01
4.580000e+00	-4.672088e+01
4.590000e+00	-1.802262e+01
4.600000e+00	2.987037e+01
4.610000e+00	5.676692e+01
4.620000e+00	6.243483e+01
4.630000e+00	5.779633e+01
4.640000e+00	5.469578e+01
4.650000e+00	4.085187e+01
4.660000e+00	3.604841e+01
4.670000e+00	3.401537e+01
4.680000e+00	3.038776e+01
4.690000e+00	2.774036e+01
4.700000e+00	2.602613e+01
4.710000e+00	2.465676e+01
4.720000e+00	2.363261e+01
4.730000e+00	2.293841e+01
4.740000e+00	2.249744e+01
4.750000e+00	2.226159e+01
4.760000e+00	2.219860e+01
4.770000e+00	2.227641e+01
4.780000e+00	2.246445e+01
4.790000e+00	2.273318e+01
4.800000e+00	2.305159e+01
4.810000e+00	2.338578e+01
4.820000e+00	2.369811e+01
4.830000e+00	2.394663e+01
4.840000e+00	2.408537e+01
4.850000e+00	2.406562e+01
4.860000e+00	2.383838e+01
4.870000e+00	2.335822e+01
4.880000e+00	2.258829e+01
4.890000e+00	2.150598e+01
4.900000e+00	2.010842e+01
4.910000e+00	1.841640e+01
4.920000e+00	1.647527e+01
4.930000e+00	1.435157e+01
4.940000e+00	1.212536e+01
4.950000e+00	9.879543e+00
4.960000e+00	7.689046e+00
4.970000e+00	5.612452e+00
4.980000e+00	3.687902e+00
4.990000e+00	1.933223e+00
5.000000e+00	3.491459e-01
5.010000e+00	-1.075953e+00
5.020000e+00	-2.361120e+00
5.030000e+00	-3.528575e+00
5.040000e+00	-4.600560e+00
5.050000e+00	-5.597362e+00
5.060000e+00	-6.536293e+00
5.070000e+00	-7.431390e+00
5.080000e+00	-8.293560e+00
5.090000e+00	-9.131002e+00
5.100000e+00	-9.949784e+00
5.110000e+00	-1.075449e+01
5.120000e+00	-1.154885e+01
5.130000e+00	-1.233634e+01
5.140000e+00	-1.312067e+01
5.150000e+00	-1.390629e+01
5.160000e+00	-1.469881e+01
5.170000e+00	-1.550545e+01
5.180000e+00	-1.633564e+01
5.190000e+00	-1.720152e+01
5.200000e+00	-1.811865e+01
5.210000e+00	-1.910681e+01
5.220000e+00	-2.019102e+01
5.230000e+00	-2.140282e+01
5.240000e+00	-2.278197e+01
5.250000e+00	-2.437829e+01
5.260000e+00	-2.625343e+01
5.270000e+00	-2.848132e+01
5.280000e+00	-3.114387e+01
5.290000e+00	-3.431356e+01
5.300000e+00	-3.800082e+01
5.310000e+00	-4.201338e+01
5.320000e+00	-4.561344e+01
5.330000e+00	-4.680454e+01
5.340000e+00	-4.139004e+01
5.350000e+00	-2.371928e+01
5.360000e+00	6.756909e+00
5.370000e+00	3.910373e+01
5.380000e+00	5.240703e+01
5.390000e+00	5.651133e+01
5.400000e+00	5.462777e+01
5.410000e+00	5.336469e+01
5.420000e+00	4.598436e+01
5.430000e+00	4.266225e+01
5.440000e+00	4.116371e+01
5.450000e+00	3.854888e+01
5.460000e+00	3.639486e+01
5.470000e+00	3.464989e+01
5.480000e+00	3.295792e+01
5.490000e+00	3.130187e+01
5.500000e+00	2.965730e+01
5.510000e+00	2.797030e+01
5.520000e+00	2.621005e+01
5.530000e+00	2.436273e+01
5.540000e+00	2.242346e+01
5.550000e+00	2.039725e+01
5.560000e+00	1.829860e+01
5.570000e+00	1.614949e+01
5.580000e+00	1.397755e+01
5.590000e+00	1.181420e+01
5.600000e+00	9.692664e+00
5.610000e+00	7.646078e+00
5.620000e+00	5.705789e+00
5.630000e+00	3.899960e+00
5.640000e+00	2.252503e+00
5.650000e+00	7.823790e-01
5.660000e+00	-4.967465e-01
5.670000e+00	-1.576508e+00
5.680000e+00	-2.453549e+00
5.690000e+00	-3.128980e+00
5.700000e+00	-3.607647e+00
5.710000e+00	-3.897264e+00
5.720000e+00	-4.007472e+00
5.730000e+00	-3.948883e+00
5.740000e+00	-3.732158e+00
5.750000e+00	-3.367152e+00
5.760000e+00	-2.862162e+00
5.770000e+00	-2.223276e+00
5.780000e+00	-1.453852e+00
5.790000e+00	-5.541463e-01
5.800000e+00	4.788539e-01
5.810000e+00	1.651244e+00
5.820000e+00	2.971351e+00
5.830000e+00	4.447592e+00
5.840000e+00	6.083773e+00
5.850000e+00	7.869413e+00
5.860000e+00	9.760629e+00
5.870000e+00	1.164406e+01
5.880000e+00	1.327355e+01
5.890000e+00	1.417424e+01
5.900000e+00	1.354467e+01
5.910000e+00	1.029736e+01
5.920000e+00	3.536886e+00
5.930000e+00	-6.384516e+00
5.940000e+00	-1.712139e+01
5.950000e+00	-2.548697e+01
5.960000e+00	-2.985025e+01
5.970000e+00	-3.084212e+01
5.980000e+00	-2.995493e+01
5.990000e+00	-2.830211e+01
6.000000e+00	-2.645729e+01
6.010000e+00	-2.468840e+01
6.020000e+00	-2.311100e+01
6.030000e+00	-2.175949e+01
6.040000e+00	-2.062976e+01
6.050000e+00	-1.970270e+01
6.060000e+00	-1.895454e+01
6.070000e+00	-1.836138e+01
6.080000e+00	-1.790121e+01
6.090000e+00	-1.755446e+01
6.100000e+00	-1.730398e+01
6.110000e+00	-1.713476e+01
6.120000e+00	-1.703357e+01
6.130000e+00	-1.698857e+01
6.140000e+00	-1.698902e+01
6.150000e+00	-1.702496e+01
6.160000e+00	-1.708697e+01
6.170000e+00	-1.716601e+01
6.180000e+00	-1.725329e+01
6.190000e+00	-1.734012e+01
6.200000e+00	-1.741796e+01
6.210000e+00	-1.747831e+01
6.220000e+00	-1.751283e+01
6.230000e+00	-1.751338e+01
6.240000e+00	-1.747214e+01
6.250000e+00	-1.738175e+01
6.260000e+00	-1.723548e+01
6.270000e+00	-1.702744e+01
6.280000e+00	-1.675279e+01
6.290000e+00	-1.640793e+01
6.300000e+00	-1.599069e+01
6.310000e+00	-1.550049e+01
6.320000e+00	-1.493849e+01
6.330000e+00	-1.430764e+01
6.340000e+00	-1.361272e+01
6.350000e+00	-1.286034e+01
6.360000e+00	-1.205887e+01
6.370000e+00	-1.121835e+01
6.380000e+00	-1.035035e+01
6.390000e+00	-9.467826e+00
6.400000e+00	-8.584927e+00
6.410000e+00	-7.716738e+00
6.420000e+00	-6.879031e+00
6.430000e+00	-6.087955e+00
6.440000e+00	-5.359703e+00
6.450000e+00	-4.710164e+00
6.460000e+00	-4.154593e+00
6.470000e+00	-3.707319e+00
6.480000e+00	-3.381542e+00
6.490000e+00	-3.189264e+00
6.500000e+00	-3.141389e+00
6.510000e+00	-3.248032e+00
6.520000e+00	-3.519075e+00
6.530000e+00	-3.964983e+00
6.540000e+00	-4.597919e+00
6.550000e+00	-5.433172e+00
6.560000e+00	-6.490966e+00
6.570000e+00	-7.798701e+00
6.580000e+00	-9.393709e+00
6.590000e+00	-1.132655e+01
6.600000e+00	-1.366467e+01
6.610000e+00	-1.649552e+01
6.620000e+00	-1.992630e+01
6.630000e+00	-2.407203e+01
6.640000e+00	-2.900943e+01
6.650000e+00	-3.463803e+01
6.660000e+00	-4.031116e+01
6.670000e+00	-4.400050e+01
6.680000e+00	-4.104102e+01
6.690000e+00	-2.469087e+01
6.700000e+00	5.937068e+00
6.710000e+00	3.804562e+01
6.720000e+00	4.780284e+01
6.730000e+00	4.782072e+01
6.740000e+00	4.317737e+01
6.750000e+00	4.072499e+01
6.760000e+00	2.959922e+01
6.770000e+00	2.561469e+01
6.780000e+00	2.349017e+01
6.790000e+00	2.026107e+01
6.800000e+00	1.771190e+01
6.810000e+00	1.585090e+01
6.820000e+00	1.425783e+01
6.830000e+00	1.292899e+01
6.840000e+00	1.185332e+01
6.850000e+00	1.097595e+01
6.860000e+00	1.026257e+01
6.870000e+00	9.691455e+00
6.880000e+00	9.242771e+00
6.890000e+00	8.899787e+00
6.900000e+00	8.648982e+00
6.910000e+00	8.478808e+00
6.920000e+00	8.379105e+00
6.930000e+00	8.340816e+00
6.940000e+00	8.355729e+00
6.950000e+00	8.416289e+00
6.960000e+00	8.515517e+00
6.970000e+00	8.646954e+00
6.980000e+00	8.804636e+00
6.990000e+00	8.983067e+00
7.000000e+00	9.177192e+00
7.010000e+00	9.382374e+00
7.020000e+00	9.594373e+00
7.030000e+00	9.809342e+00
7.040000e+00	1.002383e+01
7.050000e+00	1.023480e+01
7.060000e+00	1.043967e+01
7.070000e+00	1.063627e+01
7.080000e+00	1.082290e+01
7.090000e+00	1.099821e+01
7.100000e+00	1.116117e+01
7.110000e+00	1.131097e+01
7.120000e+00	1.144697e+01
7.130000e+00	1.156861e+01
7.140000e+00	1.167544e+01
7.150000e+00	1.176709e+01
7.160000e+00	1.184332e+01
7.170000e+00	1.190398e+01
7.180000e+00	1.194900e+01
7.190000e+00	1.197837e+01
7.200000e+00	1.199205e+01
7.210000e+00	1.198996e+01
7.220000e+00	1.197194e+01
7.230000e+00	1.193775e+01
7.240000e+00	1.188710e+01
7.250000e+00	1.181973e+01
7.260000e+00	1.173540e+01
7.270000e+00	1.163396e+01
7.280000e+00	1.151531e+01
7.290000e+00	1.137946e+01
7.300000e+00	1.122650e+01
7.310000e+00	1.105663e+01
7.320000e+00	1.087019e+01
7.330000e+00	1.066774e+01
7.340000e+00	1.045011e+01
7.350000e+00	1.021851e+01
7.360000e+00	9.974533e+00
7.370000e+00	9.720253e+00
7.380000e+00	9.458226e+00
7.390000e+00	9.191514e+00
7.400000e+00	8.923697e+00
7.410000e+00	8.658878e+00
7.420000e+00	8.401678e+00
7.430000e+00	8.157229e+00
7.440000e+00	7.931155e+00
7.450000e+00	7.729536e+00
7.460000e+00	7.558870e+00
7.470000e+00	7.426031e+00
7.480000e+00	7.338238e+00
7.490000e+00	7.303051e+00
7.500000e+00	7.328415e+00
7.510000e+00	7.422756e+00
7.520000e+00	7.595173e+00
7.530000e+00	7.855716e+00
7.540000e+00	8.215801e+00
7.550000e+00	8.688779e+00
7.560000e+00	9.290705e+00
7.570000e+00	1.004136e+01
7.580000e+00	1.096560e+01
7.590000e+00	1.209517e+01
7.600000e+00	1.347099e+01
7.610000e+00	1.514616e+01
7.620000e+00	1.718954e+01
7.630000e+00	1.968942e+01
7.640000e+00	2.275553e+01
7.650000e+00	2.651371e+01
7.660000e+00	3.107760e+01
7.670000e+00	3.645513e+01
7.680000e+00	4.228495e+01
7.690000e+00	4.718717e+01
7.700000e+00	4.754247e+01
7.710000e+00	3.679175e+01
7.720000e+00	1.023052e+01
7.730000e+00	-2.566974e+01
7.740000e+00	-4.228757e+01
7.750000e+00	-4.550802e+01
7.760000e+00	-4.205161e+01
7.770000e+00	-4.001474e+01
7.780000e+00	-2.813537e+01
7.790000e+00	-2.366412e+01
7.800000e+00	-2.132557e+01
7.810000e+00	-1.766759e+01
7.820000e+00	-1.478098e+01
7.830000e+00	-1.262793e+01
7.840000e+00	-1.076887e+01
7.850000e+00	-9.204699e+00
7.860000e+00	-7.927211e+00
7.870000e+00	-6.881902e+00
7.880000e+00	-6.036448e+00
7.890000e+00	-5.371980e+00
7.900000e+00	-4.871512e+00
7.910000e+00	-4.520996e+00
7.920000e+00	-4.309126e+00
7.930000e+00	-4.225769e+00
7.940000e+00	-4.261195e+00
7.950000e+00	-4.405705e+00
7.960000e+00	-4.649329e+00
7.970000e+00	-4.981664e+00
7.980000e+00	-5.391823e+00
7.990000e+00	-5.868480e+00
8.000000e+00	-6.399999e+00
8.010000e+00	-6.974624e+00
8.020000e+00	-7.580701e+00
8.030000e+00	-8.206907e+00
8.040000e+00	-8.842448e+00
8.050000e+00	-9.477218e+00
8.060000e+00	-1.010193e+01
8.070000e+00	-1.070818e+01
8.080000e+00	-1.128856e+01
8.090000e+00	-1.183667e+01
8.100000e+00	-1.234714e+01
8.110000e+00	-1.281568e+01
8.120000e+00	-1.323903e+01
8.130000e+00	-1.361498e+01
8.140000e+00	-1.394231e+01
8.150000e+00	-1.422078e+01
8.160000e+00	-1.445104e+01
8.170000e+00	-1.463456e+01
8.180000e+00	-1.477358e+01
8.190000e+00	-1.487097e+01
8.200000e+00	-1.493014e+01
8.210000e+00	-1.495494e+01
8.220000e+00	-1.494957e+01
8.230000e+00	-1.491849e+01
8.240000e+00	-1.486635e+01
