"(No Title)"
	"2026-05-"	"4 15:31:57"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"REV2_Ang_Acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".MODEL_1.Last_Run.REV2_Ang_Acc.TIME"	".MODEL_1.Last_Run.REV2_Ang_Acc.Q"
1.200000e+00	-1.347747e+01
1.210000e+00	-1.345349e+01
1.220000e+00	-1.344461e+01
1.230000e+00	-1.344969e+01
1.240000e+00	-1.346680e+01
1.250000e+00	-1.349300e+01
1.260000e+00	-1.352401e+01
1.270000e+00	-1.355389e+01
1.280000e+00	-1.357474e+01
1.290000e+00	-1.357649e+01
1.300000e+00	-1.354683e+01
1.310000e+00	-1.347150e+01
1.320000e+00	-1.333505e+01
1.330000e+00	-1.312217e+01
1.340000e+00	-1.281970e+01
1.350000e+00	-1.241918e+01
1.360000e+00	-1.191932e+01
1.370000e+00	-1.132800e+01
1.380000e+00	-1.066278e+01
1.390000e+00	-9.949553e+00
1.400000e+00	-9.219415e+00
1.410000e+00	-8.504362e+00
1.420000e+00	-7.833066e+00
1.430000e+00	-7.227719e+00
1.440000e+00	-6.702537e+00
1.450000e+00	-6.263873e+00
1.460000e+00	-5.911473e+00
1.470000e+00	-5.640243e+00
1.480000e+00	-5.442026e+00
1.490000e+00	-5.307092e+00
1.500000e+00	-5.225213e+00
1.510000e+00	-5.186347e+00
1.520000e+00	-5.181009e+00
1.530000e+00	-5.200406e+00
1.540000e+00	-5.236422e+00
1.550000e+00	-5.281518e+00
1.560000e+00	-5.328586e+00
1.570000e+00	-5.370788e+00
1.580000e+00	-5.401389e+00
1.590000e+00	-5.413628e+00
1.600000e+00	-5.400578e+00
1.610000e+00	-5.355065e+00
1.620000e+00	-5.269592e+00
1.630000e+00	-5.136319e+00
1.640000e+00	-4.947066e+00
1.650000e+00	-4.693371e+00
1.660000e+00	-4.366581e+00
1.670000e+00	-3.958007e+00
1.680000e+00	-3.459110e+00
1.690000e+00	-2.861744e+00
1.700000e+00	-2.158429e+00
1.710000e+00	-1.342662e+00
1.720000e+00	-4.092235e-01
1.730000e+00	6.455159e-01
1.740000e+00	1.823333e+00
1.750000e+00	3.123960e+00
1.760000e+00	4.544995e+00
1.770000e+00	6.081957e+00
1.780000e+00	7.728506e+00
1.790000e+00	9.476864e+00
1.800000e+00	1.131844e+01
1.810000e+00	1.324467e+01
1.820000e+00	1.524803e+01
1.830000e+00	1.732322e+01
1.840000e+00	1.946837e+01
1.850000e+00	2.168610e+01
1.860000e+00	2.398417e+01
1.870000e+00	2.637490e+01
1.880000e+00	2.887211e+01
1.890000e+00	3.148245e+01
1.900000e+00	3.418505e+01
1.910000e+00	3.688679e+01
1.920000e+00	3.932980e+01
1.930000e+00	4.091651e+01
1.940000e+00	4.043829e+01
1.950000e+00	3.586306e+01
1.960000e+00	2.482791e+01
1.970000e+00	6.808451e+00
1.980000e+00	-1.415994e+01
1.990000e+00	-3.104970e+01
2.000000e+00	-3.997469e+01
2.010000e+00	-4.243376e+01
2.020000e+00	-4.162496e+01
2.030000e+00	-3.952229e+01
2.040000e+00	-3.694523e+01
2.050000e+00	-3.425533e+01
2.060000e+00	-3.161441e+01
2.070000e+00	-2.907050e+01
2.080000e+00	-2.662481e+01
2.090000e+00	-2.426635e+01
2.100000e+00	-2.198327e+01
2.110000e+00	-1.976729e+01
2.120000e+00	-1.761561e+01
2.130000e+00	-1.553066e+01
2.140000e+00	-1.351913e+01
2.150000e+00	-1.159067e+01
2.160000e+00	-9.756565e+00
2.170000e+00	-8.028502e+00
2.180000e+00	-6.417520e+00
2.190000e+00	-4.933151e+00
2.200000e+00	-3.582818e+00
2.210000e+00	-2.371482e+00
2.220000e+00	-1.301514e+00
2.230000e+00	-3.727543e-01
2.240000e+00	4.172849e-01
2.250000e+00	1.073110e+00
2.260000e+00	1.600887e+00
2.270000e+00	2.008064e+00
2.280000e+00	2.303007e+00
2.290000e+00	2.494682e+00
2.300000e+00	2.592426e+00
2.310000e+00	2.605806e+00
2.320000e+00	2.544609e+00
2.330000e+00	2.418984e+00
2.340000e+00	2.239768e+00
2.350000e+00	2.019046e+00
2.360000e+00	1.771005e+00
2.370000e+00	1.513149e+00
2.380000e+00	1.267938e+00
2.390000e+00	1.064839e+00
2.400000e+00	9.426431e-01
2.410000e+00	9.515585e-01
2.420000e+00	1.153961e+00
2.430000e+00	1.621801e+00
2.440000e+00	2.427771e+00
2.450000e+00	3.627462e+00
2.460000e+00	5.232739e+00
2.470000e+00	7.183741e+00
2.480000e+00	9.335774e+00
2.490000e+00	1.147871e+01
2.500000e+00	1.339105e+01
2.510000e+00	1.490497e+01
2.520000e+00	1.594679e+01
2.530000e+00	1.653509e+01
2.540000e+00	1.674813e+01
2.550000e+00	1.668564e+01
2.560000e+00	1.644201e+01
2.570000e+00	1.609380e+01
2.580000e+00	1.569731e+01
2.590000e+00	1.529105e+01
2.600000e+00	1.489973e+01
2.610000e+00	1.453810e+01
2.620000e+00	1.421407e+01
2.630000e+00	1.393104e+01
2.640000e+00	1.368954e+01
2.650000e+00	1.348834e+01
2.660000e+00	1.332513e+01
2.670000e+00	1.319706e+01
2.680000e+00	1.310098e+01
2.690000e+00	1.303363e+01
2.700000e+00	1.299176e+01
2.710000e+00	1.297218e+01
2.720000e+00	1.297177e+01
2.730000e+00	1.298755e+01
2.740000e+00	1.301662e+01
2.750000e+00	1.305623e+01
2.760000e+00	1.310378e+01
2.770000e+00	1.315682e+01
2.780000e+00	1.321308e+01
2.790000e+00	1.327052e+01
2.800000e+00	1.332736e+01
2.810000e+00	1.338214e+01
2.820000e+00	1.343376e+01
2.830000e+00	1.348156e+01
2.840000e+00	1.352542e+01
2.850000e+00	1.356580e+01
2.860000e+00	1.360386e+01
2.870000e+00	1.364155e+01
2.880000e+00	1.368173e+01
2.890000e+00	1.372827e+01
2.900000e+00	1.378618e+01
2.910000e+00	1.386173e+01
2.920000e+00	1.396262e+01
2.930000e+00	1.409811e+01
2.940000e+00	1.427917e+01
2.950000e+00	1.451868e+01
2.960000e+00	1.483161e+01
2.970000e+00	1.523509e+01
2.980000e+00	1.574846e+01
2.990000e+00	1.639301e+01
3.000000e+00	1.719115e+01
3.010000e+00	1.816436e+01
3.020000e+00	1.932888e+01
3.030000e+00	2.068685e+01
3.040000e+00	2.220920e+01
3.050000e+00	2.380422e+01
3.060000e+00	2.526392e+01
3.070000e+00	2.618549e+01
3.080000e+00	2.589229e+01
3.090000e+00	2.345688e+01
3.100000e+00	1.803539e+01
3.110000e+00	9.635419e+00
3.120000e+00	-2.003202e-01
3.130000e+00	-8.915949e+00
3.140000e+00	-1.465392e+01
3.150000e+00	-1.728371e+01
3.160000e+00	-1.778003e+01
3.170000e+00	-1.716797e+01
3.180000e+00	-1.611251e+01
3.190000e+00	-1.498310e+01
3.200000e+00	-1.397652e+01
3.210000e+00	-1.318937e+01
3.220000e+00	-1.266189e+01
3.230000e+00	-1.240476e+01
3.240000e+00	-1.241321e+01
3.250000e+00	-1.267412e+01
3.260000e+00	-1.316955e+01
3.270000e+00	-1.387858e+01
3.280000e+00	-1.477835e+01
3.290000e+00	-1.584469e+01
3.300000e+00	-1.705286e+01
3.310000e+00	-1.837831e+01
3.320000e+00	-1.979764e+01
3.330000e+00	-2.128959e+01
3.340000e+00	-2.283603e+01
3.350000e+00	-2.442278e+01
3.360000e+00	-2.604009e+01
3.370000e+00	-2.768226e+01
3.380000e+00	-2.934589e+01
3.390000e+00	-3.102551e+01
3.400000e+00	-3.270442e+01
3.410000e+00	-3.433689e+01
3.420000e+00	-3.581517e+01
3.430000e+00	-3.691239e+01
3.440000e+00	-3.719561e+01
3.450000e+00	-3.593010e+01
3.460000e+00	-3.208083e+01
3.470000e+00	-2.465878e+01
3.480000e+00	-1.361574e+01
3.490000e+00	-7.567204e-01
3.500000e+00	1.075999e+01
3.510000e+00	1.853663e+01
3.520000e+00	2.233270e+01
3.530000e+00	2.333014e+01
3.540000e+00	2.277932e+01
3.550000e+00	2.147515e+01
3.560000e+00	1.985131e+01
3.570000e+00	1.813779e+01
3.580000e+00	1.644827e+01
3.590000e+00	1.483226e+01
3.600000e+00	1.330727e+01
3.610000e+00	1.187565e+01
3.620000e+00	1.053290e+01
3.630000e+00	9.272008e+00
3.640000e+00	8.085615e+00
3.650000e+00	6.966951e+00
3.660000e+00	5.910209e+00
3.670000e+00	4.910593e+00
3.680000e+00	3.964237e+00
3.690000e+00	3.068058e+00
3.700000e+00	2.219597e+00
3.710000e+00	1.416868e+00
3.720000e+00	6.582157e-01
3.730000e+00	-5.779418e-02
3.740000e+00	-7.324709e-01
3.750000e+00	-1.367070e+00
3.760000e+00	-1.962845e+00
3.770000e+00	-2.521084e+00
3.780000e+00	-3.043132e+00
3.790000e+00	-3.530400e+00
3.800000e+00	-3.984374e+00
3.810000e+00	-4.406610e+00
3.820000e+00	-4.798738e+00
3.830000e+00	-5.162454e+00
3.840000e+00	-5.499517e+00
3.850000e+00	-5.811750e+00
3.860000e+00	-6.101030e+00
3.870000e+00	-6.369284e+00
3.880000e+00	-6.618480e+00
3.890000e+00	-6.850618e+00
3.900000e+00	-7.067711e+00
3.910000e+00	-7.271779e+00
3.920000e+00	-7.464836e+00
3.930000e+00	-7.648882e+00
3.940000e+00	-7.825898e+00
3.950000e+00	-7.997848e+00
3.960000e+00	-8.166675e+00
3.970000e+00	-8.334300e+00
3.980000e+00	-8.502604e+00
3.990000e+00	-8.673407e+00
4.000000e+00	-8.848420e+00
4.010000e+00	-9.029187e+00
4.020000e+00	-9.217004e+00
4.030000e+00	-9.412836e+00
4.040000e+00	-9.617209e+00
4.050000e+00	-9.830102e+00
4.060000e+00	-1.005082e+01
4.070000e+00	-1.027787e+01
4.080000e+00	-1.050877e+01
4.090000e+00	-1.073989e+01
4.100000e+00	-1.096622e+01
4.110000e+00	-1.118125e+01
4.120000e+00	-1.137685e+01
4.130000e+00	-1.154325e+01
4.140000e+00	-1.166924e+01
4.150000e+00	-1.174249e+01
4.160000e+00	-1.175012e+01
4.170000e+00	-1.167934e+01
4.180000e+00	-1.151836e+01
4.190000e+00	-1.125728e+01
4.200000e+00	-1.088918e+01
4.210000e+00	-1.041115e+01
4.220000e+00	-9.825137e+00
4.230000e+00	-9.138678e+00
4.240000e+00	-8.365123e+00
4.250000e+00	-7.523490e+00
4.260000e+00	-6.637835e+00
4.270000e+00	-5.736166e+00
4.280000e+00	-4.848972e+00
4.290000e+00	-4.007434e+00
4.300000e+00	-3.241480e+00
4.310000e+00	-2.577879e+00
4.320000e+00	-2.038618e+00
4.330000e+00	-1.639778e+00
4.340000e+00	-1.391085e+00
4.350000e+00	-1.296163e+00
4.360000e+00	-1.353442e+00
4.370000e+00	-1.557540e+00
4.380000e+00	-1.900915e+00
4.390000e+00	-2.375571e+00
4.400000e+00	-2.974660e+00
4.410000e+00	-3.693900e+00
4.420000e+00	-4.532817e+00
4.430000e+00	-5.495866e+00
4.440000e+00	-6.593580e+00
4.450000e+00	-7.843881e+00
4.460000e+00	-9.273772e+00
4.470000e+00	-1.092162e+01
4.480000e+00	-1.284033e+01
4.490000e+00	-1.510160e+01
4.500000e+00	-1.780149e+01
4.510000e+00	-2.106646e+01
4.520000e+00	-2.505704e+01
4.530000e+00	-2.995859e+01
4.540000e+00	-3.592659e+01
4.550000e+00	-4.289195e+01
4.560000e+00	-4.997402e+01
4.570000e+00	-5.400336e+01
4.580000e+00	-4.721054e+01
4.590000e+00	-1.927925e+01
4.600000e+00	2.850895e+01
4.610000e+00	5.626375e+01
4.620000e+00	6.250837e+01
4.630000e+00	5.801726e+01
4.640000e+00	5.496178e+01
4.650000e+00	4.106239e+01
4.660000e+00	3.619214e+01
4.670000e+00	3.415953e+01
4.680000e+00	3.050492e+01
4.690000e+00	2.783117e+01
4.700000e+00	2.610415e+01
4.710000e+00	2.472472e+01
4.720000e+00	2.369135e+01
4.730000e+00	2.299071e+01
4.740000e+00	2.254531e+01
4.750000e+00	2.230627e+01
4.760000e+00	2.224124e+01
4.770000e+00	2.231799e+01
4.780000e+00	2.250578e+01
4.790000e+00	2.277496e+01
4.800000e+00	2.309445e+01
4.810000e+00	2.343037e+01
4.820000e+00	2.374503e+01
4.830000e+00	2.399646e+01
4.840000e+00	2.413857e+01
4.850000e+00	2.412234e+01
4.860000e+00	2.389839e+01
4.870000e+00	2.342077e+01
4.880000e+00	2.265214e+01
4.890000e+00	2.156955e+01
4.900000e+00	2.016993e+01
4.910000e+00	1.847400e+01
4.920000e+00	1.652707e+01
4.930000e+00	1.439569e+01
4.940000e+00	1.216007e+01
4.950000e+00	9.903562e+00
4.960000e+00	7.701766e+00
4.970000e+00	5.613996e+00
4.980000e+00	3.678959e+00
4.990000e+00	1.914798e+00
5.000000e+00	3.223487e-01
5.010000e+00	-1.110033e+00
5.020000e+00	-2.401468e+00
5.030000e+00	-3.574265e+00
5.040000e+00	-4.650764e+00
5.050000e+00	-5.651333e+00
5.060000e+00	-6.593357e+00
5.070000e+00	-7.490941e+00
5.080000e+00	-8.355068e+00
5.090000e+00	-9.194017e+00
5.100000e+00	-1.001393e+01
5.110000e+00	-1.081944e+01
5.120000e+00	-1.161431e+01
5.130000e+00	-1.240204e+01
5.140000e+00	-1.318641e+01
5.150000e+00	-1.397194e+01
5.160000e+00	-1.476435e+01
5.170000e+00	-1.557102e+01
5.180000e+00	-1.640148e+01
5.190000e+00	-1.726802e+01
5.200000e+00	-1.818634e+01
5.210000e+00	-1.917642e+01
5.220000e+00	-2.026355e+01
5.230000e+00	-2.147963e+01
5.240000e+00	-2.286480e+01
5.250000e+00	-2.446938e+01
5.260000e+00	-2.635560e+01
5.270000e+00	-2.859796e+01
5.280000e+00	-3.127876e+01
5.290000e+00	-3.446995e+01
5.300000e+00	-3.817866e+01
5.310000e+00	-4.220175e+01
5.320000e+00	-4.577234e+01
5.330000e+00	-4.682991e+01
5.340000e+00	-4.108321e+01
5.350000e+00	-2.288621e+01
5.360000e+00	7.957773e+00
5.370000e+00	4.004798e+01
5.380000e+00	5.274786e+01
5.390000e+00	5.658297e+01
5.400000e+00	5.454528e+01
5.410000e+00	5.324399e+01
5.420000e+00	4.589368e+01
5.430000e+00	4.256349e+01
5.440000e+00	4.109009e+01
5.450000e+00	3.848876e+01
5.460000e+00	3.634014e+01
5.470000e+00	3.460183e+01
5.480000e+00	3.291395e+01
5.490000e+00	3.125872e+01
5.500000e+00	2.961345e+01
5.510000e+00	2.792450e+01
5.520000e+00	2.616122e+01
5.530000e+00	2.431020e+01
5.540000e+00	2.236694e+01
5.550000e+00	2.033676e+01
5.560000e+00	1.823445e+01
5.570000e+00	1.608228e+01
5.580000e+00	1.390808e+01
5.590000e+00	1.174344e+01
5.600000e+00	9.621688e+00
5.610000e+00	7.575972e+00
5.620000e+00	5.637593e+00
5.630000e+00	3.834608e+00
5.640000e+00	2.190781e+00
5.650000e+00	7.248983e-01
5.660000e+00	-5.495535e-01
5.670000e+00	-1.624380e+00
5.680000e+00	-2.496376e+00
5.690000e+00	-3.166781e+00
5.700000e+00	-3.640544e+00
5.710000e+00	-3.925464e+00
5.720000e+00	-4.031247e+00
5.730000e+00	-3.968556e+00
5.740000e+00	-3.748089e+00
5.750000e+00	-3.379728e+00
5.760000e+00	-2.871780e+00
5.770000e+00	-2.230332e+00
5.780000e+00	-1.458731e+00
5.790000e+00	-5.572115e-01
5.800000e+00	4.772681e-01
5.810000e+00	1.650829e+00
5.820000e+00	2.971819e+00
5.830000e+00	4.448649e+00
5.840000e+00	6.085080e+00
5.850000e+00	7.870512e+00
5.860000e+00	9.760810e+00
5.870000e+00	1.164215e+01
5.880000e+00	1.326762e+01
5.890000e+00	1.416125e+01
5.900000e+00	1.352060e+01
5.910000e+00	1.025863e+01
5.920000e+00	3.484177e+00
5.930000e+00	-6.442166e+00
5.940000e+00	-1.716892e+01
5.950000e+00	-2.551366e+01
5.960000e+00	-2.985664e+01
5.970000e+00	-3.083619e+01
5.980000e+00	-2.994468e+01
5.990000e+00	-2.829218e+01
6.000000e+00	-2.644949e+01
6.010000e+00	-2.468323e+01
6.020000e+00	-2.310849e+01
6.030000e+00	-2.175947e+01
6.040000e+00	-2.063201e+01
6.050000e+00	-1.970699e+01
6.060000e+00	-1.896064e+01
6.070000e+00	-1.836912e+01
6.080000e+00	-1.791042e+01
6.090000e+00	-1.756499e+01
6.100000e+00	-1.731569e+01
6.110000e+00	-1.714752e+01
6.120000e+00	-1.704723e+01
6.130000e+00	-1.700300e+01
6.140000e+00	-1.700406e+01
6.150000e+00	-1.704044e+01
6.160000e+00	-1.710273e+01
6.170000e+00	-1.718188e+01
6.180000e+00	-1.726906e+01
6.190000e+00	-1.735558e+01
6.200000e+00	-1.743287e+01
6.210000e+00	-1.749242e+01
6.220000e+00	-1.752586e+01
6.230000e+00	-1.752504e+01
6.240000e+00	-1.748211e+01
6.250000e+00	-1.738973e+01
6.260000e+00	-1.724118e+01
6.270000e+00	-1.703061e+01
6.280000e+00	-1.675320e+01
6.290000e+00	-1.640539e+01
6.300000e+00	-1.598507e+01
6.310000e+00	-1.549171e+01
6.320000e+00	-1.492653e+01
6.330000e+00	-1.429253e+01
6.340000e+00	-1.359458e+01
6.350000e+00	-1.283936e+01
6.360000e+00	-1.203534e+01
6.370000e+00	-1.119263e+01
6.380000e+00	-1.032293e+01
6.390000e+00	-9.439264e+00
6.400000e+00	-8.555855e+00
6.410000e+00	-7.687853e+00
6.420000e+00	-6.851074e+00
6.430000e+00	-6.061697e+00
6.440000e+00	-5.335927e+00
6.450000e+00	-4.689658e+00
6.460000e+00	-4.138133e+00
6.470000e+00	-3.695660e+00
6.480000e+00	-3.375413e+00
6.490000e+00	-3.189365e+00
6.500000e+00	-3.148397e+00
6.510000e+00	-3.262617e+00
6.520000e+00	-3.541934e+00
6.530000e+00	-3.996885e+00
6.540000e+00	-4.639773e+00
6.550000e+00	-5.486115e+00
6.560000e+00	-6.556477e+00
6.570000e+00	-7.878738e+00
6.580000e+00	-9.490882e+00
6.590000e+00	-1.144432e+01
6.600000e+00	-1.380755e+01
6.610000e+00	-1.666919e+01
6.620000e+00	-2.013737e+01
6.630000e+00	-2.432670e+01
6.640000e+00	-2.930895e+01
6.650000e+00	-3.496586e+01
6.660000e+00	-4.060081e+01
6.670000e+00	-4.407076e+01
6.680000e+00	-4.053787e+01
6.690000e+00	-2.328739e+01
6.700000e+00	7.857517e+00
6.710000e+00	3.927251e+01
6.720000e+00	4.803835e+01
6.730000e+00	4.763072e+01
6.740000e+00	4.283687e+01
6.750000e+00	4.034679e+01
6.760000e+00	2.934683e+01
6.770000e+00	2.537811e+01
6.780000e+00	2.329520e+01
6.790000e+00	2.010502e+01
6.800000e+00	1.758093e+01
6.810000e+00	1.574265e+01
6.820000e+00	1.416903e+01
6.830000e+00	1.285523e+01
6.840000e+00	1.179223e+01
6.850000e+00	1.092573e+01
6.860000e+00	1.022153e+01
6.870000e+00	9.658277e+00
6.880000e+00	9.216405e+00
6.890000e+00	8.879330e+00
6.900000e+00	8.633666e+00
6.910000e+00	8.467983e+00
6.920000e+00	8.372222e+00
6.930000e+00	8.337411e+00
6.940000e+00	8.355397e+00
6.950000e+00	8.418661e+00
6.960000e+00	8.520226e+00
6.970000e+00	8.653619e+00
6.980000e+00	8.812848e+00
6.990000e+00	8.992402e+00
7.000000e+00	9.187234e+00
7.010000e+00	9.392751e+00
7.020000e+00	9.604788e+00
7.030000e+00	9.819584e+00
7.040000e+00	1.003377e+01
7.050000e+00	1.024437e+01
7.060000e+00	1.044880e+01
7.070000e+00	1.064488e+01
7.080000e+00	1.083086e+01
7.090000e+00	1.100535e+01
7.100000e+00	1.116731e+01
7.110000e+00	1.131599e+01
7.120000e+00	1.145079e+01
7.130000e+00	1.157125e+01
7.140000e+00	1.167699e+01
7.150000e+00	1.176767e+01
7.160000e+00	1.184301e+01
7.170000e+00	1.190281e+01
7.180000e+00	1.194695e+01
7.190000e+00	1.197535e+01
7.200000e+00	1.198799e+01
7.210000e+00	1.198483e+01
7.220000e+00	1.196576e+01
7.230000e+00	1.193060e+01
7.240000e+00	1.187912e+01
7.250000e+00	1.181105e+01
7.260000e+00	1.172612e+01
7.270000e+00	1.162412e+01
7.280000e+00	1.150494e+01
7.290000e+00	1.136857e+01
7.300000e+00	1.121514e+01
7.310000e+00	1.104491e+01
7.320000e+00	1.085828e+01
7.330000e+00	1.065589e+01
7.340000e+00	1.043862e+01
7.350000e+00	1.020768e+01
7.360000e+00	9.964679e+00
7.370000e+00	9.711680e+00
7.380000e+00	9.451252e+00
7.390000e+00	9.186487e+00
7.400000e+00	8.921010e+00
7.410000e+00	8.658976e+00
7.420000e+00	8.405058e+00
7.430000e+00	8.164427e+00
7.440000e+00	7.942723e+00
7.450000e+00	7.746031e+00
7.460000e+00	7.580841e+00
7.470000e+00	7.454017e+00
7.480000e+00	7.372778e+00
7.490000e+00	7.344708e+00
7.500000e+00	7.377798e+00
7.510000e+00	7.480558e+00
7.520000e+00	7.662208e+00
7.530000e+00	7.932971e+00
7.540000e+00	8.304497e+00
7.550000e+00	8.790451e+00
7.560000e+00	9.407306e+00
7.570000e+00	1.017540e+01
7.580000e+00	1.112033e+01
7.590000e+00	1.227482e+01
7.600000e+00	1.368106e+01
7.610000e+00	1.539382e+01
7.620000e+00	1.748402e+01
7.630000e+00	2.004231e+01
7.640000e+00	2.318058e+01
7.650000e+00	2.702487e+01
7.660000e+00	3.168203e+01
7.670000e+00	3.713287e+01
7.680000e+00	4.293580e+01
7.690000e+00	4.751391e+01
7.700000e+00	4.689293e+01
7.710000e+00	3.432744e+01
7.720000e+00	6.167157e+00
7.730000e+00	-2.889563e+01
7.740000e+00	-4.316630e+01
7.750000e+00	-4.514824e+01
7.760000e+00	-4.125275e+01
7.770000e+00	-3.908318e+01
7.780000e+00	-2.745889e+01
7.790000e+00	-2.306405e+01
7.800000e+00	-2.080899e+01
7.810000e+00	-1.724458e+01
7.820000e+00	-1.442550e+01
7.830000e+00	-1.232822e+01
7.840000e+00	-1.051733e+01
7.850000e+00	-8.993126e+00
7.860000e+00	-7.750392e+00
7.870000e+00	-6.736264e+00
7.880000e+00	-5.919242e+00
7.890000e+00	-5.281269e+00
7.900000e+00	-4.805934e+00
7.910000e+00	-4.479517e+00
7.920000e+00	-4.290905e+00
7.930000e+00	-4.230061e+00
7.940000e+00	-4.287249e+00
7.950000e+00	-4.452696e+00
7.960000e+00	-4.716312e+00
7.970000e+00	-5.067542e+00
7.980000e+00	-5.495337e+00
7.990000e+00	-5.988219e+00
8.000000e+00	-6.534414e+00
8.010000e+00	-7.122052e+00
8.020000e+00	-7.739391e+00
8.030000e+00	-8.375049e+00
8.040000e+00	-9.018201e+00
8.050000e+00	-9.658734e+00
8.060000e+00	-1.028737e+01
8.070000e+00	-1.089576e+01
8.080000e+00	-1.147653e+01
8.090000e+00	-1.202335e+01
8.100000e+00	-1.253097e+01
8.110000e+00	-1.299521e+01
8.120000e+00	-1.341298e+01
8.130000e+00	-1.378226e+01
8.140000e+00	-1.410206e+01
8.150000e+00	-1.437235e+01
8.160000e+00	-1.459404e+01
8.170000e+00	-1.476886e+01
8.180000e+00	-1.489928e+01
8.190000e+00	-1.498841e+01
8.200000e+00	-1.503991e+01
8.210000e+00	-1.505785e+01
8.220000e+00	-1.504663e+01
8.230000e+00	-1.501091e+01
8.240000e+00	-1.495554e+01
