t,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,body0_node0_x,body0_node0_y,body0_node0_z,body0_node0_vx,body0_node0_vy,body0_node0_vz,body0_node1_x,body0_node1_y,body0_node1_z,body0_node1_vx,body0_node1_vy,body0_node1_vz,body0_node2_x,body0_node2_y,body0_node2_z,body0_node2_vx,body0_node2_vy,body0_node2_vz,body0_node3_x,body0_node3_y,body0_node3_z,body0_node3_vx,body0_node3_vy,body0_node3_vz,body0_node4_x,body0_node4_y,body0_node4_z,body0_node4_vx,body0_node4_vy,body0_node4_vz,body0_node5_x,body0_node5_y,body0_node5_z,body0_node5_vx,body0_node5_vy,body0_node5_vz,body0_node6_x,body0_node6_y,body0_node6_z,body0_node6_vx,body0_node6_vy,body0_node6_vz,body0_node7_x,body0_node7_y,body0_node7_z,body0_node7_vx,body0_node7_vy,body0_node7_vz
0.10000000000000184,0.12093750808323592,1.9574853954778713,0.028869941076203894,0.0049814521518552696,-0.0028943793221775441,0.29898221941726932,0.051588800141678451,-0.03640340416928823,0,0,0,0,0,0,0.14192962594812072,0.00021332416766094289,-0.016280900445436435,-0.032786956665546894,0.0026830366824878355,-0.26978358546736453,0.28415612186401862,0.0006073698447993228,-0.030119041560035989,-0.062711882371188368,0.0076390574556167235,-0.51601728852392115,0.42675373528823884,0.0008634082882192297,-0.040903486259740246,-0.08863124577354492,0.01085932332307709,-0.7292916970958917,0.56973919011756657,0.00077991120876683227,-0.048496623942756278,-0.11013498948741184,0.0098091576081127535,-0.90623270260844313,0.71305136181991258,0.0003198455520889527,-0.05340141057402064,-0.12781260401640304,0.0040227854086882786,-1.0516908577763704,0.85656601781224007,-0.00040626331831400127,-0.056640079233152563,-0.14308056748271869,-0.0051096854038362042,-1.1773214848804627,1.0001491883851537,-0.0012290194770914885,-0.059314983789508634,-0.15752538960565521,-0.01545771572288517,-1.2961789910380603
0.11000000000000212,0.14107301587283544,2.0679057586427487,0.031752109812594784,0.0054787647586251841,-0.0032467649605793193,0.27733307597633405,0.047853282570129552,-0.034034182325083699,0,0,0,0,0,0,0.14158365683863547,0.00023929601331079396,-0.019060565741167896,-0.040522404251596977,0.0025084181471611488,-0.28533611826213423,0.28354540518553123,0.00068131606493212354,-0.035458822438552536,-0.077961001584509443,0.0071418890669464295,-0.54895779208548201,0.42598472495166234,0.00096852674263681212,-0.048494288169451678,-0.1110614311130073,0.010152572220608187,-0.78203251331450907,0.56892577698865165,0.00087486403927259195,-0.057996835722923232,-0.13936893528838862,0.0091707538376788762,-0.98135813350581713,0.71229071113032039,0.00035878619065678153,-0.064514642450083842,-0.16351869445251033,0.0037609727765409197,-1.1514072375538409,0.85591878963014567,-0.00045572516931805841,-0.069179533707749319,-0.18504831318284096,-0.0047771346835887825,-1.3030067773549419,0.99963599780867118,-0.0013786504565985076,-0.073216823592495303,-0.20568255927583506,-0.014451690089071443,-1.4483016035672469
0.12000000000000241,0.16229677267745382,2.1753914469814912,0.034409210412963055,0.0059372422965064918,-0.003573793751035329,0.25413248653875009,0.043850066010969677,-0.031358856868589212,0,0,0,0,0,0,0.14115838511990383,0.00026339898557522395,-0.021993061211043528,-0.049156402963578198,0.0023112388860134312,-0.30021574164198667,0.28278518861856083,0.00074994128768099562,-0.041125323777395653,-0.09507294252210198,0.0065804864909792754,-0.58064447820779186,0.42500861903340326,0.0010660811184584401,-0.056613772286423641,-0.13641527590772823,0.0093545088309488263,-0.83313690097054538,0.56786149624654203,0.00096298428574890995,-0.068257963974732661,-0.17269603110927154,0.0084498682596810554,-1.0547164546704573,0.71124736910821851,0.00039492475177462167,-0.076646960525263375,-0.20458253988255024,0.0034653339357417403,-1.2494587731195199,0.85496456082533656,-0.00050162786098540942,-0.083012474275802259,-0.23369865986929347,-0.0044016183892290435,-1.427281335971277,0.99879406217081457,-0.0015175143401121669,-0.088692072940230016,-0.26186782206343462,-0.013315685879668601,-1.5993204887508949
0.130000000000002,0.18458576836944152,2.2811460763901952,0.036829902703414193,0.006354928040561641,-0.0038730749422647738,0.23017651590051061,0.039716509895607002,-0.028505440985325523,0,0,0,0,0,0,0.14064458883764286,0.00028545687913686092,-0.025072406330396809,-0.058727554398215538,0.0021009338428482063,-0.31453696769661682,0.28185626337491021,0.00081274382682145635,-0.047107577103962177,-0.11412711670668946,0.0059817126022618751,-0.6112496525476081,0.42379513965464921,0.0011553582422396088,-0.065247952098535053,-0.16481682333788578,0.0085033201479505077,-0.88273697703411924,0.56650380223140406,0.0010436277431646924,-0.079265454105821892,-0.21028951519951708,0.0076809949424995645,-1.1262826645350232,0.70986548116978532,0.00042799704368383666,-0.08978548736360964,-0.25123068183369868,0.0031500150791148283,-1.3455581058339832,0.85363351132097398,-0.00054363582066280713,-0.098129157590347543,-0.28931409366330285,-0.0040011048157689525,-1.5495277926219135,0.9975393714429357,-0.0016445959601088112,-0.10573462883180666,-0.32642052174569619,-0.012104060413057007,-1.7482648844467898
0.1400000000000009,0.2079275348976892,2.3860842780977465,0.039009917401424045,0.0067310853343991077,-0.0041433603994045333,0.2060893084555703,0.035560309124634898,-0.025575372293704875,0,0,0,0,0,0,0.14003262056822127,0.00030537770282897564,-0.028293542892049477,-0.069278508766666441,0.0018849792649394388,-0.32837029896931763,0.28073849399537304,0.00086946176800375345,-0.053395962786438052,-0.13520861479024843,0.0053668535363327252,-0.64086964416970305,0.42231245881192936,0.0012359857889096624,-0.074383752701830549,-0.19639345924768137,0.0076292655366532493,-0.93087712303370307,0.56480783314318572,0.0011164580926544909,-0.091004192291680386,-0.25231897958425553,0.006891466977890422,-1.1959561520120452,0.70808598361994601,0.000457865140307726,-0.10391438404997071,-0.30367487263486376,0.0028262256465613465,-1.4393757962145859,0.85185163780143491,-0.00058157385658900605,-0.11451387743844584,-0.35214850926463054,-0.0035898320359942343,-1.6691339540562458,0.9957827302670087,-0.0017593653300572915,-0.12432921684074169,-0.39963669145531255,-0.010859886415670221,-1.8942211977205701
0.1499999999999998,0.23231746041023299,2.490871464682562,0.040950463678679966,0.0070659228182405019,-0.0043842982967427346,0.18234781030507508,0.031463759819669992,-0.022647304919469965,0,0,0,0,0,0,0.13931237985350711,0.00032313552607413071,-0.031651919030616371,-0.080853678934062215,0.0016691721899382,-0.34174711833681026,0.27941079220140358,0.00092002128250530727,-0.059981486581150517,-0.15840425659256993,0.0047524144360316248,-0.66953290111811703,0.42052722225559958,0.0013078588070431548,-0.084008162511534396,-0.23127126767626166,0.0067558079286598426,-0.97752248660100161,0.56272654239121678,0.0011813805322640068,-0.10345774844823974,-0.2989461473003881,0.0061024782825639876,-1.263566305512406,0.70584689394407751,0.00048449016288282037,-0.11901437815969534,-0.36210926241808172,0.002502657371082362,-1.5305400890337679,0.84954123595659281,-0.00061539258550588301,-0.13214490199537882,-0.42242643630371246,-0.0031788401668233902,-1.7854848316031826,0.9934304435476411,-0.0018616730567356798,-0.14445178056464225,-0.48177053591158164,-0.0096165622232932783,-2.0363166465391638
0.1599999999999987,0.25775648197492762,2.5959598279271323,0.042656872301898671,0.0073603603055091326,-0.0045962229233148921,0.15930418719348513,0.027487627494605083,-0.019780543943038281,0,0,0,0,0,0,0.13847330829618584,0.00033875498694575096,-0.03514312018417487,-0.093496823570144855,0.0014578835746230903,-0.35466421669977355,0.27785112724789113,0.00096449251907202078,-0.066855133824973587,-0.18379831803025262,0.0041508401516976304,-0.69720749867004717,0.41840461032603016,0.0013710770167844756,-0.094107466584840677,-0.26956978731339742,0.0059006383355020469,-1.0225669045505363,0.56021085210528432,0.0012384851385646731,-0.11660767337422984,-0.35031968327644225,0.0053300090345846938,-1.3288778304916229,0.70308359502925921,0.00050790905226904919,-0.13506229039213336,-0.42670617379878789,0.0021858638049515882,-1.6186369238283853,0.84662133988521238,-0.0006451389291737661,-0.1509943362648051,-0.50034035800817567,-0.0027764534381106666,-1.8979556136805233,0.99038491950065166,-0.001951661086893138,-0.16606971658437786,-0.57303349375729951,-0.0083992701257404028,-2.1737045970732147
0.1699999999999976,0.28424911956590454,2.7016206514920338,0.044137451444010309,0.0076158313552764176,-0.0047799770502747691,0.13720597325780082,0.023674623683078724,-0.017018128483699286,0,0,0,0,0,0,0.13750440840133699,0.00035229820012712149,-0.038762543485939029,-0.10724859450555238,0.0012542855271655989,-0.36708799730025143,0.27603657636730089,0.0010030523286718844,-0.074007295414567326,-0.21146811135801979,0.0035711622097111253,-0.72380813799161892,0.4159084437267076,0.0014258918211178997,-0.10466655538788787,-0.31139640013872327,0.0050765955485667863,-1.065840362947728,0.55720984320529798,0.0012879990022713059,-0.13043284603954178,-0.40656929228739613,0.004585656432457905,-1.3915959268056808,0.6997291358668789,0.00052821493952316884,-0.15203056020279704,-0.49761071001321566,0.0018806010182407296,-1.7032103760059123,0.84300815045030664,-0.00067093118135011618,-0.17102791582446483,-0.58604634099172559,-0.0023887129431177673,-2.0059057988741777,0.98654523156171414,-0.0020296872803840476,-0.18914196733046484,-0.6735910651337581,-0.0072262855147263222,-2.3055518465232026
0.1799999999999965,0.31180181519550859,2.8079730932791707,0.04540253284197044,0.0078341186886484934,-0.0049367634069639905,0.11621402966730798,0.020052504666815619,-0.014389576340652598,0,0,0,0,0,0,0.13639428643734811,0.00036385381026608055,-0.04250511251978991,-0.12214411103055853,0.0010605535951510748,-0.37895840116988533,0.27394341730997412,0.0010359530975515676,-0.081427260645304797,-0.24147954013119022,0.0030195747605697098,-0.74920272186074099,0.41300134002297501,0.0014726620004127094,-0.11566830430575419,-0.35684052289896434,0.0042924848796816201,-1.1071161179157096,0.55367099386967544,0.0013302462074068525,-0.14490886903693501,-0.46779931170143241,0.0038773742582873224,-1.4513714802541391,0.69571456859517344,0.00054554073315076651,-0.16988677341412817,-0.57493442994838762,0.0015901308974307048,-1.783763707578593,0.83861548170309819,-0.00069293816054796775,-0.19220474126286541,-0.67965822789888064,-0.0020197618841402564,-2.1086746893763819,0.98180767795338264,-0.0020962623435194796,-0.21361898814638286,-0.78355767193535975,-0.0061101423210523018,-2.4310280706593606
0.18999999999999539,0.34042154289374982,2.9150096434499351,0.04646368693769122,0.0080172187628612512,-0.0050680219672053321,0.096418423938602185,0.016636811420533176,-0.01191330785742759,0,0,0,0,0,0,0.13513121902493921,0.00037352794761820381,-0.046365029860513426,-0.13821060511520666,0.00087804541143064795,-0.39019260202519646,0.271547263781379,0.0010634969964288302,-0.089102772980582862,-0.27388271842183093,0.0024999432137257026,-0.7732185996991221,0.40964492476283237,0.0015118171062912071,-0.12709302071201029,-0.40596773720295604,0.0035538012123793204,-1.1461176049801833,0.54954047563567821,0.0013656147652164519,-0.16000751225025417,-0.53408198108651039,0.0032101260053779583,-1.5078064213756093,0.69096933840797048,0.00056004555853627171,-0.18859319733212965,-0.65874831813788448,0.0013164889963622132,-1.8597611964703153,0.8333552504319045,-0.00071136198559088482,-0.21447696574521533,-0.78124066669436132,-0.0016721857930154858,-2.2055784235317883,0.97606637292043752,-0.0021519977220284593,-0.23944260839449344,-0.9029898701270489,-0.0050586622427242081,-2.549297622520148
0.19999999999999429,0.37011465748206013,3.022618498194793,0.04733308686289954,0.0081672320281052906,-0.0051753299413132602,0.077852362263312602,0.013433273607977818,-0.0095987698732995733,0,0,0,0,0,0,0.13370324273873513,0.00038143685716733995,-0.050335565331236495,-0.15546517210578173,0.00070745723551321905,-0.4006885205319895,0.26882324359888238,0.0010860149943568863,-0.097019645844805699,-0.30870772791591999,0.0020142499373022207,-0.79564857581900639,0.4058000994256637,0.0015438276287293665,-0.13891795691982273,-0.45881397709812571,0.0028633625875660231,-1.1825252639720267,0.54476351379831334,0.0013945296662994273,-0.17569620673666603,-0.60545055949579341,0.0025864571921357014,-1.560459398421189,0.68542173927619598,0.00057190370648527514,-0.2081063312355444,-0.7490752782864446,0.0010607192450759221,-1.9306308992438403,0.82713802921485402,-0.00072642403820695673,-0.23778945085176589,-0.89080126653812541,-0.0013473106549873875,-2.2959087025248248,0.96921389783979528,-0.0021975631353845777,-0.26654580951008255,-1.0318782666825017,-0.0040758566231679999,-2.659513834807949
0.20999999999999319,0.40088595260212478,3.1306031096888152,0.048023002525378444,0.0082862756330913511,-0.0052603215887156128,0.060504320472184112,0.010439902756170573,-0.0074482825726799986,0,0,0,0,0,0,0.13209826564767302,0.00038770098858278946,-0.054408878423840921,-0.17391265815000512,0.00054896007173280863,-0.41032820706536449,0.26574621852854813,0.0011038500318368127,-0.10516143653910812,-0.3459605811640688,0.0015629818094479192,-0.81625677218906723,0.40142736683792368,0.0015691810757480955,-0.15111688877568491,-0.51537988809280944,0.002221861128224954,-1.2159834004507419,0.53928481628293257,0.0014174312735467324,-0.1919375926131629,-0.68189245993482861,0.0020069930088440257,-1.6088518999871364,0.67899944482268715,0.00058129577205834294,-0.22837648217528755,-0.84588238402323934,0.00082307803728581157,-1.9957684835399181,0.81987367851543325,-0.00073835370770013794,-0.26207940813135733,-1.0082821836400946,-0.001045462137742565,-2.3789333394705428,0.96114203429672029,-0.0022336525274161243,-0.29485244541988465,-1.1701385161180404,-0.0031627106656050303,-2.7608159431540922
0.21999999999999209,0.4327379011196329,3.2386991818587889,0.048545407548688642,0.0083764156032642041,-0.005324625199718617,0.044328525884060208,0.0076488008780514014,-0.0054586329918151653,0,0,0,0,0,0,0.13030419938083865,0.00039244035159224125,-0.058575873819231794,-0.19354371602931478,0.00040231711532328718,-0.41898113883798721,0.26229104394239117,0.0011173437967817979,-0.11350917732649873,-0.38561946038434819,0.0011454646070982997,-0.83478443002227354,0.39648721319046842,0.0015883631747485093,-0.1636597609800102,-0.57562547416519494,0.0016283383906879293,-1.2461071930300254,0.53304907274990143,0.0014347583414267878,-0.2086891263314006,-0.76334257554330498,0.0014708676994406151,-1.6524749456407786,0.67163012016255663,0.0005884016906937561,-0.24934737778859101,-0.94907312901357366,0.0006032103220288983,-2.054542242923612,0.81147206859409449,-0.00074737954553152702,-0.28727604568868259,-1.1335514529416806,-0.00076618926054526583,-2.4538987285592104,0.9517425951727011,-0.0022609573073262747,-0.3242769327037946,-1.3176017882917392,-0.0023178600723420622,-2.8523287096018457
0.22999999999999099,0.46567005372698539,3.3465893818512398,0.048911683350569377,0.0084396157801065255,-0.0053698148339259358,0.029253943618748782,0.005047711043276888,-0.0036224391018233469,0,0,0,0,0,0,0.12830910995587216,0.00039577095896300263,-0.062826089389547271,-0.21433306345718275,0.00026698428930249174,-0.42650747162403563,0.25843286561179402,0.0011268265970854421,-0.12204116358182315,-0.42763130576794378,0.00076014925142259325,-0.85095572315563972,0.39094054430512021,0.0016018434758333041,-0.17651240137840116,-0.63946515584936336,0.0010805922776446447,-1.2724899388538173,0.52600152332872507,0.0014469350115573817,-0.22590275407681271,-0.84967698043624962,0.00097609212344750527,-1.6907964397914987,0.66324211710084757,0.00059339540502548757,-0.27095582926651868,-1.0584799287409923,0.00040030034268159472,-2.1062993776613279,0.80184389741142781,-0.00075372249118643741,-0.31330024056852673,-1.2663943933743647,-0.00050845586081431338,-2.5200342965510569,0.94090836397503441,-0.0022801458567248941,-0.35472393930873758,-1.4740051127461629,-0.0015381702655417856,-2.9331647840878152
0.23999999999998989,0.49967857423876111,3.4539160302964786,0.049132406169872814,0.0084777010730509219,-0.0053973746401731887,0.015191918153318478,0.0026213359138886599,-0.0019293079348835854,0,0,0,0,0,0,0.12610138523427594,0.00039780219677747707,-0.067147616441178809,-0.23623798091983339,0.00014219560173807974,-0.43276127844326995,0.25414745009846307,0.0011326098733530046,-0.13073279961262635,-0.47190883290615382,0.00040485483434008152,-0.86448364078442275,0.38474917229879835,0.0016100647082590771,-0.18963630741693768,-0.70676337026077041,0.00057552251316132341,-1.2947106069904895,0.51808859404929841,0.0014543611984568004,-0.24352465909474558,-0.94070719740762299,0.00051986582135555876,-1.7232692550359083,0.65376525175592515,0.0005964409220308056,-0.29313145868487217,-1.1738571364738635,0.00021319961656059567,-2.1503735898529093,0.79090160627794825,-0.00075759086401894454,-0.34006425870257251,-1.4065054252477425,-0.00027080315201062866,-2.5765589580371584,0.92853414708501403,-0.0022918483790590177,-0.38608810153131867,-1.6389820161574473,-0.00081922815401777257,-3.0024297951417038
0.24999999999998879,0.53475589264670753,3.5602920211933995,0.049217204331939587,0.0084923328308982339,-0.0054086738132145921,0.0020426149632476538,0.00035244923695826986,-0.00036681030480930585,0,0,0,0,0,0,0.12366991646926609,0.00039863497866818971,-0.071527052245293099,-0.25919708880286385,2.7034985486524199e-05,-0.4375937977566296,0.24941154431291188,0.0011349809436975555,-0.13955650329314406,-0.518328063967326,7.6973158360108592e-05,-0.87507597806321247,0.37787634726857672,0.0016134353098867184,-0.20298850864926854,-0.77733085070404107,0.00010942140685783396,-1.3123417421238208,0.50925859371961701,0.0014574058414439451,-0.26149509148317995,-1.036175232562202,9.8839660054108545e-05,-1.7493400765126303,0.64313166042492809,0.00059768954560020942,-0.31579650557993594,-1.2948748442546272,4.0534647148919971e-05,-2.186094000260415,0.77856039073053773,-0.00075917684810114636,-0.36747154471997245,-1.5534806467047653,-5.148653819080937e-05,-2.6226895489940869,0.91451793827312522,-0.002296646265650812,-0.41825379936108953,-1.8120538777615487,-0.00015575602182219043,-3.059230108530997
